"id","ts","min","max","avg","sum","cnt"
128,"2018-06-15 21:15:00",832,52492,6480,447144,69
115,"2018-06-15 20:10:00",225,26238,4547,409290,90
164,"2018-06-16 00:15:00",813,52237,7991,351642,44
177,"2018-06-16 01:20:00",611,52492,7097,326505,46
122,"2018-06-15 20:45:00",751,81330,8094,639462,79
140,"2018-06-15 22:15:00",663,162062,9476,672815,71
145,"2018-06-15 22:40:00",225,236179,11715,656073,56
116,"2018-06-15 20:15:00",1265,52492,5353,401527,75
129,"2018-06-15 21:20:00",956,52237,7496,427282,57
161,"2018-06-16 00:00:00",344,22662,5383,285315,53
135,"2018-06-15 21:50:00",814,98777,7464,447863,60
123,"2018-06-15 20:50:00",616,55459,7131,698842,98
154,"2018-06-15 23:25:00",883,18834,5429,347465,64
150,"2018-06-15 23:05:00",225,52515,8872,479099,54
130,"2018-06-15 21:25:00",615,146846,8429,564789,67
141,"2018-06-15 22:20:00",903,52237,8141,415206,51
167,"2018-06-16 00:30:00",581,11585,4981,249070,50
136,"2018-06-15 21:55:00",699,79117,8675,459798,53
146,"2018-06-15 22:45:00",658,386340,16412,1280143,78
158,"2018-06-15 23:45:00",643,130474,7653,443925,58
142,"2018-06-15 22:25:00",938,52237,7433,386526,52
172,"2018-06-16 00:55:00",1094,52492,7103,426193,60
151,"2018-06-15 23:10:00",616,126801,7721,548201,71
147,"2018-06-15 22:50:00",532,228891,11888,713289,60
155,"2018-06-15 23:30:00",483,111226,11752,693393,59
165,"2018-06-16 00:20:00",616,207561,12585,667010,53
162,"2018-06-16 00:05:00",610,217329,11285,722282,64
170,"2018-06-16 00:45:00",918,158423,9266,472591,51
159,"2018-06-15 23:50:00",225,52492,5053,313337,62
152,"2018-06-15 23:15:00",652,24945,5255,268006,51
174,"2018-06-16 01:05:00",401,4714990,111478,5016513,45
156,"2018-06-15 23:35:00",637,68951,7141,442786,62
168,"2018-06-16 00:35:00",909,31565,6867,233502,34
188,"2018-06-16 02:15:00",918,46583,5830,378954,65
179,"2018-06-16 01:30:00",719,61707,8756,455360,52
163,"2018-06-16 00:10:00",618,31353,5175,315701,61
176,"2018-06-16 01:15:00",514,439392,12518,688498,55
166,"2018-06-16 00:25:00",344,52492,8682,1458584,168
173,"2018-06-16 01:00:00",225,19946,4807,461506,96
171,"2018-06-16 00:50:00",860,96323,7065,332073,47
187,"2018-06-16 02:10:00",609,185415,10148,669789,66
184,"2018-06-16 01:55:00",618,202910,13157,631550,48
178,"2018-06-16 01:25:00",610,52612,6620,370736,56
183,"2018-06-16 01:50:00",1082,71788,9466,416518,44
182,"2018-06-16 01:45:00",696,52492,6775,467511,69
181,"2018-06-16 01:40:00",375,52612,8341,358668,43
189,"2018-06-16 02:20:00",1048,22142,5627,292632,52
185,"2018-06-16 02:00:00",428,256062,11445,618046,54
191,"2018-06-16 02:30:00",225,20669,3993,279558,70
192,"2018-06-16 02:35:00",549,22142,6172,234569,38
193,"2018-06-16 02:40:00",1334,43391,6773,318365,47
194,"2018-06-16 02:45:00",940,22024,5479,378107,69
195,"2018-06-16 02:50:00",1814,52515,9324,307708,33
196,"2018-06-16 02:55:00",613,223628,12890,605842,47
197,"2018-06-16 03:00:00",572,69664,6007,486579,81
198,"2018-06-16 03:05:00",524,52492,7185,488594,68
199,"2018-06-16 03:10:00",225,53136,6909,400761,58
200,"2018-06-16 03:15:00",911,123033,10001,640107,64
201,"2018-06-16 03:20:00",881,98771,9777,430213,44
202,"2018-06-16 03:25:00",560,12227,5099,244776,48
270,"2018-06-16 09:05:00",225,111439,8370,954283,114
254,"2018-06-16 07:45:00",1073,357869,10925,1158074,106
245,"2018-06-16 07:00:00",225,52515,6455,626175,97
227,"2018-06-16 05:30:00",636,52512,7146,350169,49
220,"2018-06-16 04:55:00",585,6459058,66341,7164887,108
203,"2018-06-16 03:30:00",698,31565,5604,291418,52
212,"2018-06-16 04:15:00",555,52493,7365,383021,52
287,"2018-06-16 10:30:00",1025,29411,7095,745044,105
258,"2018-06-16 08:05:00",512,111528,8208,935750,114
234,"2018-06-16 06:05:00",586,29548,5467,431941,79
240,"2018-06-16 06:35:00",599,13603,4849,300651,62
204,"2018-06-16 03:35:00",593,70770,7385,620422,84
250,"2018-06-16 07:25:00",558,31565,4190,414818,99
213,"2018-06-16 04:20:00",629,342838,11637,616807,53
221,"2018-06-16 05:00:00",591,161003,6754,594391,88
228,"2018-06-16 05:35:00",228,52492,7345,609670,83
205,"2018-06-16 03:40:00",902,72453,8049,378316,47
292,"2018-06-16 10:55:00",742,1646689,78509,11854980,151
289,"2018-06-16 10:40:00",584,33510,5924,527272,89
268,"2018-06-16 08:55:00",523,4336239,51939,7271595,140
214,"2018-06-16 04:25:00",225,357645,12577,716915,57
206,"2018-06-16 03:45:00",495,55468,4058,418035,103
235,"2018-06-16 06:10:00",225,522956,13023,1328427,102
222,"2018-06-16 05:05:00",642,52237,6802,435364,64
246,"2018-06-16 07:05:00",865,14628,4332,324973,75
229,"2018-06-16 05:40:00",980,35744,6431,353738,55
241,"2018-06-16 06:40:00",724,113174,6486,700523,108
207,"2018-06-16 03:50:00",607,67420,6686,501489,75
215,"2018-06-16 04:30:00",666,65917,6392,473014,74
265,"2018-06-16 08:40:00",1019,52464,6079,753913,124
262,"2018-06-16 08:25:00",717,59813,9943,904877,91
255,"2018-06-16 07:50:00",714,127392,5723,635283,111
223,"2018-06-16 05:10:00",635,357645,13320,692640,52
208,"2018-06-16 03:55:00",1106,31565,7076,459964,65
236,"2018-06-16 06:15:00",856,980793,31028,2575328,83
216,"2018-06-16 04:35:00",630,128327,10600,593641,56
230,"2018-06-16 05:45:00",780,98747,8870,461277,52
251,"2018-06-16 07:30:00",479,52492,5144,457883,89
209,"2018-06-16 04:00:00",225,51361,6086,419936,69
242,"2018-06-16 06:45:00",525,207611,7390,576495,78
224,"2018-06-16 05:15:00",225,278184,11353,908291,80
217,"2018-06-16 04:40:00",228,52492,8140,390737,48
259,"2018-06-16 08:10:00",589,31565,5289,608315,115
247,"2018-06-16 07:10:00",595,120439,6039,591887,98
210,"2018-06-16 04:05:00",506,22114,5970,328380,55
231,"2018-06-16 05:50:00",521,19912,5610,314194,56
237,"2018-06-16 06:20:00",602,128224,7796,522391,67
218,"2018-06-16 04:45:00",939,84300,7878,559387,71
225,"2018-06-16 05:20:00",559,132470,7857,620703,79
211,"2018-06-16 04:10:00",853,72682,7085,439305,62
280,"2018-06-16 09:55:00",612,52492,6914,490943,71
275,"2018-06-16 09:30:00",607,52492,5465,590258,108
219,"2018-06-16 04:50:00",627,207708,11686,806353,69
232,"2018-06-16 05:55:00",769,181553,10230,501273,49
243,"2018-06-16 06:50:00",1041,208511,7630,488380,64
238,"2018-06-16 06:25:00",225,52492,8461,482285,57
226,"2018-06-16 05:25:00",568,52492,5334,325393,61
252,"2018-06-16 07:35:00",714,18440,4083,396079,97
273,"2018-06-16 09:20:00",538,45566,5594,598645,107
256,"2018-06-16 07:55:00",577,52515,6420,539291,84
248,"2018-06-16 07:15:00",599,52492,6246,668328,107
233,"2018-06-16 06:00:00",225,64745,6764,534394,79
271,"2018-06-16 09:10:00",555,52492,4685,534141,114
244,"2018-06-16 06:55:00",930,52790,6796,530165,78
239,"2018-06-16 06:30:00",587,109728,8866,310339,35
263,"2018-06-16 08:30:00",1013,240598,8284,654491,79
260,"2018-06-16 08:15:00",591,52492,6705,523016,78
253,"2018-06-16 07:40:00",714,114682,5860,685731,117
249,"2018-06-16 07:20:00",393,32051,4843,513380,106
266,"2018-06-16 08:45:00",612,161850,9463,757111,80
257,"2018-06-16 08:00:00",225,93852,5274,522218,99
277,"2018-06-16 09:40:00",520,52492,5586,681609,122
269,"2018-06-16 09:00:00",766,146158,8300,863262,104
284,"2018-06-16 10:15:00",767,52515,6494,558551,86
261,"2018-06-16 08:20:00",606,1577958,25058,2155033,86
283,"2018-06-16 10:10:00",595,100866,7531,512132,68
264,"2018-06-16 08:35:00",579,52492,6415,757064,118
267,"2018-06-16 08:50:00",534,37886,5726,423740,74
279,"2018-06-16 09:50:00",597,1195605,21386,2566352,120
274,"2018-06-16 09:25:00",556,52492,5380,602603,112
272,"2018-06-16 09:15:00",714,62909,5585,642314,115
276,"2018-06-16 09:35:00",514,532512,12055,1422606,118
282,"2018-06-16 10:05:00",614,51440,7554,634568,84
285,"2018-06-16 10:20:00",629,128189,8635,846264,98
278,"2018-06-16 09:45:00",833,52492,6600,660071,100
281,"2018-06-16 10:00:00",798,87542,6737,633351,94
288,"2018-06-16 10:35:00",881,51481,6668,460145,69
286,"2018-06-16 10:25:00",576,708704,14663,1642365,112
290,"2018-06-16 10:45:00",579,1579826,48624,5543224,114
291,"2018-06-16 10:50:00",679,1579804,100103,14515026,145
293,"2018-06-16 11:00:00",521,1579855,70404,8448522,120
298,"2018-06-16 11:25:00",586,475381,10108,1334260,132
294,"2018-06-16 11:05:00",659,64089,8053,620134,77
295,"2018-06-16 11:10:00",865,262887,12899,1109393,86
296,"2018-06-16 11:15:00",542,161932,5323,782507,147
297,"2018-06-16 11:20:00",584,46971,6415,551728,86
299,"2018-06-16 11:30:00",604,52515,7019,912579,130
300,"2018-06-16 11:35:00",604,66551,6182,921153,149
301,"2018-06-16 11:40:00",714,32268,5158,1011153,196
302,"2018-06-16 11:45:00",243,52492,5465,885403,162
303,"2018-06-16 11:50:00",526,55067,6853,692189,101
355,"2018-06-16 16:10:00",225,257917,6189,1417362,229
393,"2018-06-16 19:20:00",591,60521,6211,652250,105
346,"2018-06-16 15:25:00",496,162554,5331,682484,128
328,"2018-06-16 13:55:00",344,161931,7797,725203,93
321,"2018-06-16 13:20:00",607,30699,5267,453015,86
304,"2018-06-16 11:55:00",768,31766,5656,684382,121
313,"2018-06-16 12:40:00",403,124233,7831,994639,127
389,"2018-06-16 19:00:00",225,221403,6622,960194,145
359,"2018-06-16 16:30:00",453,49727,4494,988771,220
351,"2018-06-16 15:50:00",696,35569,3863,598870,155
335,"2018-06-16 14:30:00",714,52237,4702,474938,101
341,"2018-06-16 15:00:00",714,183236,7452,961323,129
305,"2018-06-16 12:00:00",624,127411,6843,848591,124
329,"2018-06-16 14:00:00",601,181572,9031,1020570,113
314,"2018-06-16 12:45:00",594,133793,10049,773801,77
322,"2018-06-16 13:25:00",617,132676,6712,543683,81
306,"2018-06-16 12:05:00",878,1579880,20437,2166403,106
381,"2018-06-16 18:20:00",592,52492,5536,454009,82
366,"2018-06-16 17:05:00",596,405735,7675,2586483,337
347,"2018-06-16 15:30:00",228,23990,4886,478890,98
315,"2018-06-16 12:50:00",622,52546,5287,586900,111
336,"2018-06-16 14:35:00",586,98822,7502,795308,106
307,"2018-06-16 12:10:00",478,208188,9008,1288209,143
323,"2018-06-16 13:30:00",596,52515,6046,574429,95
330,"2018-06-16 14:05:00",581,91663,8699,678566,78
342,"2018-06-16 15:05:00",650,980346,16512,1634741,99
316,"2018-06-16 12:55:00",602,46918,6325,740108,117
308,"2018-06-16 12:15:00",471,161773,5126,979188,191
363,"2018-06-16 16:50:00",1025,96523,5022,1516883,302
356,"2018-06-16 16:15:00",741,25693,4182,690139,165
352,"2018-06-16 15:55:00",613,419423,7263,1198399,165
324,"2018-06-16 13:35:00",714,78547,5814,802437,138
337,"2018-06-16 14:40:00",521,341741,7594,880920,116
331,"2018-06-16 14:10:00",225,81255,6869,480886,70
309,"2018-06-16 12:20:00",404,63684,5181,575112,111
317,"2018-06-16 13:00:00",587,132747,7967,772837,97
369,"2018-06-16 17:20:00",993,155166,5218,970695,186
343,"2018-06-16 15:10:00",228,52515,6069,594789,98
325,"2018-06-16 13:40:00",591,161851,7404,807079,109
310,"2018-06-16 12:25:00",475,52492,6705,791207,118
318,"2018-06-16 13:05:00",714,29685,4421,561473,127
360,"2018-06-16 16:35:00",611,161653,5291,920676,174
348,"2018-06-16 15:35:00",571,54087,3841,887481,231
332,"2018-06-16 14:15:00",1103,457964,12628,972394,77
311,"2018-06-16 12:30:00",714,119988,7857,966478,123
338,"2018-06-16 14:45:00",591,980823,24515,2696693,110
319,"2018-06-16 13:10:00",636,242924,7433,780530,105
326,"2018-06-16 13:45:00",591,15945,4837,362819,75
312,"2018-06-16 12:35:00",619,32277,6117,624030,102
386,"2018-06-16 18:45:00",587,126881,6356,533944,84
374,"2018-06-16 17:45:00",342,236254,7864,841533,107
353,"2018-06-16 16:00:00",225,52409,4262,643648,151
320,"2018-06-16 13:15:00",518,52492,4178,639283,153
344,"2018-06-16 15:15:00",663,128136,6844,718687,105
333,"2018-06-16 14:20:00",534,67050,7633,603027,79
327,"2018-06-16 13:50:00",605,161884,7252,768732,106
339,"2018-06-16 14:50:00",508,74857,4729,789763,167
357,"2018-06-16 16:20:00",502,71754,5813,1430079,246
349,"2018-06-16 15:40:00",696,67543,5505,963499,175
376,"2018-06-16 17:55:00",1366,52515,6239,517849,83
372,"2018-06-16 17:35:00",731,52576,5328,783234,147
334,"2018-06-16 14:25:00",1046,31565,6379,631618,99
345,"2018-06-16 15:20:00",537,161866,7785,708461,91
340,"2018-06-16 14:55:00",637,83575,6694,743103,111
364,"2018-06-16 16:55:00",972,52492,4558,1185246,260
361,"2018-06-16 16:40:00",512,119883,5155,1665119,323
354,"2018-06-16 16:05:00",225,52515,4969,869741,175
350,"2018-06-16 15:45:00",607,124548,5708,1027562,180
367,"2018-06-16 17:10:00",505,53993,4818,1681540,349
358,"2018-06-16 16:25:00",629,207651,6619,1363644,206
378,"2018-06-16 18:05:00",504,980169,15306,2586824,169
370,"2018-06-16 17:25:00",636,97684,7729,1352692,175
385,"2018-06-16 18:40:00",506,357805,16092,1737956,108
362,"2018-06-16 16:45:00",606,980730,13211,3316164,251
365,"2018-06-16 17:00:00",496,52515,4205,1290960,307
380,"2018-06-16 18:15:00",596,1218794,22040,1653036,75
368,"2018-06-16 17:15:00",601,16856,3853,1113628,289
384,"2018-06-16 18:35:00",714,415998,7080,878014,124
375,"2018-06-16 17:50:00",890,980386,16405,1755384,107
373,"2018-06-16 17:40:00",447,31565,4397,725586,165
371,"2018-06-16 17:30:00",228,15349,3877,659120,170
377,"2018-06-16 18:00:00",930,127309,9125,830402,91
383,"2018-06-16 18:30:00",622,52237,5393,463798,86
379,"2018-06-16 18:10:00",595,1577885,24412,2734168,112
387,"2018-06-16 18:50:00",593,52515,5085,427160,84
382,"2018-06-16 18:25:00",787,20751,4014,405474,101
391,"2018-06-16 19:10:00",595,81269,6359,489647,77
388,"2018-06-16 18:55:00",899,52492,6354,686266,108
392,"2018-06-16 19:15:00",513,980809,13672,1832132,134
390,"2018-06-16 19:05:00",225,881896,20997,1637800,78
394,"2018-06-16 19:25:00",629,57459,6824,484519,71
395,"2018-06-16 19:30:00",602,207587,8901,765554,86
399,"2018-06-16 19:50:00",509,52515,5515,634258,115
396,"2018-06-16 19:35:00",522,1706423,27142,4587106,169
397,"2018-06-16 19:40:00",576,49753,5685,420762,74
398,"2018-06-16 19:45:00",555,52492,5724,469438,82
400,"2018-06-16 19:55:00",898,119266,7478,845066,113
401,"2018-06-16 20:00:00",514,52237,5421,466235,86
402,"2018-06-16 20:05:00",519,31565,4833,362510,75
403,"2018-06-16 20:10:00",514,52492,4720,358756,76
404,"2018-06-16 20:15:00",592,31565,4798,465439,97
413,"2018-06-16 21:00:00",803,98889,5862,521793,89
468,"2018-06-17 01:35:00",628,168122,9085,545155,60
447,"2018-06-16 23:50:00",694,31565,4861,315965,65
429,"2018-06-16 22:20:00",594,129688,6907,538751,78
460,"2018-06-17 00:55:00",594,37356,6201,390716,63
436,"2018-06-16 22:55:00",613,119962,9524,561930,59
405,"2018-06-16 20:20:00",367,52492,4197,545624,130
414,"2018-06-16 21:05:00",564,52237,5073,481958,95
422,"2018-06-16 21:45:00",593,56983,5280,433025,82
442,"2018-06-16 23:25:00",593,52051,6211,422402,68
406,"2018-06-16 20:25:00",491,52464,4564,470186,103
452,"2018-06-17 00:15:00",574,168253,7096,468372,66
430,"2018-06-16 22:25:00",595,73677,5607,487838,87
415,"2018-06-16 21:10:00",225,52458,5940,487086,82
481,"2018-06-17 02:40:00",583,9910,5034,327236,65
423,"2018-06-16 21:50:00",613,51379,5798,562489,97
407,"2018-06-16 20:30:00",622,52237,4908,431962,88
465,"2018-06-17 01:20:00",584,201466,11229,516554,46
437,"2018-06-16 23:00:00",615,128214,8787,544832,62
471,"2018-06-17 01:50:00",588,80938,6708,503102,75
448,"2018-06-16 23:55:00",663,65696,6047,471678,78
416,"2018-06-16 21:15:00",225,52492,5313,488887,92
408,"2018-06-16 20:35:00",552,532449,10100,1010088,100
431,"2018-06-16 22:30:00",617,79006,5445,549966,101
424,"2018-06-16 21:55:00",629,61781,5130,200072,39
443,"2018-06-16 23:30:00",614,149729,8654,709687,82
417,"2018-06-16 21:20:00",225,52492,4520,456539,101
409,"2018-06-16 20:40:00",591,128261,8095,599039,74
457,"2018-06-17 00:40:00",612,14370,4916,368735,75
438,"2018-06-16 23:05:00",576,68821,6434,546897,85
425,"2018-06-16 22:00:00",698,23100,4367,349373,80
462,"2018-06-17 01:05:00",581,30365,5930,308400,52
410,"2018-06-16 20:45:00",595,52237,5073,360185,71
432,"2018-06-16 22:35:00",225,52051,6960,1858320,267
418,"2018-06-16 21:25:00",612,1706382,22582,2055035,91
453,"2018-06-17 00:20:00",580,68788,6638,650620,98
426,"2018-06-16 22:05:00",452,51796,6366,407434,64
411,"2018-06-16 20:50:00",581,52492,4667,312745,67
461,"2018-06-17 01:00:00",916,71285,7051,606391,86
449,"2018-06-17 00:00:00",964,128156,7623,648012,85
444,"2018-06-16 23:35:00",584,10923,5226,391993,75
419,"2018-06-16 21:30:00",598,60529,4689,342327,73
439,"2018-06-16 23:10:00",1038,52051,6170,419606,68
433,"2018-06-16 22:40:00",627,10936,4001,308093,77
412,"2018-06-16 20:55:00",563,130550,8006,904773,113
427,"2018-06-16 22:10:00",657,581882,11094,1098331,99
420,"2018-06-16 21:35:00",593,52515,5530,398185,72
485,"2018-06-17 03:00:00",595,29012,6122,410189,67
478,"2018-06-17 02:25:00",605,39183,6153,393849,64
476,"2018-06-17 02:15:00",514,49442,5987,377213,63
458,"2018-06-17 00:45:00",602,68665,6597,422261,64
434,"2018-06-16 22:45:00",655,52349,6652,392489,59
428,"2018-06-16 22:15:00",586,22068,3582,368977,103
421,"2018-06-16 21:40:00",591,31565,3601,367398,102
445,"2018-06-16 23:40:00",593,21246,4817,337190,70
440,"2018-06-16 23:15:00",521,52051,5973,394221,66
454,"2018-06-17 00:25:00",513,141133,8145,651636,80
450,"2018-06-17 00:05:00",344,119838,6465,478417,74
435,"2018-06-16 22:50:00",225,52105,5935,563861,95
469,"2018-06-17 01:40:00",595,161828,8610,542489,63
466,"2018-06-17 01:25:00",562,514800,15227,928885,61
446,"2018-06-16 23:45:00",1056,52051,5698,364690,64
441,"2018-06-16 23:20:00",596,11895,4908,412285,84
463,"2018-06-17 01:10:00",512,52051,6327,284743,45
474,"2018-06-17 02:05:00",495,31565,4107,423051,103
455,"2018-06-17 00:30:00",344,88558,8492,645444,76
451,"2018-06-17 00:10:00",584,156634,8243,610001,74
459,"2018-06-17 00:50:00",599,242951,9952,656854,66
472,"2018-06-17 01:55:00",539,52016,6864,425608,62
489,"2018-06-17 03:20:00",608,52074,7055,571529,81
467,"2018-06-17 01:30:00",560,182564,9794,705206,72
456,"2018-06-17 00:35:00",580,219864,18449,1272998,69
