"id","ts","min","max","avg","sum","cnt"
1,"2018-06-15 10:40:00",0,220,16,220,13
55,"2018-06-15 15:10:00",0,5451,120,9776,81
12,"2018-06-15 11:35:00",0,584,18,1266,69
30,"2018-06-15 13:05:00",0,1330,29,2754,94
7,"2018-06-15 11:10:00",0,27247,240,30517,127
18,"2018-06-15 12:05:00",0,165,2,238,88
2,"2018-06-15 10:45:00",0,5941,257,20062,78
36,"2018-06-15 13:35:00",0,1021,34,1907,55
24,"2018-06-15 12:35:00",0,953,22,2842,125
13,"2018-06-15 11:40:00",0,494,19,3200,161
42,"2018-06-15 14:05:00",0,29088,370,29971,81
8,"2018-06-15 11:15:00",0,1037,59,5092,85
3,"2018-06-15 10:50:00",0,741,37,3293,88
62,"2018-06-15 15:45:00",0,164,2,164,73
47,"2018-06-15 14:30:00",0,662,12,1101,86
19,"2018-06-15 12:10:00",0,511,7,670,87
14,"2018-06-15 11:45:00",0,1632,26,2736,102
4,"2018-06-15 10:55:00",0,11059,147,13531,92
9,"2018-06-15 11:20:00",0,400,17,1219,71
31,"2018-06-15 13:10:00",0,165,3,457,117
65,"2018-06-15 16:00:00",0,491,12,829,67
37,"2018-06-15 13:40:00",0,980,16,981,61
5,"2018-06-15 11:00:00",0,42499,480,46652,97
59,"2018-06-15 15:30:00",0,158,5,499,86
20,"2018-06-15 12:15:00",0,12245,296,24024,81
15,"2018-06-15 11:50:00",0,1327,35,3047,87
10,"2018-06-15 11:25:00",0,181,8,710,79
6,"2018-06-15 11:05:00",0,182,5,607,119
25,"2018-06-15 12:40:00",0,121955,1300,122211,94
89,"2018-06-15 18:00:00",0,1245,24,2042,84
43,"2018-06-15 14:10:00",0,1289,4,2447,498
32,"2018-06-15 13:15:00",0,1365,16,2590,156
11,"2018-06-15 11:30:00",0,406,40,3753,93
16,"2018-06-15 11:55:00",0,576,13,874,64
26,"2018-06-15 12:45:00",0,905,20,2288,110
21,"2018-06-15 12:20:00",0,12961,344,25495,74
52,"2018-06-15 14:55:00",0,497,53,5390,100
38,"2018-06-15 13:45:00",0,675,25,1874,74
27,"2018-06-15 12:50:00",0,12828,179,13496,75
17,"2018-06-15 12:00:00",0,19354,795,50131,63
86,"2018-06-15 17:45:00",0,285,16,1079,66
22,"2018-06-15 12:25:00",0,25796,537,45124,84
78,"2018-06-15 17:05:00",0,2772,29,2799,95
48,"2018-06-15 14:35:00",0,824,32,2199,67
56,"2018-06-15 15:15:00",0,1331,30,2212,72
33,"2018-06-15 13:20:00",0,94564,53,96325,1794
28,"2018-06-15 12:55:00",0,16906,231,22034,95
23,"2018-06-15 12:30:00",0,28652,489,56272,115
68,"2018-06-15 16:15:00",0,570,27,2133,78
44,"2018-06-15 14:15:00",0,201,18,975,54
39,"2018-06-15 13:50:00",0,82,4,197,47
34,"2018-06-15 13:25:00",0,10851,14,11453,805
29,"2018-06-15 13:00:00",0,661,18,1890,101
60,"2018-06-15 15:35:00",0,253,3,458,121
53,"2018-06-15 15:00:00",0,3243,109,9642,88
49,"2018-06-15 14:40:00",0,236,8,654,81
40,"2018-06-15 13:55:00",0,164,4,262,63
45,"2018-06-15 14:20:00",0,583,23,3297,138
35,"2018-06-15 13:30:00",0,600,9,844,90
63,"2018-06-15 15:50:00",0,826,19,1288,66
57,"2018-06-15 15:20:00",0,1484,26,1581,60
41,"2018-06-15 14:00:00",0,2318,68,3228,47
73,"2018-06-15 16:40:00",0,663,20,1459,71
71,"2018-06-15 16:30:00",0,405,23,1384,58
66,"2018-06-15 16:05:00",0,31508,430,36202,84
50,"2018-06-15 14:45:00",0,10959,305,28074,92
46,"2018-06-15 14:25:00",0,377,8,825,98
54,"2018-06-15 15:05:00",0,496,35,2783,78
61,"2018-06-15 15:40:00",0,6612,96,8015,83
58,"2018-06-15 15:25:00",0,1119,19,1711,88
51,"2018-06-15 14:50:00",0,16966,230,28870,125
82,"2018-06-15 17:25:00",0,497,14,1456,103
64,"2018-06-15 15:55:00",0,1339,27,1891,68
69,"2018-06-15 16:20:00",0,191,4,219,52
75,"2018-06-15 16:50:00",0,10395,152,19411,127
81,"2018-06-15 17:20:00",0,2172,39,3627,93
67,"2018-06-15 16:10:00",0,1284,30,2107,69
77,"2018-06-15 17:00:00",0,1603,34,2854,82
72,"2018-06-15 16:35:00",0,466,9,1042,112
80,"2018-06-15 17:15:00",0,332,7,617,78
70,"2018-06-15 16:25:00",0,21103,396,43579,110
74,"2018-06-15 16:45:00",0,1968,34,3076,88
79,"2018-06-15 17:10:00",0,493,12,882,69
83,"2018-06-15 17:30:00",0,1485,73,5394,73
76,"2018-06-15 16:55:00",0,1483,36,3618,100
90,"2018-06-15 18:05:00",0,16094,232,19290,83
84,"2018-06-15 17:35:00",0,1488,35,3040,85
95,"2018-06-15 18:30:00",0,109,10,901,82
85,"2018-06-15 17:40:00",0,1466,48,3377,70
87,"2018-06-15 17:50:00",0,165,6,417,69
88,"2018-06-15 17:55:00",0,12759,432,30693,71
91,"2018-06-15 18:10:00",0,494,17,1212,70
92,"2018-06-15 18:15:00",0,866,19,1368,69
93,"2018-06-15 18:20:00",0,537,15,1093,72
94,"2018-06-15 18:25:00",0,412,22,3408,151
96,"2018-06-15 18:35:00",0,696,29,2147,74
97,"2018-06-15 18:40:00",0,2026,54,3620,67
98,"2018-06-15 18:45:00",0,220,13,738,54
99,"2018-06-15 18:50:00",0,871,26,2795,105
100,"2018-06-15 18:55:00",0,1784,39,2799,71
101,"2018-06-15 19:00:00",0,5816,69,5816,84
124,"2018-06-15 20:55:00",0,660,17,2154,125
137,"2018-06-15 22:00:00",0,698,39,3438,88
131,"2018-06-15 21:30:00",0,5248,147,11214,76
109,"2018-06-15 19:40:00",0,386,8,713,83
102,"2018-06-15 19:05:00",0,4069,33,7062,214
117,"2018-06-15 20:20:00",0,5716,75,7836,104
190,"2018-06-16 02:25:00",0,659,15,830,53
175,"2018-06-16 01:10:00",0,331,5,331,63
143,"2018-06-15 22:30:00",0,383,32,1402,43
110,"2018-06-15 19:45:00",0,1657,23,2420,103
103,"2018-06-15 19:10:00",0,414,8,720,90
125,"2018-06-15 21:00:00",0,5414,72,7296,101
160,"2018-06-15 23:55:00",0,907,37,2324,62
148,"2018-06-15 22:55:00",0,1404,32,2385,74
118,"2018-06-15 20:25:00",0,4116,57,5103,89
104,"2018-06-15 19:15:00",0,208,7,519,74
132,"2018-06-15 21:35:00",0,189,9,528,54
111,"2018-06-15 19:50:00",0,9994,151,14237,94
138,"2018-06-15 22:05:00",0,1002,25,1540,60
169,"2018-06-16 00:40:00",0,329,9,494,54
126,"2018-06-15 21:05:00",0,473,21,1203,55
105,"2018-06-15 19:20:00",0,4212,63,4433,70
119,"2018-06-15 20:30:00",0,8095,125,10796,86
112,"2018-06-15 19:55:00",0,382,9,962,105
186,"2018-06-16 02:05:00",0,164,4,271,55
153,"2018-06-15 23:20:00",0,844,43,2605,60
106,"2018-06-15 19:25:00",0,4656,69,5562,80
133,"2018-06-15 21:40:00",0,1484,50,2977,59
144,"2018-06-15 22:35:00",0,501,17,848,48
113,"2018-06-15 20:00:00",0,303,9,820,85
120,"2018-06-15 20:35:00",0,328,9,885,92
127,"2018-06-15 21:10:00",0,1710,35,2901,81
107,"2018-06-15 19:30:00",0,658,21,873,41
180,"2018-06-16 01:35:00",0,1160,39,1634,41
139,"2018-06-15 22:10:00",0,196,10,847,80
157,"2018-06-15 23:40:00",0,472,21,1920,91
114,"2018-06-15 20:05:00",0,992,15,1507,100
149,"2018-06-15 23:00:00",0,330,4,569,124
108,"2018-06-15 19:35:00",0,28215,317,28608,90
121,"2018-06-15 20:40:00",0,990,21,2531,117
134,"2018-06-15 21:45:00",0,328,12,1344,111
128,"2018-06-15 21:15:00",0,520,26,1797,69
115,"2018-06-15 20:10:00",0,1360,18,1643,90
164,"2018-06-16 00:15:00",0,7887,201,8849,44
177,"2018-06-16 01:20:00",0,988,34,1577,46
122,"2018-06-15 20:45:00",0,658,16,1295,79
140,"2018-06-15 22:15:00",0,187,13,989,71
145,"2018-06-15 22:40:00",0,1543,46,2629,56
116,"2018-06-15 20:15:00",0,198,5,404,75
129,"2018-06-15 21:20:00",0,673,22,1296,57
161,"2018-06-16 00:00:00",0,165,5,288,53
135,"2018-06-15 21:50:00",0,170,10,624,60
123,"2018-06-15 20:50:00",0,2680,48,4776,98
154,"2018-06-15 23:25:00",0,154,4,306,64
150,"2018-06-15 23:05:00",0,2702,90,4893,54
130,"2018-06-15 21:25:00",0,342,8,541,67
141,"2018-06-15 22:20:00",0,225,32,1640,51
167,"2018-06-16 00:30:00",0,7,0,7,50
136,"2018-06-15 21:55:00",0,230,17,929,53
146,"2018-06-15 22:45:00",0,2315,60,4729,78
158,"2018-06-15 23:45:00",0,281,7,457,58
142,"2018-06-15 22:25:00",0,1113,34,1783,52
172,"2018-06-16 00:55:00",0,485,25,1518,60
151,"2018-06-15 23:10:00",0,992,34,2432,71
147,"2018-06-15 22:50:00",0,1086,35,2137,60
155,"2018-06-15 23:30:00",0,1987,85,5058,59
165,"2018-06-16 00:20:00",0,2027,76,4036,53
162,"2018-06-16 00:05:00",0,1490,48,3121,64
170,"2018-06-16 00:45:00",0,1227,30,1543,51
159,"2018-06-15 23:50:00",0,1715,35,2213,62
152,"2018-06-15 23:15:00",0,218,8,412,51
174,"2018-06-16 01:05:00",0,80752,1817,81773,45
156,"2018-06-15 23:35:00",0,749,18,1121,62
168,"2018-06-16 00:35:00",0,165,6,237,34
188,"2018-06-16 02:15:00",0,396,9,613,65
179,"2018-06-16 01:30:00",0,1261,43,2283,52
163,"2018-06-16 00:10:00",0,1396,26,1603,61
176,"2018-06-16 01:15:00",0,1832,33,1832,55
166,"2018-06-16 00:25:00",0,4214,56,9505,168
173,"2018-06-16 01:00:00",0,119,3,333,96
171,"2018-06-16 00:50:00",0,122,2,122,47
187,"2018-06-16 02:10:00",0,1823,64,4265,66
184,"2018-06-16 01:55:00",0,8715,285,13705,48
178,"2018-06-16 01:25:00",0,264,12,689,56
183,"2018-06-16 01:50:00",0,1906,67,2984,44
182,"2018-06-16 01:45:00",0,408,11,812,69
181,"2018-06-16 01:40:00",0,345,24,1033,43
189,"2018-06-16 02:20:00",0,96,1,96,52
185,"2018-06-16 02:00:00",0,3849,77,4163,54
191,"2018-06-16 02:30:00",0,326,6,435,70
192,"2018-06-16 02:35:00",0,97,5,193,38
193,"2018-06-16 02:40:00",0,219,8,393,47
194,"2018-06-16 02:45:00",0,254,6,457,69
195,"2018-06-16 02:50:00",0,116,8,280,33
196,"2018-06-16 02:55:00",0,2962,104,4893,47
197,"2018-06-16 03:00:00",0,860,21,1778,81
198,"2018-06-16 03:05:00",0,1398,29,1982,68
199,"2018-06-16 03:10:00",0,1516,39,2299,58
200,"2018-06-16 03:15:00",0,1148,33,2168,64
201,"2018-06-16 03:20:00",0,417,25,1129,44
202,"2018-06-16 03:25:00",0,3,0,8,48
270,"2018-06-16 09:05:00",0,1190,33,3810,114
254,"2018-06-16 07:45:00",0,821,19,2057,106
245,"2018-06-16 07:00:00",0,264,10,1056,97
227,"2018-06-16 05:30:00",0,204,5,269,49
220,"2018-06-16 04:55:00",0,6668,84,9104,108
203,"2018-06-16 03:30:00",0,309,7,406,52
212,"2018-06-16 04:15:00",0,928,28,1471,52
287,"2018-06-16 10:30:00",0,361,15,1604,105
258,"2018-06-16 08:05:00",0,1675,25,2940,114
234,"2018-06-16 06:05:00",0,186,2,186,79
240,"2018-06-16 06:35:00",0,0,0,0,62
204,"2018-06-16 03:35:00",0,2633,195,16392,84
250,"2018-06-16 07:25:00",0,748,8,876,99
213,"2018-06-16 04:20:00",0,2057,44,2332,53
221,"2018-06-16 05:00:00",0,1158,21,1866,88
228,"2018-06-16 05:35:00",0,611,15,1316,83
205,"2018-06-16 03:40:00",0,218,10,506,47
292,"2018-06-16 10:55:00",0,5764,186,28086,151
289,"2018-06-16 10:40:00",0,478,7,651,89
268,"2018-06-16 08:55:00",0,66312,520,72806,140
214,"2018-06-16 04:25:00",0,650,22,1270,57
206,"2018-06-16 03:45:00",0,496,7,744,103
235,"2018-06-16 06:10:00",0,1675,41,4282,102
222,"2018-06-16 05:05:00",0,904,22,1419,64
246,"2018-06-16 07:05:00",0,0,0,0,75
229,"2018-06-16 05:40:00",0,392,7,404,55
241,"2018-06-16 06:40:00",0,652,20,2257,108
207,"2018-06-16 03:50:00",0,170,3,295,75
215,"2018-06-16 04:30:00",0,1278,34,2561,74
265,"2018-06-16 08:40:00",0,312,13,1724,124
262,"2018-06-16 08:25:00",0,166,17,1572,91
255,"2018-06-16 07:50:00",0,658,15,1665,111
223,"2018-06-16 05:10:00",0,532,22,1194,52
208,"2018-06-16 03:55:00",0,612,28,1851,65
236,"2018-06-16 06:15:00",0,2218,57,4747,83
216,"2018-06-16 04:35:00",0,1597,73,4093,56
230,"2018-06-16 05:45:00",0,660,27,1427,52
251,"2018-06-16 07:30:00",0,370,6,589,89
209,"2018-06-16 04:00:00",0,230,4,328,69
242,"2018-06-16 06:45:00",0,1937,30,2404,78
224,"2018-06-16 05:15:00",0,3110,90,7268,80
217,"2018-06-16 04:40:00",0,966,42,2061,48
259,"2018-06-16 08:10:00",0,391,13,1558,115
247,"2018-06-16 07:10:00",0,1015,12,1176,98
210,"2018-06-16 04:05:00",0,357,16,918,55
231,"2018-06-16 05:50:00",0,58,1,58,56
237,"2018-06-16 06:20:00",0,358,11,773,67
218,"2018-06-16 04:45:00",0,1128,36,2565,71
225,"2018-06-16 05:20:00",0,1074,21,1663,79
211,"2018-06-16 04:10:00",0,240,12,752,62
280,"2018-06-16 09:55:00",0,2863,50,3555,71
275,"2018-06-16 09:30:00",0,992,11,1224,108
219,"2018-06-16 04:50:00",0,3169,97,6749,69
232,"2018-06-16 05:55:00",0,132,3,177,49
243,"2018-06-16 06:50:00",0,1138,19,1249,64
238,"2018-06-16 06:25:00",0,388,18,1042,57
226,"2018-06-16 05:25:00",0,566,18,1117,61
252,"2018-06-16 07:35:00",0,96,1,110,97
273,"2018-06-16 09:20:00",0,220,2,317,107
256,"2018-06-16 07:55:00",0,388,10,854,84
248,"2018-06-16 07:15:00",0,315,16,1786,107
233,"2018-06-16 06:00:00",0,1277,24,1940,79
271,"2018-06-16 09:10:00",0,331,8,1000,114
244,"2018-06-16 06:55:00",0,554,15,1214,78
239,"2018-06-16 06:30:00",0,411,22,795,35
263,"2018-06-16 08:30:00",0,866,16,1279,79
260,"2018-06-16 08:15:00",0,1766,49,3863,78
253,"2018-06-16 07:40:00",0,16495,149,17507,117
249,"2018-06-16 07:20:00",0,137,1,197,106
266,"2018-06-16 08:45:00",0,2028,41,3321,80
257,"2018-06-16 08:00:00",0,827,23,2339,99
277,"2018-06-16 09:40:00",0,192,5,662,122
269,"2018-06-16 09:00:00",0,986,13,1434,104
284,"2018-06-16 10:15:00",0,6928,157,13582,86
261,"2018-06-16 08:20:00",0,15428,200,17280,86
283,"2018-06-16 10:10:00",0,560,13,899,68
264,"2018-06-16 08:35:00",0,1384,27,3230,118
267,"2018-06-16 08:50:00",0,369,9,695,74
279,"2018-06-16 09:50:00",0,12913,166,20011,120
274,"2018-06-16 09:25:00",0,3465,43,4837,112
272,"2018-06-16 09:15:00",0,590,13,1576,115
276,"2018-06-16 09:35:00",0,1816,26,3141,118
282,"2018-06-16 10:05:00",0,341,24,2087,84
285,"2018-06-16 10:20:00",0,696,26,2552,98
278,"2018-06-16 09:45:00",0,681,14,1485,100
281,"2018-06-16 10:00:00",0,842,16,1555,94
288,"2018-06-16 10:35:00",0,438,13,957,69
286,"2018-06-16 10:25:00",0,11927,149,16768,112
290,"2018-06-16 10:45:00",0,4994,120,13791,114
291,"2018-06-16 10:50:00",0,6254,285,41344,145
293,"2018-06-16 11:00:00",0,4444,147,17642,120
298,"2018-06-16 11:25:00",0,2529,30,4020,132
294,"2018-06-16 11:05:00",0,399,12,969,77
295,"2018-06-16 11:10:00",0,1655,53,4604,86
296,"2018-06-16 11:15:00",0,99,2,401,147
297,"2018-06-16 11:20:00",0,97,4,408,86
299,"2018-06-16 11:30:00",0,330,5,757,130
300,"2018-06-16 11:35:00",0,596,14,2115,149
301,"2018-06-16 11:40:00",0,165,1,380,196
302,"2018-06-16 11:45:00",0,211,2,376,162
303,"2018-06-16 11:50:00",0,7089,81,8278,101
355,"2018-06-16 16:10:00",0,3761,33,7783,229
393,"2018-06-16 19:20:00",0,499,12,1270,105
346,"2018-06-16 15:25:00",0,1154,14,1880,128
328,"2018-06-16 13:55:00",0,550,14,1357,93
321,"2018-06-16 13:20:00",0,97,2,191,86
304,"2018-06-16 11:55:00",0,331,7,853,121
313,"2018-06-16 12:40:00",0,930,29,3786,127
389,"2018-06-16 19:00:00",0,367,8,1274,145
359,"2018-06-16 16:30:00",0,1999,19,4375,220
351,"2018-06-16 15:50:00",0,179,1,246,155
335,"2018-06-16 14:30:00",0,1498,16,1695,101
341,"2018-06-16 15:00:00",0,486,10,1386,129
305,"2018-06-16 12:00:00",0,989,22,2777,124
329,"2018-06-16 14:00:00",0,3281,48,5488,113
314,"2018-06-16 12:45:00",0,2590,54,4179,77
322,"2018-06-16 13:25:00",0,991,19,1618,81
306,"2018-06-16 12:05:00",0,4827,54,5816,106
381,"2018-06-16 18:20:00",0,185,3,294,82
366,"2018-06-16 17:05:00",0,22807,107,36389,337
347,"2018-06-16 15:30:00",0,203,7,696,98
315,"2018-06-16 12:50:00",0,584,17,1893,111
336,"2018-06-16 14:35:00",0,1823,34,3624,106
307,"2018-06-16 12:10:00",0,866,26,3740,143
323,"2018-06-16 13:30:00",0,217,6,634,95
330,"2018-06-16 14:05:00",0,661,13,1084,78
342,"2018-06-16 15:05:00",0,1595,37,3725,99
316,"2018-06-16 12:55:00",0,1188,21,2476,117
308,"2018-06-16 12:15:00",0,874,38,7438,191
363,"2018-06-16 16:50:00",0,507,4,1361,302
356,"2018-06-16 16:15:00",0,1339,8,1445,165
352,"2018-06-16 15:55:00",0,2045,22,3672,165
324,"2018-06-16 13:35:00",0,582,12,1668,138
337,"2018-06-16 14:40:00",0,2269,27,3192,116
331,"2018-06-16 14:10:00",0,659,16,1125,70
309,"2018-06-16 12:20:00",0,827,13,1515,111
317,"2018-06-16 13:00:00",0,545,13,1310,97
369,"2018-06-16 17:20:00",0,5421,37,7040,186
343,"2018-06-16 15:10:00",0,1607,35,3510,98
325,"2018-06-16 13:40:00",0,1280,21,2334,109
310,"2018-06-16 12:25:00",0,347,11,1315,118
318,"2018-06-16 13:05:00",0,197,6,784,127
360,"2018-06-16 16:35:00",0,1003,35,6099,174
348,"2018-06-16 15:35:00",0,164,1,342,231
332,"2018-06-16 14:15:00",0,2639,77,5989,77
311,"2018-06-16 12:30:00",0,3538,42,5167,123
338,"2018-06-16 14:45:00",0,943,28,3175,110
319,"2018-06-16 13:10:00",0,1587,20,2120,105
326,"2018-06-16 13:45:00",0,42,0,66,75
312,"2018-06-16 12:35:00",0,1326,23,2410,102
386,"2018-06-16 18:45:00",0,131,2,235,84
374,"2018-06-16 17:45:00",0,936,18,2010,107
353,"2018-06-16 16:00:00",0,756,10,1657,151
320,"2018-06-16 13:15:00",0,373,8,1280,153
344,"2018-06-16 15:15:00",0,1036,23,2461,105
333,"2018-06-16 14:20:00",0,874,26,2110,79
327,"2018-06-16 13:50:00",0,211,7,780,106
339,"2018-06-16 14:50:00",0,657,9,1549,167
357,"2018-06-16 16:20:00",0,1442,32,8060,246
349,"2018-06-16 15:40:00",0,1297,23,4166,175
376,"2018-06-16 17:55:00",0,344,5,490,83
372,"2018-06-16 17:35:00",0,978,13,1945,147
334,"2018-06-16 14:25:00",0,150,4,470,99
345,"2018-06-16 15:20:00",0,1440,23,2153,91
340,"2018-06-16 14:55:00",0,3838,78,8757,111
364,"2018-06-16 16:55:00",0,164,1,437,260
361,"2018-06-16 16:40:00",0,8419,68,22119,323
354,"2018-06-16 16:05:00",0,658,9,1739,175
350,"2018-06-16 15:45:00",0,824,14,2523,180
367,"2018-06-16 17:10:00",0,1365,12,4370,349
358,"2018-06-16 16:25:00",0,1165,32,6658,206
378,"2018-06-16 18:05:00",0,9376,125,21204,169
370,"2018-06-16 17:25:00",0,11119,78,13811,175
385,"2018-06-16 18:40:00",0,11928,439,47416,108
362,"2018-06-16 16:45:00",0,2115,23,5867,251
365,"2018-06-16 17:00:00",0,494,2,696,307
380,"2018-06-16 18:15:00",0,12129,170,12801,75
368,"2018-06-16 17:15:00",0,203,1,497,289
384,"2018-06-16 18:35:00",0,209,3,410,124
375,"2018-06-16 17:50:00",0,764,14,1501,107
373,"2018-06-16 17:40:00",0,200,3,619,165
371,"2018-06-16 17:30:00",0,106,0,106,170
377,"2018-06-16 18:00:00",0,780,30,2747,91
383,"2018-06-16 18:30:00",0,3084,58,5073,86
379,"2018-06-16 18:10:00",0,15070,189,21214,112
387,"2018-06-16 18:50:00",0,60,1,107,84
382,"2018-06-16 18:25:00",0,164,1,164,101
391,"2018-06-16 19:10:00",0,673,14,1119,77
388,"2018-06-16 18:55:00",0,33925,322,34873,108
392,"2018-06-16 19:15:00",0,6598,135,18099,134
390,"2018-06-16 19:05:00",0,8594,207,16175,78
394,"2018-06-16 19:25:00",0,1099,25,1816,71
395,"2018-06-16 19:30:00",0,64912,873,75148,86
399,"2018-06-16 19:50:00",0,781,10,1202,115
396,"2018-06-16 19:35:00",0,9098,133,22542,169
397,"2018-06-16 19:40:00",0,389,10,804,74
398,"2018-06-16 19:45:00",0,145,2,244,82
400,"2018-06-16 19:55:00",0,6839,88,9961,113
401,"2018-06-16 20:00:00",0,10533,133,11499,86
402,"2018-06-16 20:05:00",0,237,3,256,75
403,"2018-06-16 20:10:00",0,1223,18,1415,76
404,"2018-06-16 20:15:00",0,134,3,297,97
413,"2018-06-16 21:00:00",0,528,9,852,89
468,"2018-06-17 01:35:00",0,3133,74,4454,60
447,"2018-06-16 23:50:00",0,360,60,3905,65
429,"2018-06-16 22:20:00",0,704,18,1410,78
460,"2018-06-17 00:55:00",0,405,14,906,63
436,"2018-06-16 22:55:00",0,335,35,2078,59
405,"2018-06-16 20:20:00",0,812,17,2287,130
414,"2018-06-16 21:05:00",0,200,2,249,95
422,"2018-06-16 21:45:00",0,778,13,1088,82
442,"2018-06-16 23:25:00",0,998,74,5051,68
406,"2018-06-16 20:25:00",0,191,3,346,103
452,"2018-06-17 00:15:00",0,1069,84,5560,66
430,"2018-06-16 22:25:00",0,550,7,690,87
415,"2018-06-16 21:10:00",0,915,25,2119,82
481,"2018-06-17 02:40:00",0,0,0,0,65
423,"2018-06-16 21:50:00",0,328,21,2083,97
407,"2018-06-16 20:30:00",0,3206,38,3347,88
465,"2018-06-17 01:20:00",0,5820,131,6045,46
437,"2018-06-16 23:00:00",0,549,60,3774,62
471,"2018-06-17 01:50:00",0,1564,30,2312,75
448,"2018-06-16 23:55:00",0,948,75,5858,78
416,"2018-06-16 21:15:00",0,407,10,937,92
408,"2018-06-16 20:35:00",0,1944,23,2369,100
431,"2018-06-16 22:30:00",0,1590,25,2610,101
424,"2018-06-16 21:55:00",0,581,25,1011,39
443,"2018-06-16 23:30:00",0,991,69,5726,82
417,"2018-06-16 21:20:00",0,937,15,1557,101
409,"2018-06-16 20:40:00",0,846,25,1918,74
457,"2018-06-17 00:40:00",0,924,68,5100,75
438,"2018-06-16 23:05:00",0,1058,58,4963,85
425,"2018-06-16 22:00:00",0,16196,206,16545,80
462,"2018-06-17 01:05:00",0,10264,203,10577,52
410,"2018-06-16 20:45:00",0,2606,39,2796,71
432,"2018-06-16 22:35:00",0,1152,18,5035,267
418,"2018-06-16 21:25:00",0,14911,163,14911,91
453,"2018-06-17 00:20:00",0,1016,70,6918,98
426,"2018-06-16 22:05:00",0,1212,29,1919,64
411,"2018-06-16 20:50:00",0,194,8,539,67
461,"2018-06-17 01:00:00",0,587,12,1042,86
449,"2018-06-17 00:00:00",0,662,54,4591,85
444,"2018-06-16 23:35:00",0,2856,206,15488,75
419,"2018-06-16 21:30:00",0,545,10,751,73
439,"2018-06-16 23:10:00",0,408,67,4560,68
433,"2018-06-16 22:40:00",0,1180,69,5341,77
412,"2018-06-16 20:55:00",0,1923,32,3675,113
427,"2018-06-16 22:10:00",0,3120,47,4730,99
420,"2018-06-16 21:35:00",0,5107,71,5174,72
485,"2018-06-17 03:00:00",0,198,3,217,67
478,"2018-06-17 02:25:00",0,170,3,193,64
476,"2018-06-17 02:15:00",0,394,9,584,63
458,"2018-06-17 00:45:00",0,267,26,1722,64
434,"2018-06-16 22:45:00",0,944,92,5453,59
428,"2018-06-16 22:15:00",0,1944,20,2155,103
421,"2018-06-16 21:40:00",0,398,3,398,102
445,"2018-06-16 23:40:00",0,413,52,3663,70
440,"2018-06-16 23:15:00",0,1439,81,5353,66
454,"2018-06-17 00:25:00",0,1190,70,5639,80
450,"2018-06-17 00:05:00",0,974,58,4313,74
435,"2018-06-16 22:50:00",0,6232,128,12169,95
469,"2018-06-17 01:40:00",0,659,13,862,63
466,"2018-06-17 01:25:00",0,2821,50,3105,61
446,"2018-06-16 23:45:00",0,1236,79,5119,64
441,"2018-06-16 23:20:00",0,1012,70,5949,84
463,"2018-06-17 01:10:00",0,303,9,412,45
474,"2018-06-17 02:05:00",0,527,5,542,103
455,"2018-06-17 00:30:00",0,729,88,6728,76
451,"2018-06-17 00:10:00",0,693,66,4912,74
459,"2018-06-17 00:50:00",0,7728,125,8261,66
472,"2018-06-17 01:55:00",0,527,12,799,62
489,"2018-06-17 03:20:00",0,211,4,340,81
467,"2018-06-17 01:30:00",0,440,13,939,72
456,"2018-06-17 00:35:00",0,14852,725,50034,69
464,"2018-06-17 01:15:00",0,0,0,0,66
484,"2018-06-17 02:55:00",0,612,10,776,77
470,"2018-06-17 01:45:00",0,2832,68,4509,66
480,"2018-06-17 02:35:00",0,438,11,949,84
483,"2018-06-17 02:50:00",0,421,22,1524,68
475,"2018-06-17 02:10:00",0,482,8,629,75
473,"2018-06-17 02:00:00",0,130,1,130,80
477,"2018-06-17 02:20:00",0,97,2,139,68
479,"2018-06-17 02:30:00",0,1367,27,1580,57
496,"2018-06-17 03:55:00",0,2109,31,2173,69
482,"2018-06-17 02:45:00",0,2,0,2,66
491,"2018-06-17 03:30:00",0,170,4,276,67
490,"2018-06-17 03:25:00",0,1065,42,3112,74
492,"2018-06-17 03:35:00",0,0,0,0,69
486,"2018-06-17 03:05:00",0,109,3,205,52
487,"2018-06-17 03:10:00",0,593,26,1725,66
488,"2018-06-17 03:15:00",0,362,13,813,59
494,"2018-06-17 03:45:00",0,4687,72,5613,77
495,"2018-06-17 03:50:00",0,1102,26,2482,93
493,"2018-06-17 03:40:00",0,381,7,607,81
497,"2018-06-17 04:00:00",0,109,2,156,73
498,"2018-06-17 04:05:00",0,210,12,1261,102
499,"2018-06-17 04:10:00",0,5209,91,6843,75
500,"2018-06-17 04:15:00",0,35,0,48,67
501,"2018-06-17 04:20:00",0,3,0,9,68
502,"2018-06-17 04:25:00",0,868,14,977,66
503,"2018-06-17 04:30:00",0,878,26,1739,66
504,"2018-06-17 04:35:00",0,1325,16,1325,82
505,"2018-06-17 04:40:00",0,660,19,1213,61
590,"2018-06-17 11:45:00",0,1809,29,2968,100
557,"2018-06-17 09:00:00",0,594,12,1356,107
530,"2018-06-17 06:45:00",0,402,12,835,66
595,"2018-06-17 12:10:00",0,1453,46,5317,114
548,"2018-06-17 08:15:00",0,197,2,286,111
523,"2018-06-17 06:10:00",0,2019,16,2412,146
506,"2018-06-17 04:45:00",0,0,0,0,63
515,"2018-06-17 05:30:00",0,166,3,370,96
537,"2018-06-17 07:20:00",0,733,11,1171,102
561,"2018-06-17 09:20:00",0,1458,13,2478,189
