"id","ts","min","max","avg","sum","cnt"
502,"2018-07-06 14:00:00",0,1055,15,17992,1133
488,"2018-07-06 00:00:00",0,1611,32,27948,858
501,"2018-07-06 13:00:00",0,3799,27,29279,1084
478,"2018-07-05 14:00:00",0,75663,145,212771,1463
529,"2018-07-07 17:00:00",0,2951,33,31246,922
495,"2018-07-06 07:00:00",0,168124,197,224388,1136
489,"2018-07-06 01:00:00",0,1648,22,21513,938
483,"2018-07-05 19:00:00",0,1624,16,23780,1400
475,"2018-07-05 11:00:00",0,3467,17,21905,1244
469,"2018-07-05 05:00:00",0,8796,47,46153,973
472,"2018-07-05 08:00:00",0,4580,17,24305,1376
509,"2018-07-06 21:00:00",0,2718,39,28537,724
527,"2018-07-07 15:00:00",0,5711,60,42772,711
500,"2018-07-06 12:00:00",0,1416,21,24725,1172
510,"2018-07-06 22:00:00",0,2781,83,33214,396
514,"2018-07-07 02:00:00",0,265938,560,302570,540
485,"2018-07-05 21:00:00",0,1344,13,14587,1106
480,"2018-07-05 16:00:00",0,7673,20,25386,1226
518,"2018-07-07 06:00:00",0,3452,58,31015,532
499,"2018-07-06 11:00:00",0,5296,35,48906,1363
477,"2018-07-05 13:00:00",0,3544,19,26658,1348
491,"2018-07-06 03:00:00",0,2366,26,34597,1320
474,"2018-07-05 10:00:00",0,15448,36,45215,1239
471,"2018-07-05 07:00:00",0,3739,28,34484,1195
532,"2018-07-07 20:00:00",0,3455,44,26183,582
494,"2018-07-06 06:00:00",0,8845,27,28937,1049
487,"2018-07-05 23:00:00",0,4253,74,73988,998
482,"2018-07-05 18:00:00",0,2881,13,20407,1477
533,"2018-07-07 21:00:00",0,8733,94,131089,1380
522,"2018-07-07 10:00:00",0,12309,37,46611,1229
498,"2018-07-06 10:00:00",0,145671,1034,1622794,1569
511,"2018-07-06 23:00:00",0,4547,49,26983,544
521,"2018-07-07 09:00:00",0,128827,139,441761,3172
536,"2018-07-08 00:00:00",0,4482,9,29330,3012
523,"2018-07-07 11:00:00",0,1300,16,22671,1407
520,"2018-07-07 08:00:00",0,13525,77,49692,640
484,"2018-07-05 20:00:00",0,15058,34,41642,1194
512,"2018-07-07 00:00:00",0,1708,46,21022,452
497,"2018-07-06 09:00:00",0,10554,36,38574,1046
493,"2018-07-06 05:00:00",0,11598,26,24710,945
490,"2018-07-06 02:00:00",0,38340,56,59363,1044
515,"2018-07-07 03:00:00",0,4295,42,23129,541
505,"2018-07-06 17:00:00",0,22545,27,46562,1696
517,"2018-07-07 05:00:00",0,2956,57,34681,601
506,"2018-07-06 18:00:00",0,5781,82,46100,557
524,"2018-07-07 12:00:00",0,5693,42,37946,895
504,"2018-07-06 16:00:00",0,35315,106,126261,1183
531,"2018-07-07 19:00:00",0,4191,81,59842,735
507,"2018-07-06 19:00:00",0,8313,74,45920,616
534,"2018-07-07 22:00:00",0,7300,65,33215,511
513,"2018-07-07 01:00:00",0,7090,59,31948,537
519,"2018-07-07 07:00:00",0,6527,54,51629,941
561,"2018-07-09 01:00:00",0,2803,55,29351,525
525,"2018-07-07 13:00:00",0,1550,31,17490,550
556,"2018-07-08 20:00:00",0,15445,41,29839,726
544,"2018-07-08 08:00:00",0,827,27,16733,615
528,"2018-07-07 16:00:00",0,25558,26,84111,3220
555,"2018-07-08 19:00:00",0,2406,24,20818,857
546,"2018-07-08 10:00:00",0,47221,237,227371,957
526,"2018-07-07 14:00:00",0,3989,54,30948,564
543,"2018-07-08 07:00:00",0,157673,276,195610,707
530,"2018-07-07 18:00:00",0,43510,153,86323,563
535,"2018-07-07 23:00:00",0,2143,54,26517,485
549,"2018-07-08 13:00:00",0,2372,31,21063,660
541,"2018-07-08 05:00:00",0,1584,47,23433,491
540,"2018-07-08 04:00:00",0,5112,57,26637,467
538,"2018-07-08 02:00:00",0,2642,31,15847,496
545,"2018-07-08 09:00:00",0,3046,45,28579,631
554,"2018-07-08 18:00:00",0,3336,36,30469,831
547,"2018-07-08 11:00:00",0,7057,33,38849,1173
551,"2018-07-08 15:00:00",0,6952,48,40387,840
548,"2018-07-08 12:00:00",0,5455,38,45569,1172
553,"2018-07-08 17:00:00",0,13048,87,78647,897
558,"2018-07-08 22:00:00",0,37168,27,103876,3718
557,"2018-07-08 21:00:00",0,3673,43,25094,582
559,"2018-07-08 23:00:00",0,11474,113,95237,842
560,"2018-07-09 00:00:00",0,1678,45,44270,963
563,"2018-07-09 03:00:00",0,5795,75,41739,555
562,"2018-07-09 02:00:00",0,3463,53,26721,500
568,"2018-07-09 08:00:00",0,23128,80,57124,708
564,"2018-07-09 04:00:00",0,5735,75,40817,542
565,"2018-07-09 05:00:00",0,9522,109,51619,471
566,"2018-07-09 06:00:00",0,13525,71,46378,649
567,"2018-07-09 07:00:00",0,40144,93,73196,784
569,"2018-07-09 09:00:00",0,1650,28,19971,707
642,"2018-07-12 10:00:00",0,19233,69,66721,955
608,"2018-07-11 00:00:00",0,20822,78,40790,520
618,"2018-07-11 10:00:00",0,3040,31,28204,895
600,"2018-07-10 16:00:00",0,1302,32,27748,865
649,"2018-07-12 17:00:00",0,22025,73,58182,788
584,"2018-07-10 00:00:00",0,1218,14,18325,1305
573,"2018-07-09 13:00:00",0,10786,82,61641,743
614,"2018-07-11 06:00:00",0,1185,19,17081,895
638,"2018-07-12 06:00:00",0,2498,36,39558,1094
592,"2018-07-10 08:00:00",0,13410,44,59275,1347
582,"2018-07-09 22:00:00",0,2541,8,38285,4274
623,"2018-07-11 15:00:00",0,2314,28,26577,940
595,"2018-07-10 11:00:00",0,13368,31,45130,1420
585,"2018-07-10 01:00:00",0,4325,13,16915,1210
570,"2018-07-09 10:00:00",0,1400,30,24990,815
577,"2018-07-09 17:00:00",0,9675,52,75424,1427
587,"2018-07-10 03:00:00",0,12450,35,37897,1080
611,"2018-07-11 03:00:00",0,5881,23,19038,817
599,"2018-07-10 15:00:00",0,6722,30,24922,817
622,"2018-07-11 14:00:00",0,11450,59,59005,996
580,"2018-07-09 20:00:00",0,10636,14,60889,4164
574,"2018-07-09 14:00:00",0,19008,85,41222,483
624,"2018-07-11 16:00:00",0,61192,181,180310,992
589,"2018-07-10 05:00:00",0,1279,15,19062,1266
621,"2018-07-11 13:00:00",0,93359,518,591777,1142
629,"2018-07-11 21:00:00",0,2792,47,38587,819
643,"2018-07-12 11:00:00",0,5407,74,47260,632
598,"2018-07-10 14:00:00",0,3990,30,33098,1077
625,"2018-07-11 17:00:00",0,2019,22,17906,813
571,"2018-07-09 11:00:00",0,2971,25,29277,1157
594,"2018-07-10 10:00:00",0,5363,26,37110,1388
632,"2018-07-12 00:00:00",0,232936,374,280476,749
591,"2018-07-10 07:00:00",0,118667,162,231262,1427
612,"2018-07-11 04:00:00",0,3266,19,15402,809
578,"2018-07-09 18:00:00",0,51961,82,109395,1332
620,"2018-07-11 12:00:00",0,41288,70,65882,934
583,"2018-07-09 23:00:00",0,6408,23,34464,1437
575,"2018-07-09 15:00:00",0,10673,43,58845,1367
617,"2018-07-11 09:00:00",0,1469439,3012,2987936,992
615,"2018-07-11 07:00:00",0,1646,17,14214,832
641,"2018-07-12 09:00:00",0,16212,15,50297,3155
581,"2018-07-09 21:00:00",0,32033,15,68110,4379
586,"2018-07-10 02:00:00",0,2143,18,20349,1100
572,"2018-07-09 12:00:00",0,7848,46,62057,1332
597,"2018-07-10 13:00:00",0,6608,52,73962,1417
633,"2018-07-12 01:00:00",0,7401,36,24338,676
626,"2018-07-11 18:00:00",0,1188,20,13702,655
588,"2018-07-10 04:00:00",0,1319,13,18517,1343
631,"2018-07-11 23:00:00",0,2027,41,29807,725
619,"2018-07-11 11:00:00",0,14613,39,35630,911
576,"2018-07-09 16:00:00",0,5972,144,104911,724
609,"2018-07-11 01:00:00",0,1694,24,14850,596
593,"2018-07-10 09:00:00",0,5540,30,43601,1440
613,"2018-07-11 05:00:00",0,3221,20,15682,762
579,"2018-07-09 19:00:00",0,10791,17,39819,2302
604,"2018-07-10 20:00:00",0,8586,48,42558,875
603,"2018-07-10 19:00:00",0,1841,23,21373,903
590,"2018-07-10 06:00:00",0,1978,14,17833,1248
605,"2018-07-10 21:00:00",0,8826,27,27131,983
602,"2018-07-10 18:00:00",0,2704,17,18100,1012
596,"2018-07-10 12:00:00",0,1822,13,29783,2168
606,"2018-07-10 22:00:00",0,1457,33,24064,715
601,"2018-07-10 17:00:00",0,5613,42,36619,854
637,"2018-07-12 05:00:00",0,2360,20,15262,750
634,"2018-07-12 02:00:00",0,1608,33,21438,644
607,"2018-07-10 23:00:00",0,1363,25,16977,655
627,"2018-07-11 19:00:00",0,7623,69,40449,585
610,"2018-07-11 02:00:00",0,3494,29,18614,630
639,"2018-07-12 07:00:00",0,14220,58,66418,1145
635,"2018-07-12 03:00:00",0,88490,149,104892,701
616,"2018-07-11 08:00:00",0,977,15,17856,1164
628,"2018-07-11 20:00:00",0,1839,37,22145,587
630,"2018-07-11 22:00:00",0,1675,22,20806,925
659,"2018-07-13 03:00:00",0,5617,111,51516,463
658,"2018-07-13 02:00:00",0,8951,54,38170,703
657,"2018-07-13 01:00:00",0,11424,43,30655,711
645,"2018-07-12 13:00:00",0,6612,53,44052,824
640,"2018-07-12 08:00:00",0,108810,110,389962,3536
636,"2018-07-12 04:00:00",0,1317,47,42059,888
644,"2018-07-12 12:00:00",0,3086,59,36752,620
647,"2018-07-12 15:00:00",0,1297,44,27268,610
656,"2018-07-13 00:00:00",0,2422,32,21760,680
652,"2018-07-12 20:00:00",0,3312,45,35770,785
646,"2018-07-12 14:00:00",0,36390,170,123116,724
651,"2018-07-12 19:00:00",0,24625,87,115202,1311
648,"2018-07-12 16:00:00",0,95811,435,278882,641
654,"2018-07-12 22:00:00",0,46146,62,82344,1313
653,"2018-07-12 21:00:00",0,9743,28,30486,1053
650,"2018-07-12 18:00:00",0,936,15,18329,1162
655,"2018-07-12 23:00:00",0,2556,45,29781,649
660,"2018-07-13 04:00:00",0,5875,61,24580,398
664,"2018-07-13 08:00:00",0,2039,21,19799,939
661,"2018-07-13 05:00:00",0,2289,42,21794,508
662,"2018-07-13 06:00:00",0,1807,36,21130,585
663,"2018-07-13 07:00:00",0,68508,183,140734,765
665,"2018-07-13 09:00:00",0,4611,36,34503,939
667,"2018-07-13 11:00:00",0,2299,14,17251,1159
666,"2018-07-13 10:00:00",0,20487,88,76718,866
668,"2018-07-13 12:00:00",0,2700,26,20918,802
669,"2018-07-13 13:00:00",0,35210,86,87511,1011
670,"2018-07-13 14:00:00",0,2435,24,20456,839
720,"2018-07-15 16:00:00",0,45900,46,114119,2434
733,"2018-07-16 05:00:00",0,7092,41,24335,586
696,"2018-07-14 16:00:00",0,1825,53,42561,792
693,"2018-07-14 13:00:00",0,2482,22,16482,717
678,"2018-07-13 22:00:00",0,1727,21,13130,614
681,"2018-07-14 01:00:00",0,3412,54,32063,591
675,"2018-07-13 19:00:00",0,6355,28,23715,826
671,"2018-07-13 15:00:00",0,1338,27,22440,827
700,"2018-07-14 20:00:00",0,8250,29,23049,773
711,"2018-07-15 07:00:00",0,22998,98,64199,651
686,"2018-07-14 06:00:00",0,1586,18,13545,737
688,"2018-07-14 08:00:00",0,2133,21,17705,823
729,"2018-07-16 01:00:00",0,21679,53,49707,925
717,"2018-07-15 13:00:00",0,31558,114,143049,1254
672,"2018-07-13 16:00:00",0,6573,30,24394,796
684,"2018-07-14 04:00:00",0,6480,40,25786,638
690,"2018-07-14 10:00:00",0,36661,134,115280,860
699,"2018-07-14 19:00:00",0,4816,35,28828,808
676,"2018-07-13 20:00:00",0,5844,33,30567,916
679,"2018-07-13 23:00:00",0,9372,35,25626,716
715,"2018-07-15 11:00:00",0,1681,24,23122,925
695,"2018-07-14 15:00:00",0,13689,68,50088,729
712,"2018-07-15 08:00:00",0,5230,28,29601,1045
682,"2018-07-14 02:00:00",0,905,25,15868,612
673,"2018-07-13 17:00:00",0,2126,24,19469,797
736,"2018-07-16 11:00:00",0,37826,153,198590,1291
719,"2018-07-15 15:00:00",0,441186,532,488433,918
734,"2018-07-16 09:00:00",0,8133,67,269783,3997
692,"2018-07-14 12:00:00",0,8705,35,31690,881
737,"2018-07-16 12:00:00",0,272742,273,320527,1174
724,"2018-07-15 20:00:00",0,42406,37,69040,1853
698,"2018-07-14 18:00:00",0,21784,50,41972,838
723,"2018-07-15 19:00:00",0,6895,32,68105,2077
706,"2018-07-15 02:00:00",0,6452,49,24906,508
677,"2018-07-13 21:00:00",0,3660,37,27156,729
687,"2018-07-14 07:00:00",0,21517,52,41377,792
685,"2018-07-14 05:00:00",0,1935,27,18528,664
680,"2018-07-14 00:00:00",0,821,10,6801,671
674,"2018-07-13 18:00:00",0,15014,56,64144,1135
707,"2018-07-15 03:00:00",0,3150,27,14430,528
705,"2018-07-15 01:00:00",0,1978,30,17272,574
694,"2018-07-14 14:00:00",0,9905,40,28662,706
689,"2018-07-14 09:00:00",0,24657,72,53597,744
683,"2018-07-14 03:00:00",0,12899,78,52578,668
730,"2018-07-16 02:00:00",0,2442,41,37209,896
708,"2018-07-15 04:00:00",0,2496,24,13633,562
704,"2018-07-15 00:00:00",0,3008,38,22758,593
722,"2018-07-15 18:00:00",0,3297,10,31049,3037
703,"2018-07-14 23:00:00",0,11125,33,21715,648
691,"2018-07-14 11:00:00",0,11560,43,41706,953
697,"2018-07-14 17:00:00",0,3544,61,54215,882
713,"2018-07-15 09:00:00",0,4583,29,39871,1350
702,"2018-07-14 22:00:00",0,1529,18,11781,650
738,"2018-07-16 13:00:00",0,13091,76,89418,1169
709,"2018-07-15 05:00:00",0,43418,568,370605,652
725,"2018-07-15 21:00:00",0,9723,37,59167,1589
701,"2018-07-14 21:00:00",0,10422,39,27069,682
716,"2018-07-15 12:00:00",0,7864,35,38752,1106
718,"2018-07-15 14:00:00",0,2897,28,29356,1037
710,"2018-07-15 06:00:00",0,28357,86,85191,984
721,"2018-07-15 17:00:00",0,13485,40,80555,2013
732,"2018-07-16 04:00:00",0,2902,33,28005,827
714,"2018-07-15 10:00:00",0,10681,47,45867,969
731,"2018-07-16 03:00:00",0,1723,20,16911,840
726,"2018-07-15 22:00:00",0,7614,48,45322,943
728,"2018-07-16 00:00:00",0,13761,60,58027,960
727,"2018-07-15 23:00:00",0,2279,16,21000,1290
735,"2018-07-16 10:00:00",0,13523,28,63433,2243
