"id","ts","cnt","l1","l2","l3","l4","apmi"
49,"2018-06-17 10:00:00",1222,1221,1,0,0,99.9795
58,"2018-06-17 19:00:00",1911,1907,4,0,0,99.9477
56,"2018-06-17 17:00:00",1331,1328,0,2,1,99.8685
66,"2018-06-18 03:00:00",3804,3802,2,0,0,99.9869
50,"2018-06-17 11:00:00",1290,1286,1,3,0,99.8643
90,"2018-06-19 05:00:00",2300,2278,4,1,0,99.1957
60,"2018-06-17 21:00:00",795,783,12,0,0,99.6226
86,"2018-06-19 01:00:00",1551,1551,0,0,0,100
67,"2018-06-18 04:00:00",1254,1252,0,2,0,99.9203
82,"2018-06-18 21:00:00",1271,1268,3,0,0,99.941
80,"2018-06-18 19:00:00",948,947,1,0,0,99.9736
79,"2018-06-18 18:00:00",1395,1387,7,1,0,99.8387
70,"2018-06-18 07:00:00",1330,1327,1,1,1,99.8872
85,"2018-06-19 00:00:00",1860,1859,1,0,0,99.9866
99,"2018-06-19 14:00:00",1822,1816,5,1,0,99.904
97,"2018-06-19 12:00:00",1857,1857,0,0,0,100
74,"2018-06-18 11:00:00",1541,1538,2,1,0,99.9351
78,"2018-06-18 17:00:00",986,983,1,2,0,99.8732
88,"2018-06-19 03:00:00",1455,1453,2,0,0,99.9656
87,"2018-06-19 02:00:00",1550,1549,1,0,0,99.9839
96,"2018-06-19 11:00:00",1994,1986,6,2,0,99.8746
95,"2018-06-19 10:00:00",1898,1890,6,2,0,99.8683
93,"2018-06-19 08:00:00",1884,1875,6,3,0,99.8408
92,"2018-06-19 07:00:00",2111,2108,3,0,0,99.9645
94,"2018-06-19 09:00:00",1789,1787,2,0,0,99.9721
108,"2018-06-19 23:00:00",4270,4265,4,0,1,99.959
100,"2018-06-19 15:00:00",1664,1659,2,1,2,99.8498
101,"2018-06-19 16:00:00",1653,1641,12,0,0,99.8185
98,"2018-06-19 13:00:00",1933,1926,6,1,0,99.8965
102,"2018-06-19 17:00:00",1628,1625,1,0,0,99.8618
103,"2018-06-19 18:00:00",1836,1833,3,0,0,99.9592
104,"2018-06-19 19:00:00",1791,1791,0,0,0,100
105,"2018-06-19 20:00:00",1782,1776,3,2,1,99.8597
106,"2018-06-19 21:00:00",2496,2486,6,3,0,99.8397
107,"2018-06-19 22:00:00",3866,3859,6,1,0,99.9483
110,"2018-06-20 01:00:00",4296,4294,2,0,0,99.9884
109,"2018-06-20 00:00:00",4403,4400,1,2,0,99.9716
111,"2018-06-20 02:00:00",4320,4319,1,0,0,99.9942
112,"2018-06-20 03:00:00",4379,4373,5,0,0,99.9486
144,"2018-06-21 16:00:00",5226,5223,3,0,0,99.9856
150,"2018-06-21 22:00:00",4879,4877,1,0,0,99.9744
168,"2018-06-22 16:00:00",844,844,0,0,0,100
208,"2018-06-24 08:00:00",1521,1518,1,0,2,99.8849
180,"2018-06-23 04:00:00",1522,1522,0,0,0,100
190,"2018-06-23 14:00:00",1963,1962,0,1,0,99.9745
122,"2018-06-20 18:00:00",5461,5458,3,0,0,99.9863
114,"2018-06-20 05:00:00",3547,3547,0,0,0,100
124,"2018-06-20 20:00:00",5294,5289,4,1,0,99.9717
207,"2018-06-24 07:00:00",1496,1495,1,0,0,99.9833
184,"2018-06-23 08:00:00",1593,1590,3,0,0,99.9529
158,"2018-06-22 06:00:00",1503,1495,7,1,0,99.8503
126,"2018-06-20 22:00:00",5115,5112,0,1,0,99.9511
157,"2018-06-22 05:00:00",2540,2535,5,0,0,99.9508
116,"2018-06-20 07:00:00",5197,5193,3,0,0,99.9663
146,"2018-06-21 18:00:00",5087,5084,2,1,0,99.9803
128,"2018-06-21 00:00:00",5142,5141,0,0,0,99.9806
159,"2018-06-22 07:00:00",1637,1630,5,0,2,99.832
118,"2018-06-20 09:00:00",4413,4410,3,0,0,99.983
156,"2018-06-22 04:00:00",2032,2025,1,6,0,99.8401
149,"2018-06-21 21:00:00",4904,4898,4,2,0,99.9592
172,"2018-06-22 20:00:00",1447,1442,4,1,0,99.8963
113,"2018-06-20 04:00:00",3984,3979,4,1,0,99.9623
160,"2018-06-22 08:00:00",1536,1534,2,0,0,99.9674
141,"2018-06-21 13:00:00",5018,5007,8,2,1,99.9253
120,"2018-06-20 11:00:00",5168,5163,3,2,0,99.9661
129,"2018-06-21 01:00:00",5158,5158,0,0,0,100
131,"2018-06-21 03:00:00",5214,5212,1,1,0,99.9856
133,"2018-06-21 05:00:00",5082,5079,3,0,0,99.9852
137,"2018-06-21 09:00:00",5237,5228,7,2,0,99.9475
115,"2018-06-20 06:00:00",3731,3719,8,1,3,99.8727
135,"2018-06-21 07:00:00",5069,5062,5,1,0,99.9457
121,"2018-06-20 12:00:00",4381,4375,4,2,0,99.9543
123,"2018-06-20 19:00:00",5368,5360,4,4,0,99.9441
139,"2018-06-21 11:00:00",5071,5069,2,0,0,99.9901
155,"2018-06-22 03:00:00",2043,2040,1,0,0,99.8899
125,"2018-06-20 21:00:00",5109,5100,9,0,0,99.956
117,"2018-06-20 08:00:00",4627,4626,1,0,0,99.9946
161,"2018-06-22 09:00:00",1044,1043,1,0,0,99.9761
143,"2018-06-21 15:00:00",4808,4805,3,0,0,99.9844
205,"2018-06-24 05:00:00",1266,1265,1,0,0,99.9803
188,"2018-06-23 12:00:00",1668,1668,0,0,0,100
166,"2018-06-22 14:00:00",999,997,2,0,0,99.95
127,"2018-06-20 23:00:00",4911,4909,2,0,0,99.9898
162,"2018-06-22 10:00:00",797,797,0,0,0,100
154,"2018-06-22 02:00:00",1756,1756,0,0,0,100
119,"2018-06-20 10:00:00",4311,4308,2,0,1,99.971
148,"2018-06-21 20:00:00",4828,4815,8,3,2,99.8964
145,"2018-06-21 17:00:00",5197,5195,1,1,0,99.9856
204,"2018-06-24 04:00:00",1115,1115,0,0,0,100
152,"2018-06-22 00:00:00",1924,1924,0,0,0,100
194,"2018-06-23 18:00:00",1592,1591,0,1,0,99.9686
176,"2018-06-23 00:00:00",1461,1461,0,0,0,100
130,"2018-06-21 02:00:00",5288,5286,1,1,0,99.9858
153,"2018-06-22 01:00:00",2020,2020,0,0,0,100
132,"2018-06-21 04:00:00",5137,5131,5,1,0,99.9659
163,"2018-06-22 11:00:00",1042,1035,4,1,2,99.7121
134,"2018-06-21 06:00:00",5326,5323,1,2,0,99.9765
181,"2018-06-23 05:00:00",1492,1492,0,0,0,100
169,"2018-06-22 17:00:00",2472,2454,6,12,0,99.6966
151,"2018-06-21 23:00:00",2615,2614,1,0,0,99.9904
136,"2018-06-21 08:00:00",5397,5390,7,0,0,99.9676
138,"2018-06-21 10:00:00",5218,5215,2,1,0,99.9808
140,"2018-06-21 12:00:00",5054,5044,4,2,1,99.8862
142,"2018-06-21 14:00:00",4966,4962,4,0,0,99.9799
175,"2018-06-22 23:00:00",1373,1371,0,0,0,99.8543
147,"2018-06-21 19:00:00",4905,4902,3,0,0,99.9847
171,"2018-06-22 19:00:00",1435,1430,4,0,1,99.8781
203,"2018-06-24 03:00:00",1248,1248,0,0,0,100
183,"2018-06-23 07:00:00",1826,1826,0,0,0,100
167,"2018-06-22 15:00:00",1046,1044,1,1,0,99.9283
164,"2018-06-22 12:00:00",931,893,38,0,0,98.9796
197,"2018-06-23 21:00:00",1554,1554,0,0,0,100
198,"2018-06-23 22:00:00",1227,1223,0,1,1,99.7351
174,"2018-06-22 22:00:00",1384,1380,2,2,0,99.8916
189,"2018-06-23 13:00:00",1761,1753,3,1,0,99.7019
177,"2018-06-23 01:00:00",1369,1369,0,0,0,100
178,"2018-06-23 02:00:00",1615,1615,0,0,0,100
165,"2018-06-22 13:00:00",1950,1918,32,0,0,99.5897
173,"2018-06-22 21:00:00",1280,1275,3,1,0,99.8242
170,"2018-06-22 18:00:00",2153,2152,0,1,0,99.9768
201,"2018-06-24 01:00:00",1246,1245,1,0,0,99.9799
179,"2018-06-23 03:00:00",1309,1309,0,0,0,100
202,"2018-06-24 02:00:00",1258,1257,1,0,0,99.9801
192,"2018-06-23 16:00:00",1600,1600,0,0,0,100
186,"2018-06-23 10:00:00",1659,1656,1,1,1,99.9096
182,"2018-06-23 06:00:00",1582,1582,0,0,0,100
191,"2018-06-23 15:00:00",1651,1650,0,1,0,99.9697
185,"2018-06-23 09:00:00",1572,1570,2,0,0,99.9682
187,"2018-06-23 11:00:00",1627,1626,1,0,0,99.9846
200,"2018-06-24 00:00:00",1084,1082,0,2,0,99.9077
193,"2018-06-23 17:00:00",1948,1948,0,0,0,100
196,"2018-06-23 20:00:00",1248,1247,1,0,0,99.98
195,"2018-06-23 19:00:00",1540,1537,3,0,0,99.9513
199,"2018-06-23 23:00:00",1284,1284,0,0,0,100
206,"2018-06-24 06:00:00",1316,1315,1,0,0,99.981
211,"2018-06-24 11:00:00",1560,1559,0,1,0,99.9679
210,"2018-06-24 10:00:00",1370,1363,4,1,1,99.7628
209,"2018-06-24 09:00:00",1613,1612,0,0,0,99.938
218,"2018-06-24 18:00:00",1611,1611,0,0,0,100
212,"2018-06-24 12:00:00",1633,1632,1,0,0,99.9847
213,"2018-06-24 13:00:00",1406,1405,0,1,0,99.9644
214,"2018-06-24 14:00:00",1414,1413,0,1,0,99.9646
215,"2018-06-24 15:00:00",1116,1116,0,0,0,100
216,"2018-06-24 16:00:00",1561,1556,0,4,1,99.8238
224,"2018-06-25 00:00:00",1224,1224,0,0,0,100
217,"2018-06-24 17:00:00",1592,1589,2,0,0,99.9058
219,"2018-06-24 19:00:00",1395,1387,3,4,0,99.7312
220,"2018-06-24 20:00:00",1306,1305,1,0,0,99.9809
221,"2018-06-24 21:00:00",1378,1376,0,2,0,99.9274
222,"2018-06-24 22:00:00",2918,2915,1,0,1,99.9315
223,"2018-06-24 23:00:00",910,910,0,0,0,100
326,"2018-06-29 06:00:00",1357,1357,0,0,0,100
238,"2018-06-25 14:00:00",1989,1985,3,1,0,99.9372
229,"2018-06-25 05:00:00",1354,1348,3,2,1,99.8154
268,"2018-06-26 20:00:00",1173,1173,0,0,0,100
315,"2018-06-28 19:00:00",1398,1398,0,0,0,100
272,"2018-06-27 00:00:00",918,916,2,0,0,99.9455
267,"2018-06-26 19:00:00",1250,1250,0,0,0,100
225,"2018-06-25 01:00:00",977,977,0,0,0,100
234,"2018-06-25 10:00:00",2667,2658,8,1,0,99.9063
247,"2018-06-25 23:00:00",1403,1402,1,0,0,99.9822
292,"2018-06-27 20:00:00",713,712,1,0,0,99.9649
258,"2018-06-26 10:00:00",1205,1202,3,0,0,99.9378
313,"2018-06-28 17:00:00",1265,1262,3,0,0,99.9407
306,"2018-06-28 10:00:00",849,844,3,0,1,99.7055
283,"2018-06-27 11:00:00",719,716,2,1,0,99.8609
242,"2018-06-25 18:00:00",1507,1503,2,2,0,99.9005
230,"2018-06-25 06:00:00",1321,1314,5,0,1,99.7729
253,"2018-06-26 05:00:00",1098,1091,6,1,0,99.8178
251,"2018-06-26 03:00:00",1237,1234,2,0,0,99.8787
226,"2018-06-25 02:00:00",877,877,0,0,0,100
261,"2018-06-26 13:00:00",1212,1212,0,0,0,100
239,"2018-06-25 15:00:00",1784,1778,4,2,0,99.8879
235,"2018-06-25 11:00:00",2390,2385,3,2,0,99.9268
245,"2018-06-25 21:00:00",1554,1551,3,0,0,99.9517
281,"2018-06-27 09:00:00",754,751,0,3,0,99.8011
249,"2018-06-26 01:00:00",2056,2054,1,1,0,99.9635
275,"2018-06-27 03:00:00",985,985,0,0,0,100
255,"2018-06-26 07:00:00",1598,1594,3,1,0,99.9218
231,"2018-06-25 07:00:00",1545,1540,4,0,1,99.8867
286,"2018-06-27 14:00:00",825,825,0,0,0,100
227,"2018-06-25 03:00:00",1221,1221,0,0,0,100
302,"2018-06-28 06:00:00",624,622,0,1,0,99.7596
265,"2018-06-26 17:00:00",1314,1310,2,2,0,99.8858
297,"2018-06-28 01:00:00",489,488,0,1,0,99.8978
279,"2018-06-27 07:00:00",1175,1165,6,4,0,99.7021
236,"2018-06-25 12:00:00",2062,2058,3,1,0,99.9394
266,"2018-06-26 18:00:00",1431,1430,0,0,0,99.9301
293,"2018-06-27 21:00:00",770,767,2,1,0,99.8701
248,"2018-06-26 00:00:00",1482,1478,4,0,0,99.9325
243,"2018-06-25 19:00:00",1981,1973,4,2,2,99.8233
240,"2018-06-25 16:00:00",1649,1649,0,0,0,100
232,"2018-06-25 08:00:00",1829,1823,5,0,1,99.8906
260,"2018-06-26 12:00:00",1493,1490,1,1,0,99.8828
257,"2018-06-26 09:00:00",1382,1380,1,1,0,99.9457
228,"2018-06-25 04:00:00",979,978,1,0,0,99.9745
276,"2018-06-27 04:00:00",1174,1173,0,1,0,99.9574
264,"2018-06-26 16:00:00",1099,1096,1,1,0,99.8408
237,"2018-06-25 13:00:00",2054,2043,8,3,0,99.8296
246,"2018-06-25 22:00:00",1362,1355,5,1,0,99.7981
310,"2018-06-28 14:00:00",1300,1298,1,1,0,99.9423
309,"2018-06-28 13:00:00",1280,1269,2,9,0,99.6094
285,"2018-06-27 13:00:00",811,809,1,1,0,99.9075
233,"2018-06-25 09:00:00",2028,2021,6,1,0,99.9014
252,"2018-06-26 04:00:00",1602,1599,2,1,0,99.9376
250,"2018-06-26 02:00:00",1379,1377,2,0,0,99.9637
314,"2018-06-28 18:00:00",1341,1341,0,0,0,100
277,"2018-06-27 05:00:00",782,780,1,1,0,99.9041
241,"2018-06-25 17:00:00",1733,1729,4,0,0,99.9423
254,"2018-06-26 06:00:00",1303,1302,1,0,0,99.9808
296,"2018-06-28 00:00:00",482,482,0,0,0,100
244,"2018-06-25 20:00:00",1654,1651,2,1,0,99.9395
263,"2018-06-26 15:00:00",1334,1331,1,0,2,99.8688
259,"2018-06-26 11:00:00",1354,1351,2,0,0,99.8892
282,"2018-06-27 10:00:00",696,694,2,0,0,99.9282
294,"2018-06-27 22:00:00",398,396,0,0,1,99.5603
280,"2018-06-27 08:00:00",806,790,0,1,0,98.0769
256,"2018-06-26 08:00:00",1251,1245,3,2,1,99.8002
300,"2018-06-28 04:00:00",572,572,0,0,0,100
299,"2018-06-28 03:00:00",457,457,0,0,0,100
289,"2018-06-27 17:00:00",754,754,0,0,0,100
273,"2018-06-27 01:00:00",803,803,0,0,0,100
262,"2018-06-26 14:00:00",1488,1484,4,0,0,99.9328
284,"2018-06-27 12:00:00",924,923,1,0,0,99.9729
278,"2018-06-27 06:00:00",869,866,1,1,1,99.8274
270,"2018-06-26 22:00:00",958,958,0,0,0,100
271,"2018-06-26 23:00:00",899,897,0,2,0,99.8888
269,"2018-06-26 21:00:00",991,990,1,0,0,99.9748
274,"2018-06-27 02:00:00",1132,1132,0,0,0,100
290,"2018-06-27 18:00:00",618,617,1,0,0,99.9595
288,"2018-06-27 16:00:00",800,798,1,1,0,99.9062
322,"2018-06-29 02:00:00",1289,1289,0,0,0,100
324,"2018-06-29 04:00:00",1275,1274,0,1,0,99.9608
287,"2018-06-27 15:00:00",689,687,2,0,0,99.9274
291,"2018-06-27 19:00:00",645,645,0,0,0,100
312,"2018-06-28 16:00:00",1664,1662,2,0,0,99.97
298,"2018-06-28 02:00:00",349,349,0,0,0,100
311,"2018-06-28 15:00:00",1562,1554,8,0,0,99.872
295,"2018-06-27 23:00:00",431,431,0,0,0,100
308,"2018-06-28 12:00:00",1002,998,3,1,0,99.8753
304,"2018-06-28 08:00:00",764,757,4,3,0,99.6728
301,"2018-06-28 05:00:00",769,767,2,0,0,99.935
307,"2018-06-28 11:00:00",857,855,1,1,0,99.9125
303,"2018-06-28 07:00:00",594,588,0,4,2,99.4108
305,"2018-06-28 09:00:00",563,561,0,2,0,99.8224
321,"2018-06-29 01:00:00",1110,1107,3,0,0,99.9324
319,"2018-06-28 23:00:00",1166,1164,0,2,0,99.9142
317,"2018-06-28 21:00:00",1281,1277,3,1,0,99.9024
316,"2018-06-28 20:00:00",1978,1967,2,9,0,99.7472
318,"2018-06-28 22:00:00",1170,1166,1,0,1,99.7436
320,"2018-06-29 00:00:00",1081,1081,0,0,0,100
325,"2018-06-29 05:00:00",1306,1305,0,1,0,99.9617
323,"2018-06-29 03:00:00",1374,1372,1,0,1,99.9272
327,"2018-06-29 07:00:00",1366,1357,3,3,2,99.6523
331,"2018-06-29 11:00:00",1066,1065,1,0,0,99.9765
328,"2018-06-29 08:00:00",1660,1654,6,0,0,99.9096
329,"2018-06-29 09:00:00",1299,1296,2,0,0,99.8845
330,"2018-06-29 10:00:00",1082,1079,1,0,2,99.8383
332,"2018-06-29 12:00:00",1201,1194,5,0,2,99.771
333,"2018-06-29 13:00:00",1294,1291,3,0,0,99.942
334,"2018-06-29 14:00:00",1107,1104,3,0,0,99.9323
335,"2018-06-29 15:00:00",1255,1250,2,2,1,99.8207
336,"2018-06-29 16:00:00",1020,1020,0,0,0,100
345,"2018-06-30 01:00:00",878,877,1,0,0,99.9715
337,"2018-06-29 17:00:00",997,997,0,0,0,100
344,"2018-06-30 00:00:00",833,831,2,0,0,99.94
353,"2018-06-30 09:00:00",1507,1501,3,3,0,99.8507
338,"2018-06-29 18:00:00",1107,1105,0,2,0,99.9097
356,"2018-06-30 12:00:00",878,877,1,0,0,99.9715
363,"2018-06-30 19:00:00",1102,1093,8,1,0,99.7731
350,"2018-06-30 06:00:00",3363,3361,2,0,0,99.9851
346,"2018-06-30 02:00:00",837,836,1,0,0,99.9701
361,"2018-06-30 17:00:00",1014,1012,1,1,0,99.926
339,"2018-06-29 19:00:00",1152,1152,0,0,0,100
365,"2018-06-30 21:00:00",1412,1411,0,1,0,99.9646
359,"2018-06-30 15:00:00",1453,1450,2,1,0,99.9312
340,"2018-06-29 20:00:00",1073,1070,3,0,0,99.9301
367,"2018-06-30 23:00:00",1086,1085,1,0,0,99.977
354,"2018-06-30 10:00:00",1869,1860,3,6,0,99.7994
347,"2018-06-30 03:00:00",1390,1388,2,0,0,99.964
351,"2018-06-30 07:00:00",3372,3371,1,0,0,99.9926
341,"2018-06-29 21:00:00",981,977,4,0,0,99.8981
357,"2018-06-30 13:00:00",1102,1100,0,2,0,99.9093
348,"2018-06-30 04:00:00",782,776,4,2,0,99.7442
342,"2018-06-29 22:00:00",970,960,3,1,1,99.2784
362,"2018-06-30 18:00:00",1257,1254,2,0,1,99.9006
364,"2018-06-30 20:00:00",1136,1136,0,0,0,100
355,"2018-06-30 11:00:00",978,977,1,0,0,99.9744
352,"2018-06-30 08:00:00",926,922,4,0,0,99.892
360,"2018-06-30 16:00:00",961,957,0,3,1,99.7659
343,"2018-06-29 23:00:00",865,864,1,0,0,99.9711
366,"2018-06-30 22:00:00",1144,1142,1,0,0,99.8907
349,"2018-06-30 05:00:00",965,961,4,0,0,99.8964
358,"2018-06-30 14:00:00",988,987,1,0,0,99.9747
400,"2018-07-02 08:00:00",751,748,1,1,1,99.8003
416,"2018-07-03 00:00:00",1028,1022,0,6,0,99.7082
406,"2018-07-02 14:00:00",783,782,1,0,0,99.9681
405,"2018-07-02 13:00:00",742,739,1,1,1,99.7978
370,"2018-07-01 02:00:00",1016,1012,4,0,0,99.9016
379,"2018-07-01 11:00:00",759,759,0,0,0,100
374,"2018-07-01 06:00:00",1332,1330,2,0,0,99.9625
386,"2018-07-01 18:00:00",727,725,2,0,0,99.9312
368,"2018-07-01 00:00:00",1015,1013,1,1,0,99.9261
401,"2018-07-02 09:00:00",873,873,0,0,0,100
402,"2018-07-02 10:00:00",804,800,1,2,1,99.7512
380,"2018-07-01 12:00:00",594,589,3,2,0,99.7054
403,"2018-07-02 11:00:00",901,899,1,1,0,99.9168
371,"2018-07-01 03:00:00",1041,1037,4,0,0,99.9039
404,"2018-07-02 12:00:00",916,916,0,0,0,100
375,"2018-07-01 07:00:00",502,499,2,1,0,99.8008
387,"2018-07-01 19:00:00",724,721,3,0,0,99.8964
388,"2018-07-01 20:00:00",807,806,1,0,0,99.969
381,"2018-07-01 13:00:00",656,652,3,0,0,99.7332
376,"2018-07-01 08:00:00",516,514,2,0,0,99.9031
372,"2018-07-01 04:00:00",1086,1083,2,1,0,99.9079
459,"2018-07-04 19:00:00",1057,1056,0,0,1,99.929
434,"2018-07-03 18:00:00",1128,1127,1,0,0,99.9778
424,"2018-07-03 08:00:00",1831,1821,3,7,0,99.7679
369,"2018-07-01 01:00:00",1174,1174,0,0,0,100
382,"2018-07-01 14:00:00",634,630,4,0,0,99.8423
389,"2018-07-01 21:00:00",3477,3459,2,16,0,99.7555
443,"2018-07-04 03:00:00",737,735,1,0,0,99.8304
458,"2018-07-04 18:00:00",1283,1282,1,0,0,99.9805
377,"2018-07-01 09:00:00",651,649,1,1,0,99.8848
373,"2018-07-01 05:00:00",1102,1097,4,1,0,99.8639
426,"2018-07-03 10:00:00",1335,1333,1,1,0,99.9438
383,"2018-07-01 15:00:00",782,780,2,0,0,99.9361
422,"2018-07-03 06:00:00",1246,1242,2,2,0,99.8796
390,"2018-07-01 22:00:00",1027,1018,1,2,1,99.3184
419,"2018-07-03 03:00:00",1164,1162,0,1,1,99.8926
378,"2018-07-01 10:00:00",503,501,0,0,0,99.6024
391,"2018-07-01 23:00:00",560,558,0,1,1,99.7768
384,"2018-07-01 16:00:00",759,756,3,0,0,99.9012
437,"2018-07-03 21:00:00",1205,1199,3,0,0,99.6888
392,"2018-07-02 00:00:00",536,535,1,0,0,99.9534
429,"2018-07-03 13:00:00",1514,1512,2,0,0,99.967
449,"2018-07-04 09:00:00",1241,1230,9,2,0,99.7381
393,"2018-07-02 01:00:00",481,479,2,0,0,99.896
385,"2018-07-01 17:00:00",785,784,1,0,0,99.9682
444,"2018-07-04 04:00:00",808,807,0,0,0,99.8762
394,"2018-07-02 02:00:00",967,958,1,0,0,99.1468
435,"2018-07-03 19:00:00",1183,1159,23,0,0,99.4294
456,"2018-07-04 16:00:00",998,998,0,0,0,100
420,"2018-07-03 04:00:00",1104,1103,1,0,0,99.9774
395,"2018-07-02 03:00:00",5545,5544,1,0,0,99.9955
396,"2018-07-02 04:00:00",595,592,1,2,0,99.7899
440,"2018-07-04 00:00:00",797,793,1,0,1,99.6236
428,"2018-07-03 12:00:00",1305,1297,7,1,0,99.8276
397,"2018-07-02 05:00:00",1173,1173,0,0,0,100
452,"2018-07-04 12:00:00",1035,1033,2,0,0,99.9517
425,"2018-07-03 09:00:00",1368,1365,2,1,0,99.9269
423,"2018-07-03 07:00:00",1370,1365,4,1,0,99.8905
398,"2018-07-02 06:00:00",664,664,0,0,0,100
399,"2018-07-02 07:00:00",1126,1125,0,1,0,99.9556
445,"2018-07-04 05:00:00",861,858,1,0,0,99.7387
439,"2018-07-03 23:00:00",850,844,1,3,0,99.5588
417,"2018-07-03 01:00:00",928,925,2,1,0,99.8922
453,"2018-07-04 13:00:00",902,899,1,2,0,99.8614
436,"2018-07-03 20:00:00",1067,1065,0,0,0,99.8126
413,"2018-07-02 21:00:00",1158,1154,3,1,0,99.8921
412,"2018-07-02 20:00:00",1002,1001,1,0,0,99.9751
410,"2018-07-02 18:00:00",708,707,1,0,0,99.9647
421,"2018-07-03 05:00:00",1183,1178,2,3,0,99.8309
409,"2018-07-02 17:00:00",731,727,2,2,0,99.7948
408,"2018-07-02 16:00:00",685,684,0,0,0,99.854
