"id","ts","min","max","avg","p50","p95","p99","sum","cnt"
1986,"2018-06-22 16:20:00",1,267,57,39,119,119,1542,27
1982,"2018-06-22 16:00:00",1,1579,179,18,756,1268,13970,78
1985,"2018-06-22 16:15:00",1,1359,141,23,644,1016,8198,58
1987,"2018-06-22 16:25:00",1,162,28,25,92,140,4072,145
1988,"2018-06-22 16:30:00",1,1541,97,23,407,533,6208,64
1989,"2018-06-22 16:35:00",1,1176,117,19,359,578,7071,60
1996,"2018-06-22 17:10:00",1,1540,80,13,357,981,9758,121
1992,"2018-06-22 16:50:00",1,1374,123,36,486,486,3715,30
1993,"2018-06-22 16:55:00",1,1543,44,17,128,403,4571,103
1994,"2018-06-22 17:00:00",1,5203,747,43,1400,1959,68745,92
1995,"2018-06-22 17:05:00",1,1266,69,30,160,798,8700,126
1997,"2018-06-22 17:15:00",1,1474,77,26,216,655,6823,88
1998,"2018-06-22 17:20:00",1,940,55,15,131,457,5397,97
1999,"2018-06-22 17:25:00",1,885,78,49,145,298,4396,56
2000,"2018-06-22 17:30:00",1,1226,64,26,125,425,4741,74
2002,"2018-06-22 17:40:00",1,5879,61,15,152,379,17922,290
2001,"2018-06-22 17:35:00",1,4021,114,35,206,1332,18471,162
2092,"2018-06-23 01:10:00",1,753,55,43,157,410,6418,115
2009,"2018-06-22 18:15:00",1,1463,71,45,153,610,7198,100
2018,"2018-06-22 19:00:00",1,2685,90,48,168,790,8634,95
2044,"2018-06-22 21:10:00",1,1880,100,59,329,730,10098,100
2055,"2018-06-22 22:05:00",1,1847,100,53,123,813,7608,76
2029,"2018-06-22 19:55:00",1,834,56,38,84,507,6050,107
2069,"2018-06-22 23:15:00",1,494,41,26,109,188,4787,114
2021,"2018-06-22 19:15:00",1,1408,85,50,292,804,9987,117
2042,"2018-06-22 21:00:00",1,1244,110,55,292,424,12379,112
2006,"2018-06-22 18:00:00",1,1357,52,37,114,433,34494,653
2036,"2018-06-22 20:30:00",1,1744,61,11,110,1002,10444,169
2024,"2018-06-22 19:30:00",1,2396,69,33,156,764,8244,118
2038,"2018-06-22 20:40:00",1,4250,235,48,1476,1870,29701,126
2074,"2018-06-22 23:40:00",1,1168,53,30,139,438,6012,112
2040,"2018-06-22 20:50:00",1,796,34,24,109,255,4486,130
2003,"2018-06-22 17:45:00",1,1142,36,10,114,264,9227,255
2013,"2018-06-22 18:35:00",1,1660,83,32,408,837,10047,120
2010,"2018-06-22 18:20:00",1,328,47,44,102,197,4830,101
2016,"2018-06-22 18:50:00",1,1413,62,37,191,426,6926,111
2034,"2018-06-22 20:20:00",1,893,73,53,130,512,8565,116
2071,"2018-06-22 23:25:00",1,1283,61,35,122,620,7303,119
2027,"2018-06-22 19:45:00",1,916,55,37,221,348,6458,116
2007,"2018-06-22 18:05:00",1,5093,79,46,272,796,28075,351
2019,"2018-06-22 19:05:00",1,6241,428,202,857,2138,42442,99
2022,"2018-06-22 19:20:00",1,1838,94,32,342,979,15524,164
2032,"2018-06-22 20:10:00",1,704,68,56,120,317,6193,90
2049,"2018-06-22 21:35:00",1,438,32,25,92,189,4740,145
2004,"2018-06-22 17:50:00",1,741,48,35,155,251,24432,501
2046,"2018-06-22 21:20:00",1,3060,112,57,233,1124,10619,94
2030,"2018-06-22 20:00:00",1,1011,51,38,91,271,4591,90
2054,"2018-06-22 22:00:00",1,5814,130,55,140,1362,11263,86
2025,"2018-06-22 19:35:00",1,901,88,52,273,556,7619,86
2011,"2018-06-22 18:25:00",1,1227,74,46,120,700,8094,109
2014,"2018-06-22 18:40:00",1,1357,90,43,514,650,15792,175
2045,"2018-06-22 21:15:00",1,414017,2734,21,216,83572,423910,155
2008,"2018-06-22 18:10:00",1,1582,81,44,313,575,8024,98
2017,"2018-06-22 18:55:00",1,839,56,45,116,313,6422,114
2060,"2018-06-22 22:30:00",2,860,58,43,202,368,7075,121
2051,"2018-06-22 21:45:00",1,1838,78,45,413,498,8511,108
2062,"2018-06-22 22:40:00",1,2372,116,54,375,805,10612,91
2061,"2018-06-22 22:35:00",1,1477,109,61,443,775,12212,112
2005,"2018-06-22 17:55:00",1,1366,51,36,115,570,31665,610
2020,"2018-06-22 19:10:00",1,946,44,32,115,346,6086,137
2028,"2018-06-22 19:50:00",1,936,55,38,242,409,7302,132
2059,"2018-06-22 22:25:00",1,3815,90,53,144,886,9221,102
2023,"2018-06-22 19:25:00",1,1474,75,33,111,829,11113,148
2037,"2018-06-22 20:35:00",1,1393,112,46,616,966,15576,138
2035,"2018-06-22 20:25:00",1,381,43,33,117,167,6560,151
2043,"2018-06-22 21:05:00",1,403,43,29,121,210,4697,108
2012,"2018-06-22 18:30:00",1,1356,102,48,315,1187,11875,116
2039,"2018-06-22 20:45:00",1,197,52,48,120,145,5969,114
2015,"2018-06-22 18:45:00",1,1027,81,47,148,615,8580,105
2033,"2018-06-22 20:15:00",1,1603,96,59,450,642,11324,117
2041,"2018-06-22 20:55:00",1,157,58,60,90,119,4048,69
2026,"2018-06-22 19:40:00",1,1439,97,50,405,861,11355,116
2031,"2018-06-22 20:05:00",1,2627,77,25,245,941,10600,137
2048,"2018-06-22 21:30:00",1,4634,145,53,337,1328,16908,116
2053,"2018-06-22 21:55:00",1,715,65,51,107,389,5158,79
2063,"2018-06-22 22:45:00",1,396,52,51,108,215,5086,96
2058,"2018-06-22 22:20:00",1,1261,166,126,302,722,30851,185
2064,"2018-06-22 22:50:00",1,816,86,59,293,423,8580,99
2050,"2018-06-22 21:40:00",1,895,53,38,101,276,5119,95
2073,"2018-06-22 23:35:00",1,16331,199,45,446,3576,24727,124
2047,"2018-06-22 21:25:00",1,959,100,55,283,649,8747,87
2057,"2018-06-22 22:15:00",1,372,47,42,104,177,4236,90
2067,"2018-06-22 23:05:00",1,1954,97,44,140,857,8274,85
2066,"2018-06-22 23:00:00",1,1431,55,42,108,407,6601,120
2052,"2018-06-22 21:50:00",1,1504,78,56,120,431,6378,81
2056,"2018-06-22 22:10:00",1,843,83,56,173,381,6244,75
2065,"2018-06-22 22:55:00",1,4012,40,35,138,965,10165,251
2079,"2018-06-23 00:05:00",1,1175,52,31,161,348,6322,120
2085,"2018-06-23 00:35:00",1,728,47,35,103,328,5759,120
2068,"2018-06-22 23:10:00",1,1182,48,31,94,472,6561,134
2070,"2018-06-22 23:20:00",1,1117,63,39,110,569,7588,120
2075,"2018-06-22 23:45:00",1,785,55,38,122,380,5844,106
2072,"2018-06-22 23:30:00",1,21107,246,37,127,4414,26094,106
2080,"2018-06-23 00:10:00",1,1310,67,34,131,587,6466,96
2078,"2018-06-23 00:00:00",1,1971,66,32,200,590,6669,101
2077,"2018-06-22 23:55:00",1,1263,48,33,101,383,5591,115
2076,"2018-06-22 23:50:00",1,1348,50,28,87,471,5901,118
2081,"2018-06-23 00:15:00",1,393,48,28,148,193,6458,133
2083,"2018-06-23 00:25:00",1,1227,45,25,118,364,5981,131
2082,"2018-06-23 00:20:00",1,1151,59,34,145,530,8127,136
2084,"2018-06-23 00:30:00",1,1415,50,29,96,555,7018,139
2086,"2018-06-23 00:40:00",1,1312,65,39,201,542,7756,118
2087,"2018-06-23 00:45:00",1,1416,58,34,110,520,7402,127
2088,"2018-06-23 00:50:00",1,1124,56,46,208,330,6924,123
2089,"2018-06-23 00:55:00",1,1170,94,38,413,727,11016,117
2091,"2018-06-23 01:05:00",1,1131,62,29,213,516,5913,95
2090,"2018-06-23 01:00:00",1,780,46,41,99,253,5206,113
2093,"2018-06-23 01:15:00",1,1155,66,40,106,567,6215,94
2380,"2018-06-24 01:10:00",1,1063,46,7,115,509,5075,108
2094,"2018-06-23 01:20:00",1,1391,67,27,106,777,7448,111
2128,"2018-06-23 04:10:00",1,1737,63,36,151,680,8222,129
2098,"2018-06-23 01:40:00",1,1140,60,33,221,489,6852,113
2126,"2018-06-23 04:00:00",1,1280,67,30,312,724,8158,121
2134,"2018-06-23 04:40:00",1,1137,84,54,305,635,11210,132
2138,"2018-06-23 05:00:00",1,1246,62,37,108,609,7008,112
2136,"2018-06-23 04:50:00",1,1209,59,46,121,383,6108,103
2105,"2018-06-23 02:15:00",1,1207,78,31,312,857,10618,135
2111,"2018-06-23 02:45:00",1,1208,46,26,89,481,6752,146
2119,"2018-06-23 03:25:00",1,1235,87,25,244,944,10118,115
2108,"2018-06-23 02:30:00",1,114,29,22,67,90,4138,142
2102,"2018-06-23 02:00:00",1,1383,68,36,225,547,7863,115
2151,"2018-06-23 06:05:00",1,1360,101,46,573,1004,14299,141
2154,"2018-06-23 06:20:00",1,787,44,36,109,270,5942,135
2095,"2018-06-23 01:25:00",1,1168,56,34,115,552,6715,118
2174,"2018-06-23 08:00:00",1,778,52,19,118,520,6775,129
2099,"2018-06-23 01:45:00",1,897,62,30,218,485,7063,113
2124,"2018-06-23 03:50:00",1,1255,73,32,321,378,7467,102
2114,"2018-06-23 03:00:00",1,1199,71,39,255,650,8750,123
2146,"2018-06-23 05:40:00",1,1159,60,24,295,533,7709,128
2158,"2018-06-23 06:40:00",1,1162,59,38,119,456,7534,127
2117,"2018-06-23 03:15:00",1,1217,96,46,384,645,9319,97
2143,"2018-06-23 05:25:00",1,1198,64,40,325,426,10749,167
2140,"2018-06-23 05:10:00",1,1294,51,35,85,376,4750,92
2150,"2018-06-23 06:00:00",1,1330,64,43,125,647,9290,145
2106,"2018-06-23 02:20:00",1,1153,59,33,230,555,7832,132
2096,"2018-06-23 01:30:00",1,1175,72,48,221,575,7859,108
2122,"2018-06-23 03:40:00",1,1664,69,36,205,659,7456,107
2103,"2018-06-23 02:05:00",1,1299,73,32,288,779,8605,117
2100,"2018-06-23 01:50:00",1,1302,93,28,456,754,10476,112
2109,"2018-06-23 02:35:00",1,1165,46,27,138,415,7290,157
2112,"2018-06-23 02:50:00",1,1291,63,32,121,627,7657,121
2131,"2018-06-23 04:25:00",1,1240,54,30,276,462,8154,150
2161,"2018-06-23 06:55:00",1,1180,56,32,232,485,7911,140
2120,"2018-06-23 03:30:00",1,1103,68,40,115,498,5923,87
2127,"2018-06-23 04:05:00",1,1267,66,46,109,555,8283,124
2097,"2018-06-23 01:35:00",1,1387,54,29,118,564,7975,146
2115,"2018-06-23 03:05:00",1,1158,60,42,115,321,6349,105
2129,"2018-06-23 04:15:00",1,1214,69,32,263,650,11456,164
2133,"2018-06-23 04:35:00",1,1128,74,41,292,520,8485,114
2104,"2018-06-23 02:10:00",1,1409,54,27,109,536,7798,144
2125,"2018-06-23 03:55:00",1,1138,85,27,444,838,10026,117
2101,"2018-06-23 01:55:00",1,1294,62,32,130,689,8138,131
2107,"2018-06-23 02:25:00",1,748,49,30,141,455,7346,147
2110,"2018-06-23 02:40:00",1,1153,51,35,108,431,6775,132
2118,"2018-06-23 03:20:00",1,962,64,36,189,397,6111,95
2137,"2018-06-23 04:55:00",1,704,44,23,131,320,5338,120
2135,"2018-06-23 04:45:00",1,1139,59,33,158,432,6933,116
2113,"2018-06-23 02:55:00",1,1874,67,33,107,804,8594,127
2145,"2018-06-23 05:35:00",1,1178,93,31,437,736,10357,111
2165,"2018-06-23 07:15:00",1,1717,33,4,91,512,9746,287
2159,"2018-06-23 06:45:00",1,989,47,21,100,358,5162,109
2142,"2018-06-23 05:20:00",1,1424,72,25,198,795,8416,116
2123,"2018-06-23 03:45:00",1,1132,49,33,111,344,6324,129
2116,"2018-06-23 03:10:00",1,1122,49,28,104,502,6508,131
2139,"2018-06-23 05:05:00",1,793,49,33,107,268,5351,109
2149,"2018-06-23 05:55:00",1,1151,60,34,148,523,8896,146
2121,"2018-06-23 03:35:00",1,413,41,27,83,176,4192,101
2166,"2018-06-23 07:20:00",1,1795,76,37,208,941,10132,133
2162,"2018-06-23 07:00:00",1,1170,68,25,305,342,7607,111
2130,"2018-06-23 04:20:00",1,1590,90,43,433,896,12606,140
2132,"2018-06-23 04:30:00",1,1208,59,29,285,394,6482,109
2164,"2018-06-23 07:10:00",1,184,33,27,83,111,3711,111
2167,"2018-06-23 07:25:00",1,1276,90,33,468,785,11038,122
2144,"2018-06-23 05:30:00",1,1197,62,40,117,578,7048,112
2141,"2018-06-23 05:15:00",1,1205,72,27,323,802,9924,137
2148,"2018-06-23 05:50:00",1,1264,52,23,104,652,7307,139
2160,"2018-06-23 06:50:00",1,1180,52,29,87,628,6652,127
2156,"2018-06-23 06:30:00",1,1181,60,31,240,434,6745,111
2147,"2018-06-23 05:45:00",1,1192,62,39,111,350,7687,123
2157,"2018-06-23 06:35:00",1,1183,66,41,285,341,7462,113
2152,"2018-06-23 06:10:00",1,1160,53,43,126,451,8491,159
2153,"2018-06-23 06:15:00",1,1213,50,23,292,356,7862,156
2155,"2018-06-23 06:25:00",1,1160,53,27,271,329,6409,119
2163,"2018-06-23 07:05:00",1,1386,78,33,375,594,8837,112
2168,"2018-06-23 07:30:00",1,1205,59,34,142,725,10057,170
2171,"2018-06-23 07:45:00",1,1169,50,19,117,536,8488,169
2176,"2018-06-23 08:10:00",1,3578,84,23,311,1152,10446,124
2169,"2018-06-23 07:35:00",1,1149,53,22,150,717,8812,166
2170,"2018-06-23 07:40:00",1,1166,85,28,471,628,9786,115
2172,"2018-06-23 07:50:00",1,1999,79,19,409,1064,15264,193
2173,"2018-06-23 07:55:00",1,1221,86,25,346,760,11865,137
2175,"2018-06-23 08:05:00",1,906,54,28,194,417,7745,142
2177,"2018-06-23 08:15:00",1,1192,75,45,108,857,11391,150
2178,"2018-06-23 08:20:00",1,1199,61,47,216,400,8216,134
2179,"2018-06-23 08:25:00",1,865,45,40,115,278,7118,155
2180,"2018-06-23 08:30:00",1,962,51,40,216,439,8355,161
2181,"2018-06-23 08:35:00",1,1297,79,41,158,870,9379,118
2182,"2018-06-23 08:40:00",1,1216,76,26,268,701,10234,133
2183,"2018-06-23 08:45:00",1,1455,84,42,236,795,9663,114
2184,"2018-06-23 08:50:00",1,1204,56,27,215,343,6995,123
3820,"2018-06-29 01:10:00",1,347,52,48,93,158,4804,92
2185,"2018-06-23 08:55:00",1,3318,129,35,911,1261,14270,110
2253,"2018-06-23 14:35:00",1,1302,42,7,86,680,7231,170
2219,"2018-06-23 11:45:00",1,1308,48,25,80,574,8313,170
2207,"2018-06-23 10:45:00",1,1412,67,25,205,688,8604,128
2217,"2018-06-23 11:35:00",1,1353,47,24,114,369,5903,123
2189,"2018-06-23 09:15:00",1,1174,54,33,121,407,5994,110
2221,"2018-06-23 11:55:00",1,598,43,33,106,259,5869,134
2210,"2018-06-23 11:00:00",1,1324,61,19,157,810,8463,138
2225,"2018-06-23 12:15:00",1,1738,85,32,351,671,12270,143
2199,"2018-06-23 10:05:00",1,6123,166,26,1274,1455,22250,134
2232,"2018-06-23 12:50:00",1,1345,49,32,103,403,6599,133
2186,"2018-06-23 09:00:00",1,1147,58,25,224,508,6172,105
2227,"2018-06-23 12:25:00",1,1323,44,29,100,408,7228,162
2196,"2018-06-23 09:50:00",1,1241,63,34,113,739,8304,130
2193,"2018-06-23 09:35:00",1,1128,55,33,244,338,6413,115
2202,"2018-06-23 10:20:00",1,1116,45,13,124,661,9125,199
2205,"2018-06-23 10:35:00",1,1397,74,29,342,627,9141,123
2251,"2018-06-23 14:25:00",1,5201,44,11,73,491,13524,303
2190,"2018-06-23 09:20:00",1,2006,45,13,83,710,11596,254
2215,"2018-06-23 11:25:00",1,1307,52,27,100,472,5393,103
2229,"2018-06-23 12:35:00",1,1359,42,24,92,390,5734,134
2246,"2018-06-23 14:00:00",1,1319,40,22,88,360,6065,150
2265,"2018-06-23 15:35:00",1,1006,41,13,264,329,6216,150
2208,"2018-06-23 10:50:00",1,1333,51,31,90,488,7337,142
2187,"2018-06-23 09:05:00",1,2010,84,30,381,1059,11882,140
2213,"2018-06-23 11:15:00",1,1362,45,30,84,370,5215,115
2238,"2018-06-23 13:20:00",1,1341,46,21,98,423,5949,129
2197,"2018-06-23 09:55:00",1,1200,76,40,320,557,10269,134
2234,"2018-06-23 13:00:00",1,1325,52,10,222,496,8832,167
2200,"2018-06-23 10:10:00",1,710,33,11,129,346,5845,176
2194,"2018-06-23 09:40:00",1,1119,57,23,229,504,6958,122
2191,"2018-06-23 09:25:00",1,1472,74,41,268,680,9645,130
2245,"2018-06-23 13:55:00",1,1310,53,16,160,637,7853,147
2203,"2018-06-23 10:25:00",1,1960,80,31,346,699,9876,123
2211,"2018-06-23 11:05:00",1,945,48,21,254,427,7092,145
2222,"2018-06-23 12:00:00",1,1194,47,21,106,335,6144,129
2188,"2018-06-23 09:10:00",1,763,63,41,238,390,7677,120
2206,"2018-06-23 10:40:00",1,1300,68,31,244,572,6710,98
2218,"2018-06-23 11:40:00",1,1430,46,29,111,417,7215,156
2220,"2018-06-23 11:50:00",1,2109,57,13,101,1210,10511,182
2224,"2018-06-23 12:10:00",1,1294,97,39,505,961,12744,131
2198,"2018-06-23 10:00:00",1,1201,73,41,291,651,8781,120
2216,"2018-06-23 11:30:00",1,1360,58,34,92,576,7178,122
2231,"2018-06-23 12:45:00",1,1349,60,31,153,650,7880,130
2209,"2018-06-23 10:55:00",1,1324,56,30,107,504,7272,129
2192,"2018-06-23 09:30:00",1,1143,65,25,355,495,7521,115
2195,"2018-06-23 09:45:00",1,1153,56,44,187,334,5463,97
2201,"2018-06-23 10:15:00",1,1203,52,9,214,388,8091,153
2204,"2018-06-23 10:30:00",1,1108,59,31,175,571,7971,134
2242,"2018-06-23 13:40:00",1,1354,50,31,120,541,7941,158
2237,"2018-06-23 13:15:00",1,1355,40,27,86,357,5700,141
2226,"2018-06-23 12:20:00",1,1291,60,37,200,715,10285,171
2214,"2018-06-23 11:20:00",1,1338,49,17,102,498,5740,115
2228,"2018-06-23 12:30:00",1,1508,76,26,275,873,10925,143
2241,"2018-06-23 13:35:00",1,4114,96,25,323,1404,14034,145
2212,"2018-06-23 11:10:00",1,1681,68,43,155,689,8554,124
2244,"2018-06-23 13:50:00",1,1300,45,21,100,388,6071,133
2247,"2018-06-23 14:05:00",1,1509,58,20,315,802,13518,230
2255,"2018-06-23 14:45:00",1,1313,49,20,89,554,6191,125
2223,"2018-06-23 12:05:00",1,1353,90,39,260,750,13613,150
2230,"2018-06-23 12:40:00",1,1340,56,20,179,511,6447,115
2233,"2018-06-23 12:55:00",1,1318,51,34,241,361,6517,127
2236,"2018-06-23 13:10:00",1,22977,259,36,570,5079,32901,127
2240,"2018-06-23 13:30:00",1,2049,75,25,322,735,9728,129
2243,"2018-06-23 13:45:00",1,1298,39,9,83,463,6256,159
2248,"2018-06-23 14:10:00",1,1613,67,33,268,746,10707,159
2235,"2018-06-23 13:05:00",1,27318,321,27,103,11192,65333,203
2260,"2018-06-23 15:10:00",1,1334,39,17,90,348,4821,123
2239,"2018-06-23 13:25:00",1,2251,73,25,359,739,8980,123
2259,"2018-06-23 15:05:00",1,1347,63,33,316,399,8920,140
2252,"2018-06-23 14:30:00",1,1360,51,32,112,535,6912,133
2249,"2018-06-23 14:15:00",1,1252,67,36,328,589,8406,124
2267,"2018-06-23 15:45:00",1,1019,35,11,85,300,4473,125
2254,"2018-06-23 14:40:00",1,1292,72,27,263,760,11186,154
2257,"2018-06-23 14:55:00",1,1378,54,18,108,649,7213,133
2250,"2018-06-23 14:20:00",1,1260,35,30,67,339,5918,168
2256,"2018-06-23 14:50:00",1,1282,83,32,323,895,9464,114
2261,"2018-06-23 15:15:00",1,1463,61,20,133,804,8120,133
2258,"2018-06-23 15:00:00",1,1323,52,15,230,584,7508,143
2263,"2018-06-23 15:25:00",1,1305,71,28,169,730,9041,126
2264,"2018-06-23 15:30:00",1,1953,59,19,284,754,9558,162
2262,"2018-06-23 15:20:00",1,1177,44,15,94,475,5891,131
2266,"2018-06-23 15:40:00",1,1065,46,29,95,514,6732,144
2268,"2018-06-23 15:50:00",1,1282,104,35,499,961,13624,130
2270,"2018-06-23 16:00:00",1,1032,44,10,120,507,6702,149
2269,"2018-06-23 15:55:00",1,4425,155,35,664,1508,22448,144
2271,"2018-06-23 16:05:00",1,976,42,26,207,419,7282,170
2272,"2018-06-23 16:10:00",1,1155,49,26,115,518,6656,135
2273,"2018-06-23 16:15:00",1,1187,71,29,180,640,9875,138
2274,"2018-06-23 16:20:00",1,995,44,27,89,294,4758,107
2275,"2018-06-23 16:25:00",1,990,40,21,98,308,5311,132
2276,"2018-06-23 16:30:00",1,1192,45,27,97,504,5748,127
2283,"2018-06-23 17:05:00",1,1233,69,23,439,578,8257,119
2295,"2018-06-23 18:05:00",1,1346,144,24,1118,1242,32604,226
2316,"2018-06-23 19:50:00",1,1047,58,14,225,694,7295,124
2348,"2018-06-23 22:30:00",1,1105,46,13,255,314,5819,125
2303,"2018-06-23 18:45:00",1,1006,50,24,127,415,4720,94
2298,"2018-06-23 18:20:00",1,1341,130,13,533,590,15266,117
2310,"2018-06-23 19:20:00",1,1248,112,21,676,944,13199,117
2280,"2018-06-23 16:50:00",1,1132,61,27,227,537,6600,107
2308,"2018-06-23 19:10:00",1,1119,53,19,111,522,5215,98
2320,"2018-06-23 20:10:00",1,976,54,21,104,538,5491,101
2318,"2018-06-23 20:00:00",1,1258,35,10,85,515,4987,140
2277,"2018-06-23 16:35:00",1,1011,47,29,144,419,6850,143
2287,"2018-06-23 17:25:00",1,1327,59,18,162,788,8488,142
2290,"2018-06-23 17:40:00",1,1395,99,10,924,1250,30679,309
2293,"2018-06-23 17:55:00",1,1641,191,27,1182,1332,35284,184
2284,"2018-06-23 17:10:00",1,1160,93,33,367,1035,12616,135
2301,"2018-06-23 18:35:00",1,5642,94,18,255,1526,11878,126
2306,"2018-06-23 19:00:00",1,988,53,15,122,426,5220,98
2335,"2018-06-23 21:25:00",1,1408,306,37,1059,1177,48501,158
2281,"2018-06-23 16:55:00",1,1192,87,26,372,940,11748,135
2296,"2018-06-23 18:10:00",1,1282,278,23,1214,1252,30351,109
2328,"2018-06-23 20:50:00",1,1929,57,21,283,459,6334,110
2334,"2018-06-23 21:20:00",1,1242,56,24,216,562,7289,129
2336,"2018-06-23 21:30:00",1,923,43,15,146,312,6097,139
2325,"2018-06-23 20:35:00",1,1113,40,14,284,316,3554,87
2278,"2018-06-23 16:40:00",1,1445,70,35,114,892,8414,119
2299,"2018-06-23 18:25:00",1,894,48,14,171,328,5747,118
2304,"2018-06-23 18:50:00",1,1204,68,15,322,553,7538,110
2288,"2018-06-23 17:30:00",1,750,40,24,88,314,5504,135
2313,"2018-06-23 19:35:00",1,2402,103,14,448,996,11497,111
2285,"2018-06-23 17:15:00",1,1220,51,28,270,539,7284,141
2282,"2018-06-23 17:00:00",1,1381,82,24,347,731,10947,132
2291,"2018-06-23 17:45:00",1,1279,248,23,1142,1214,29776,120
2322,"2018-06-23 20:20:00",1,1023,37,12,89,285,3633,97
2294,"2018-06-23 18:00:00",1,1295,172,31,1097,1201,34404,199
2337,"2018-06-23 21:35:00",1,1028,41,10,102,361,4494,109
2315,"2018-06-23 19:45:00",1,2086,58,10,130,778,6855,117
2311,"2018-06-23 19:25:00",1,1150,52,9,223,545,7963,151
2279,"2018-06-23 16:45:00",1,865,47,25,138,438,6544,138
2297,"2018-06-23 18:15:00",1,1291,215,31,1119,1166,31679,147
2302,"2018-06-23 18:40:00",1,996,39,18,101,309,4746,119
2309,"2018-06-23 19:15:00",1,1129,62,14,124,832,7559,121
2333,"2018-06-23 21:15:00",1,1187,54,32,110,536,8436,155
2289,"2018-06-23 17:35:00",1,1350,99,51,372,839,15650,157
2307,"2018-06-23 19:05:00",1,1292,52,13,132,630,7844,150
2343,"2018-06-23 22:05:00",1,1163,59,20,118,643,6090,102
2340,"2018-06-23 21:50:00",1,1065,77,8,341,582,10394,134
2286,"2018-06-23 17:20:00",1,977,53,23,159,638,10621,198
2292,"2018-06-23 17:50:00",1,1334,191,14,1138,1274,33755,176
2300,"2018-06-23 18:30:00",1,1003,67,19,275,579,6952,103
2305,"2018-06-23 18:55:00",1,1103,51,19,202,441,6335,124
2317,"2018-06-23 19:55:00",1,2104,46,9,256,425,8496,182
2319,"2018-06-23 20:05:00",1,3714,97,31,348,1156,10249,105
2327,"2018-06-23 20:45:00",1,1138,69,23,231,545,6492,94
2332,"2018-06-23 21:10:00",1,349,35,36,91,138,4937,138
2321,"2018-06-23 20:15:00",1,985,58,31,124,506,5821,99
2324,"2018-06-23 20:30:00",1,1138,35,7,83,318,3539,100
2338,"2018-06-23 21:40:00",1,1023,45,9,141,460,5122,112
2312,"2018-06-23 19:30:00",1,1123,36,5,84,494,4926,136
2314,"2018-06-23 19:40:00",1,1018,41,5,102,536,5577,135
2331,"2018-06-23 21:05:00",1,1215,45,27,103,345,4894,107
2339,"2018-06-23 21:45:00",1,793,26,14,61,256,3550,133
2330,"2018-06-23 21:00:00",1,1156,50,19,134,579,6990,138
2326,"2018-06-23 20:40:00",1,1984,81,28,228,1034,9740,119
2323,"2018-06-23 20:25:00",1,1251,57,15,199,506,5348,93
2345,"2018-06-23 22:15:00",1,926,43,18,104,323,3999,91
2329,"2018-06-23 20:55:00",1,1155,42,7,85,427,4385,103
2341,"2018-06-23 21:55:00",1,1015,43,18,114,321,4472,102
2349,"2018-06-23 22:35:00",1,1149,61,31,118,468,5321,87
2357,"2018-06-23 23:15:00",1,1211,34,26,132,314,5372,158
2353,"2018-06-23 22:55:00",1,1182,52,20,98,405,4946,95
2342,"2018-06-23 22:00:00",1,1142,67,16,222,669,7430,110
2344,"2018-06-23 22:10:00",1,1119,66,20,240,633,5935,89
2347,"2018-06-23 22:25:00",1,24634,256,15,256,5245,29701,116
2351,"2018-06-23 22:45:00",1,7429,92,6,113,1754,11224,121
2346,"2018-06-23 22:20:00",1,15630,226,20,456,3823,29262,129
2350,"2018-06-23 22:40:00",1,1954,82,18,366,677,6949,84
2352,"2018-06-23 22:50:00",1,1121,51,17,108,368,3993,78
2354,"2018-06-23 23:00:00",1,1384,57,20,113,593,6290,109
2355,"2018-06-23 23:05:00",1,1384,57,28,340,409,7385,129
2359,"2018-06-23 23:25:00",1,1081,58,31,94,636,6417,110
2356,"2018-06-23 23:10:00",1,306,33,31,68,124,3745,113
2358,"2018-06-23 23:20:00",1,911,55,28,239,427,6423,116
2360,"2018-06-23 23:30:00",1,1006,42,26,83,312,4043,95
2362,"2018-06-23 23:40:00",1,1100,86,26,347,540,6635,77
2361,"2018-06-23 23:35:00",1,1177,72,29,198,643,7916,109
2363,"2018-06-23 23:45:00",1,1183,71,35,121,561,6974,98
2364,"2018-06-23 23:50:00",1,1137,45,22,303,367,4128,90
2365,"2018-06-23 23:55:00",1,1172,50,27,306,341,4047,80
2366,"2018-06-24 00:00:00",1,1169,71,31,259,648,6873,96
2367,"2018-06-24 00:05:00",1,5170,177,37,352,2139,15124,85
2394,"2018-06-24 02:20:00",1,1095,57,24,300,350,4360,76
2399,"2018-06-24 02:45:00",1,953,56,22,182,411,5689,101
2409,"2018-06-24 03:35:00",1,1170,67,33,345,530,7979,118
2424,"2018-06-24 04:50:00",1,1339,93,25,343,954,9174,98
2389,"2018-06-24 01:55:00",1,1720,77,25,317,624,6921,89
2438,"2018-06-24 06:00:00",1,1115,44,28,96,344,5579,124
2411,"2018-06-24 03:45:00",1,1204,51,14,97,617,6278,122
2383,"2018-06-24 01:25:00",1,1357,58,27,112,703,6661,113
2371,"2018-06-24 00:25:00",1,1086,44,11,88,340,4140,94
2397,"2018-06-24 02:35:00",1,1186,69,27,113,584,5490,79
2443,"2018-06-24 06:25:00",1,1227,67,22,189,608,6571,97
2386,"2018-06-24 01:40:00",1,1102,55,29,87,480,4794,86
2446,"2018-06-24 06:40:00",1,1210,101,68,415,620,12185,120
2378,"2018-06-24 01:00:00",1,3436,79,11,109,1123,8436,106
2368,"2018-06-24 00:10:00",1,1099,55,17,124,495,5085,92
