"id","ts","min","max","avg","sum","cnt"
235,"2018-06-25 11:00:00",225,701476,7435,17771803,2390
265,"2018-06-26 17:00:00",225,2422718,9939,13060288,1314
221,"2018-06-24 21:00:00",408,320800,9136,12589473,1378
203,"2018-06-24 03:00:00",225,257880,5595,6983220,1248
215,"2018-06-24 15:00:00",225,980796,9578,10690120,1116
239,"2018-06-25 15:00:00",225,748925,10219,18230766,1784
229,"2018-06-25 05:00:00",225,6459066,14123,19123131,1354
217,"2018-06-24 17:00:00",225,162012,6538,10409763,1592
234,"2018-06-25 10:00:00",225,1200766,7057,18821826,2667
210,"2018-06-24 10:00:00",225,6459137,11334,15528573,1370
277,"2018-06-27 05:00:00",225,495336,8564,6697440,782
223,"2018-06-24 23:00:00",225,227840,9305,8467999,910
207,"2018-06-24 07:00:00",225,2423073,7999,11967102,1496
267,"2018-06-26 19:00:00",225,467305,9776,12220531,1250
245,"2018-06-25 21:00:00",225,908292,7855,12208029,1554
240,"2018-06-25 16:00:00",225,6459070,23281,38390411,1649
213,"2018-06-24 13:00:00",225,581894,7028,9882003,1406
233,"2018-06-25 09:00:00",225,487105,5908,11981826,2028
204,"2018-06-24 04:00:00",225,2423073,7863,8767746,1115
264,"2018-06-26 16:00:00",225,6459128,16083,17675365,1099
249,"2018-06-26 01:00:00",225,162554,4534,9322955,2056
225,"2018-06-25 01:00:00",225,305781,5922,5786424,977
248,"2018-06-26 00:00:00",225,515506,4769,7068710,1482
241,"2018-06-25 17:00:00",225,2571367,11143,19312078,1733
228,"2018-06-25 04:00:00",225,215080,6121,5992863,979
232,"2018-06-25 08:00:00",225,524239,7758,14190638,1829
218,"2018-06-24 18:00:00",225,1367882,9316,15008156,1611
208,"2018-06-24 08:00:00",225,980823,8262,12567286,1521
211,"2018-06-24 11:00:00",225,487190,5270,8222405,1560
216,"2018-06-24 16:00:00",225,2571486,15032,23466043,1561
220,"2018-06-24 20:00:00",225,980791,8096,10574059,1306
205,"2018-06-24 05:00:00",225,345793,6229,7886590,1266
271,"2018-06-26 23:00:00",225,980333,10096,9077118,899
251,"2018-06-26 03:00:00",225,305905,5763,7129903,1237
284,"2018-06-27 12:00:00",318,6351101,18614,17199581,924
242,"2018-06-25 18:00:00",225,6459067,18206,27437666,1507
222,"2018-06-24 22:00:00",225,1751075,17832,52035984,2918
214,"2018-06-24 14:00:00",225,207561,6333,8955574,1414
256,"2018-06-26 08:00:00",225,6458990,15835,19810195,1251
255,"2018-06-26 07:00:00",225,276803,7103,11350657,1598
246,"2018-06-25 22:00:00",225,346269,5413,7372966,1362
231,"2018-06-25 07:00:00",225,2636526,11173,17263657,1545
227,"2018-06-25 03:00:00",225,177268,5478,6689162,1221
257,"2018-06-26 09:00:00",225,1218794,10024,13854334,1382
254,"2018-06-26 06:00:00",225,1367765,11040,14385418,1303
224,"2018-06-25 00:00:00",225,401227,6691,8190358,1224
243,"2018-06-25 19:00:00",225,980815,11102,21993129,1981
270,"2018-06-26 22:00:00",225,487151,7898,7566715,958
261,"2018-06-26 13:00:00",225,6459128,13142,15929029,1212
268,"2018-06-26 20:00:00",225,980797,9420,11050114,1173
258,"2018-06-26 10:00:00",473,1524053,9733,11728414,1205
230,"2018-06-25 06:00:00",225,1641586,9057,11964850,1321
253,"2018-06-26 05:00:00",225,2571403,9900,10870375,1098
250,"2018-06-26 02:00:00",225,475381,6320,8716253,1379
266,"2018-06-26 18:00:00",225,980922,11543,16518883,1431
244,"2018-06-25 20:00:00",225,980874,9302,15385998,1654
247,"2018-06-25 23:00:00",225,1006463,5807,8148558,1403
263,"2018-06-26 15:00:00",526,1580082,12874,17175109,1334
293,"2018-06-27 21:00:00",225,346089,7233,5569670,770
288,"2018-06-27 16:00:00",225,1577724,10587,8470057,800
259,"2018-06-26 11:00:00",513,4715308,16908,22893847,1354
272,"2018-06-27 00:00:00",228,258214,7707,7075733,918
252,"2018-06-26 04:00:00",225,1579830,13252,21231077,1602
