"id","ts","cnt","l1","l2","l3","l4","apmi"
1914,"2018-07-13 11:00:00",672,672,0,0,0,100
1898,"2018-07-12 19:00:00",997,996,1,0,0,99.9749
1904,"2018-07-13 01:00:00",179,179,0,0,0,100
1880,"2018-07-12 01:00:00",215,215,0,0,0,100
1894,"2018-07-12 15:00:00",841,841,0,0,0,100
1885,"2018-07-12 06:00:00",1226,1226,0,0,0,100
1884,"2018-07-12 05:00:00",728,728,0,0,0,100
1909,"2018-07-13 06:00:00",955,955,0,0,0,100
1906,"2018-07-13 03:00:00",184,184,0,0,0,100
1930,"2018-07-14 03:00:00",218,218,0,0,0,100
1918,"2018-07-13 15:00:00",494,494,0,0,0,100
1902,"2018-07-12 23:00:00",170,170,0,0,0,100
1901,"2018-07-12 22:00:00",204,204,0,0,0,100
1915,"2018-07-13 12:00:00",646,646,0,0,0,100
1929,"2018-07-14 02:00:00",256,256,0,0,0,100
1907,"2018-07-13 04:00:00",236,236,0,0,0,100
1922,"2018-07-13 19:00:00",744,744,0,0,0,100
1919,"2018-07-13 16:00:00",896,896,0,0,0,100
1916,"2018-07-13 13:00:00",906,906,0,0,0,100
1921,"2018-07-13 18:00:00",765,765,0,0,0,100
1924,"2018-07-13 21:00:00",519,519,0,0,0,100
1923,"2018-07-13 20:00:00",769,769,0,0,0,100
1932,"2018-07-14 05:00:00",820,820,0,0,0,100
1926,"2018-07-13 23:00:00",305,305,0,0,0,100
1928,"2018-07-14 01:00:00",423,423,0,0,0,100
1936,"2018-07-14 09:00:00",691,691,0,0,0,100
1931,"2018-07-14 04:00:00",229,229,0,0,0,100
1934,"2018-07-14 07:00:00",799,799,0,0,0,100
1935,"2018-07-14 08:00:00",808,808,0,0,0,100
1940,"2018-07-14 13:00:00",683,683,0,0,0,100
1942,"2018-07-14 15:00:00",431,431,0,0,0,100
1939,"2018-07-14 12:00:00",836,836,0,0,0,100
1938,"2018-07-14 11:00:00",914,914,0,0,0,100
1941,"2018-07-14 14:00:00",554,554,0,0,0,100
1943,"2018-07-14 16:00:00",852,852,0,0,0,100
1947,"2018-07-14 20:00:00",608,608,0,0,0,100
1944,"2018-07-14 17:00:00",851,851,0,0,0,100
1945,"2018-07-14 18:00:00",774,774,0,0,0,100
1946,"2018-07-14 19:00:00",1010,1009,1,0,0,99.9753
1950,"2018-07-14 23:00:00",283,283,0,0,0,100
1948,"2018-07-14 21:00:00",598,598,0,0,0,100
1949,"2018-07-14 22:00:00",412,412,0,0,0,100
1984,"2018-07-16 12:00:00",893,893,0,0,0,100
1963,"2018-07-15 12:00:00",1035,1035,0,0,0,100
1953,"2018-07-15 02:00:00",163,163,0,0,0,100
1978,"2018-07-16 03:00:00",164,164,0,0,0,100
1975,"2018-07-16 00:00:00",141,141,0,0,0,100
1979,"2018-07-16 04:00:00",307,307,0,0,0,100
1980,"2018-07-16 05:00:00",708,708,0,0,0,100
1956,"2018-07-15 05:00:00",687,687,0,0,0,100
1955,"2018-07-15 04:00:00",143,143,0,0,0,100
1968,"2018-07-15 17:00:00",1219,1219,0,0,0,100
1964,"2018-07-15 13:00:00",938,938,0,0,0,100
1957,"2018-07-15 06:00:00",618,618,0,0,0,100
1971,"2018-07-15 20:00:00",1059,1059,0,0,0,100
1958,"2018-07-15 07:00:00",716,716,0,0,0,100
1974,"2018-07-15 23:00:00",224,224,0,0,0,100
1973,"2018-07-15 22:00:00",177,177,0,0,0,100
1952,"2018-07-15 01:00:00",179,179,0,0,0,100
1977,"2018-07-16 02:00:00",184,184,0,0,0,100
1965,"2018-07-15 14:00:00",1216,1216,0,0,0,100
1959,"2018-07-15 08:00:00",1213,1213,0,0,0,100
1954,"2018-07-15 03:00:00",154,154,0,0,0,100
1985,"2018-07-16 13:00:00",887,887,0,0,0,100
1969,"2018-07-15 18:00:00",1642,1634,8,0,0,99.8782
1960,"2018-07-15 09:00:00",764,764,0,0,0,100
1972,"2018-07-15 21:00:00",490,490,0,0,0,100
1951,"2018-07-15 00:00:00",283,283,0,0,0,100
1981,"2018-07-16 09:00:00",1126,1126,0,0,0,100
1983,"2018-07-16 11:00:00",896,896,0,0,0,100
1966,"2018-07-15 15:00:00",874,874,0,0,0,100
1961,"2018-07-15 10:00:00",860,860,0,0,0,100
1976,"2018-07-16 01:00:00",119,119,0,0,0,100
1962,"2018-07-15 11:00:00",583,583,0,0,0,100
1967,"2018-07-15 16:00:00",813,813,0,0,0,100
1970,"2018-07-15 19:00:00",1510,1510,0,0,0,100
1982,"2018-07-16 10:00:00",963,963,0,0,0,100
