"id","cnt","ts"
289,45,"2018-04-24 09:00:00"
271,61,"2018-04-23 15:00:00"
188,27,"2018-04-20 03:00:00"
270,48,"2018-04-23 14:00:00"
191,46,"2018-04-20 06:00:00"
238,28,"2018-04-22 05:00:00"
207,25,"2018-04-20 22:00:00"
194,50,"2018-04-20 09:00:00"
200,48,"2018-04-20 15:00:00"
216,51,"2018-04-21 07:00:00"
197,48,"2018-04-20 12:00:00"
219,46,"2018-04-21 10:00:00"
280,25,"2018-04-24 00:00:00"
234,22,"2018-04-22 01:00:00"
226,55,"2018-04-21 17:00:00"
224,50,"2018-04-21 15:00:00"
213,23,"2018-04-21 04:00:00"
208,21,"2018-04-20 23:00:00"
269,42,"2018-04-23 13:00:00"
204,57,"2018-04-20 19:00:00"
255,22,"2018-04-22 23:00:00"
233,32,"2018-04-22 00:00:00"
222,45,"2018-04-21 13:00:00"
228,60,"2018-04-21 19:00:00"
257,21,"2018-04-23 01:00:00"
243,48,"2018-04-22 11:00:00"
237,24,"2018-04-22 04:00:00"
250,82,"2018-04-22 18:00:00"
209,23,"2018-04-21 00:00:00"
242,50,"2018-04-22 10:00:00"
217,45,"2018-04-21 08:00:00"
214,30,"2018-04-21 05:00:00"
244,56,"2018-04-22 12:00:00"
230,45,"2018-04-21 21:00:00"
241,54,"2018-04-22 09:00:00"
220,46,"2018-04-21 11:00:00"
288,43,"2018-04-24 08:00:00"
272,64,"2018-04-23 16:00:00"
245,52,"2018-04-22 13:00:00"
253,39,"2018-04-22 21:00:00"
236,23,"2018-04-22 03:00:00"
266,41,"2018-04-23 10:00:00"
239,34,"2018-04-22 06:00:00"
262,46,"2018-04-23 06:00:00"
246,58,"2018-04-22 14:00:00"
261,34,"2018-04-23 05:00:00"
260,28,"2018-04-23 04:00:00"
283,22,"2018-04-24 03:00:00"
247,53,"2018-04-22 15:00:00"
263,46,"2018-04-23 07:00:00"
251,70,"2018-04-22 19:00:00"
259,26,"2018-04-23 03:00:00"
278,30,"2018-04-23 22:00:00"
277,44,"2018-04-23 21:00:00"
268,44,"2018-04-23 12:00:00"
264,46,"2018-04-23 08:00:00"
276,66,"2018-04-23 20:00:00"
273,71,"2018-04-23 17:00:00"
285,45,"2018-04-24 05:00:00"
275,76,"2018-04-23 19:00:00"
279,26,"2018-04-23 23:00:00"
281,24,"2018-04-24 01:00:00"
290,48,"2018-04-24 10:00:00"
284,40,"2018-04-24 04:00:00"
291,45,"2018-04-24 11:00:00"
314,59,"2018-04-25 10:00:00"
343,51,"2018-04-26 15:00:00"
369,54,"2018-04-27 17:00:00"
292,43,"2018-04-24 12:00:00"
315,58,"2018-04-25 11:00:00"
380,24,"2018-04-28 04:00:00"
371,50,"2018-04-27 19:00:00"
353,19,"2018-04-27 01:00:00"
316,59,"2018-04-25 12:00:00"
293,45,"2018-04-24 13:00:00"
367,51,"2018-04-27 15:00:00"
344,55,"2018-04-26 16:00:00"
306,19,"2018-04-25 02:00:00"
302,24,"2018-04-24 22:00:00"
317,59,"2018-04-25 13:00:00"
294,54,"2018-04-24 14:00:00"
359,40,"2018-04-27 07:00:00"
362,36,"2018-04-27 10:00:00"
354,25,"2018-04-27 02:00:00"
318,63,"2018-04-25 14:00:00"
355,20,"2018-04-27 03:00:00"
295,49,"2018-04-24 15:00:00"
319,63,"2018-04-25 15:00:00"
383,56,"2018-04-28 07:00:00"
345,61,"2018-04-26 17:00:00"
304,21,"2018-04-25 00:00:00"
296,52,"2018-04-24 16:00:00"
320,79,"2018-04-25 16:00:00"
419,59,"2018-04-29 19:00:00"
373,34,"2018-04-27 21:00:00"
321,88,"2018-04-25 17:00:00"
297,68,"2018-04-24 17:00:00"
356,27,"2018-04-27 04:00:00"
322,74,"2018-04-25 18:00:00"
301,53,"2018-04-24 21:00:00"
298,69,"2018-04-24 18:00:00"
375,24,"2018-04-27 23:00:00"
346,62,"2018-04-26 18:00:00"
305,19,"2018-04-25 01:00:00"
323,83,"2018-04-25 19:00:00"
299,72,"2018-04-24 19:00:00"
424,16,"2018-04-30 00:00:00"
365,39,"2018-04-27 13:00:00"
328,35,"2018-04-26 00:00:00"
324,72,"2018-04-25 20:00:00"
300,57,"2018-04-24 20:00:00"
423,21,"2018-04-29 23:00:00"
406,36,"2018-04-29 06:00:00"
325,53,"2018-04-25 21:00:00"
404,20,"2018-04-29 04:00:00"
326,45,"2018-04-25 22:00:00"
327,35,"2018-04-25 23:00:00"
395,52,"2018-04-28 19:00:00"
378,20,"2018-04-28 02:00:00"
308,28,"2018-04-25 04:00:00"
386,43,"2018-04-28 10:00:00"
307,18,"2018-04-25 03:00:00"
309,41,"2018-04-25 05:00:00"
303,24,"2018-04-24 23:00:00"
347,60,"2018-04-26 19:00:00"
360,40,"2018-04-27 08:00:00"
382,38,"2018-04-28 06:00:00"
310,46,"2018-04-25 06:00:00"
416,55,"2018-04-29 16:00:00"
415,49,"2018-04-29 15:00:00"
331,21,"2018-04-26 03:00:00"
401,15,"2018-04-29 01:00:00"
311,39,"2018-04-25 07:00:00"
363,43,"2018-04-27 11:00:00"
332,29,"2018-04-26 04:00:00"
357,39,"2018-04-27 05:00:00"
348,51,"2018-04-26 20:00:00"
333,41,"2018-04-26 05:00:00"
312,47,"2018-04-25 08:00:00"
334,45,"2018-04-26 06:00:00"
335,36,"2018-04-26 07:00:00"
313,40,"2018-04-25 09:00:00"
330,26,"2018-04-26 02:00:00"
396,49,"2018-04-28 20:00:00"
336,46,"2018-04-26 08:00:00"
337,42,"2018-04-26 09:00:00"
403,20,"2018-04-29 03:00:00"
338,46,"2018-04-26 10:00:00"
329,20,"2018-04-26 01:00:00"
385,43,"2018-04-28 09:00:00"
397,39,"2018-04-28 21:00:00"
349,36,"2018-04-26 21:00:00"
368,48,"2018-04-27 16:00:00"
339,40,"2018-04-26 11:00:00"
370,49,"2018-04-27 18:00:00"
350,26,"2018-04-26 22:00:00"
340,46,"2018-04-26 12:00:00"
351,18,"2018-04-26 23:00:00"
352,21,"2018-04-27 00:00:00"
390,39,"2018-04-28 14:00:00"
372,47,"2018-04-27 20:00:00"
341,42,"2018-04-26 13:00:00"
366,41,"2018-04-27 14:00:00"
421,34,"2018-04-29 21:00:00"
374,24,"2018-04-27 22:00:00"
342,42,"2018-04-26 14:00:00"
361,35,"2018-04-27 09:00:00"
358,35,"2018-04-27 06:00:00"
391,42,"2018-04-28 15:00:00"
377,19,"2018-04-28 01:00:00"
376,18,"2018-04-28 00:00:00"
389,44,"2018-04-28 13:00:00"
399,25,"2018-04-28 23:00:00"
364,40,"2018-04-27 12:00:00"
381,30,"2018-04-28 05:00:00"
412,42,"2018-04-29 12:00:00"
414,47,"2018-04-29 14:00:00"
379,24,"2018-04-28 03:00:00"
405,28,"2018-04-29 05:00:00"
392,43,"2018-04-28 16:00:00"
384,38,"2018-04-28 08:00:00"
388,37,"2018-04-28 12:00:00"
422,34,"2018-04-29 22:00:00"
417,55,"2018-04-29 17:00:00"
393,55,"2018-04-28 17:00:00"
387,45,"2018-04-28 11:00:00"
420,54,"2018-04-29 20:00:00"
413,42,"2018-04-29 13:00:00"
402,19,"2018-04-29 02:00:00"
418,59,"2018-04-29 18:00:00"
394,52,"2018-04-28 18:00:00"
410,43,"2018-04-29 10:00:00"
409,53,"2018-04-29 09:00:00"
400,17,"2018-04-29 00:00:00"
398,31,"2018-04-28 22:00:00"
408,50,"2018-04-29 08:00:00"
407,45,"2018-04-29 07:00:00"
440,49,"2018-04-30 16:00:00"
434,58,"2018-04-30 10:00:00"
411,41,"2018-04-29 11:00:00"
432,144,"2018-04-30 08:00:00"
426,19,"2018-04-30 02:00:00"
438,59,"2018-04-30 14:00:00"
430,56,"2018-04-30 06:00:00"
436,63,"2018-04-30 12:00:00"
442,60,"2018-04-30 18:00:00"
425,17,"2018-04-30 01:00:00"
444,57,"2018-04-30 20:00:00"
427,20,"2018-04-30 03:00:00"
445,47,"2018-04-30 21:00:00"
443,110,"2018-04-30 19:00:00"
441,63,"2018-04-30 17:00:00"
439,65,"2018-04-30 15:00:00"
437,59,"2018-04-30 13:00:00"
435,57,"2018-04-30 11:00:00"
433,60,"2018-04-30 09:00:00"
431,55,"2018-04-30 07:00:00"
429,52,"2018-04-30 05:00:00"
428,23,"2018-04-30 04:00:00"
447,38,"2018-04-30 23:00:00"
446,45,"2018-04-30 22:00:00"
473,20,"2018-05-02 01:00:00"
462,44,"2018-05-01 14:00:00"
450,20,"2018-05-01 02:00:00"
511,46,"2018-05-04 05:00:00"
448,34,"2018-05-01 00:00:00"
454,44,"2018-05-01 06:00:00"
458,53,"2018-05-01 10:00:00"
468,59,"2018-05-01 20:00:00"
542,53,"2018-05-05 12:00:00"
474,21,"2018-05-02 02:00:00"
581,20,"2018-05-07 03:00:00"
469,40,"2018-05-01 21:00:00"
463,49,"2018-05-01 15:00:00"
531,21,"2018-05-05 01:00:00"
459,57,"2018-05-01 11:00:00"
455,41,"2018-05-01 07:00:00"
451,17,"2018-05-01 03:00:00"
500,62,"2018-05-03 18:00:00"
475,21,"2018-05-02 03:00:00"
521,40,"2018-05-04 15:00:00"
499,64,"2018-05-03 17:00:00"
470,26,"2018-05-01 22:00:00"
449,37,"2018-05-01 01:00:00"
464,50,"2018-05-01 16:00:00"
460,56,"2018-05-01 12:00:00"
456,59,"2018-05-01 08:00:00"
452,22,"2018-05-01 04:00:00"
453,34,"2018-05-01 05:00:00"
510,26,"2018-05-04 04:00:00"
498,62,"2018-05-03 16:00:00"
479,42,"2018-05-02 07:00:00"
476,26,"2018-05-02 04:00:00"
471,31,"2018-05-01 23:00:00"
465,67,"2018-05-01 17:00:00"
457,58,"2018-05-01 09:00:00"
461,48,"2018-05-01 13:00:00"
561,41,"2018-05-06 07:00:00"
497,50,"2018-05-03 15:00:00"
480,40,"2018-05-02 08:00:00"
477,41,"2018-05-02 05:00:00"
472,28,"2018-05-02 00:00:00"
525,54,"2018-05-04 19:00:00"
466,63,"2018-05-01 18:00:00"
517,40,"2018-05-04 11:00:00"
478,41,"2018-05-02 06:00:00"
496,58,"2018-05-03 14:00:00"
467,67,"2018-05-01 19:00:00"
495,45,"2018-05-03 13:00:00"
574,59,"2018-05-06 20:00:00"
533,15,"2018-05-05 03:00:00"
494,40,"2018-05-03 12:00:00"
532,22,"2018-05-05 02:00:00"
506,22,"2018-05-04 00:00:00"
509,25,"2018-05-04 03:00:00"
493,40,"2018-05-03 11:00:00"
486,27,"2018-05-03 04:00:00"
489,56,"2018-05-03 07:00:00"
487,39,"2018-05-03 05:00:00"
482,24,"2018-05-03 00:00:00"
485,23,"2018-05-03 03:00:00"
484,26,"2018-05-03 02:00:00"
488,46,"2018-05-03 06:00:00"
481,33,"2018-05-02 09:00:00"
483,25,"2018-05-03 01:00:00"
490,41,"2018-05-03 08:00:00"
491,39,"2018-05-03 09:00:00"
492,40,"2018-05-03 10:00:00"
556,18,"2018-05-06 02:00:00"
577,23,"2018-05-06 23:00:00"
505,32,"2018-05-03 23:00:00"
516,40,"2018-05-04 10:00:00"
504,29,"2018-05-03 22:00:00"
508,24,"2018-05-04 02:00:00"
520,49,"2018-05-04 14:00:00"
527,38,"2018-05-04 21:00:00"
503,47,"2018-05-03 21:00:00"
537,42,"2018-05-05 07:00:00"
515,43,"2018-05-04 09:00:00"
507,28,"2018-05-04 01:00:00"
524,50,"2018-05-04 18:00:00"
502,51,"2018-05-03 20:00:00"
541,64,"2018-05-05 11:00:00"
501,73,"2018-05-03 19:00:00"
514,41,"2018-05-04 08:00:00"
578,23,"2018-05-07 00:00:00"
573,58,"2018-05-06 19:00:00"
569,45,"2018-05-06 15:00:00"
557,20,"2018-05-06 03:00:00"
519,41,"2018-05-04 13:00:00"
513,42,"2018-05-04 07:00:00"
528,31,"2018-05-04 22:00:00"
560,42,"2018-05-06 06:00:00"
512,45,"2018-05-04 06:00:00"
523,50,"2018-05-04 17:00:00"
558,28,"2018-05-06 04:00:00"
529,20,"2018-05-04 23:00:00"
540,68,"2018-05-05 10:00:00"
518,38,"2018-05-04 12:00:00"
534,22,"2018-05-05 04:00:00"
572,57,"2018-05-06 18:00:00"
522,40,"2018-05-04 16:00:00"
530,22,"2018-05-05 00:00:00"
526,45,"2018-05-04 20:00:00"
576,29,"2018-05-06 22:00:00"
564,45,"2018-05-06 10:00:00"
536,39,"2018-05-05 06:00:00"
565,43,"2018-05-06 11:00:00"
539,50,"2018-05-05 09:00:00"
589,36,"2018-05-07 11:00:00"
571,57,"2018-05-06 17:00:00"
545,50,"2018-05-05 15:00:00"
546,51,"2018-05-05 16:00:00"
552,27,"2018-05-05 22:00:00"
551,36,"2018-05-05 21:00:00"
547,46,"2018-05-05 17:00:00"
544,46,"2018-05-05 14:00:00"
559,28,"2018-05-06 05:00:00"
548,53,"2018-05-05 18:00:00"
538,44,"2018-05-05 08:00:00"
535,30,"2018-05-05 05:00:00"
563,41,"2018-05-06 09:00:00"
549,46,"2018-05-05 19:00:00"
543,56,"2018-05-05 13:00:00"
566,44,"2018-05-06 12:00:00"
553,25,"2018-05-05 23:00:00"
567,45,"2018-05-06 13:00:00"
550,47,"2018-05-05 20:00:00"
554,20,"2018-05-06 00:00:00"
575,35,"2018-05-06 21:00:00"
562,42,"2018-05-06 08:00:00"
555,21,"2018-05-06 01:00:00"
591,50,"2018-05-07 13:00:00"
568,39,"2018-05-06 14:00:00"
570,55,"2018-05-06 16:00:00"
579,20,"2018-05-07 01:00:00"
580,19,"2018-05-07 02:00:00"
597,68,"2018-05-07 19:00:00"
587,45,"2018-05-07 09:00:00"
582,26,"2018-05-07 04:00:00"
585,46,"2018-05-07 07:00:00"
595,74,"2018-05-07 17:00:00"
601,36,"2018-05-07 23:00:00"
599,47,"2018-05-07 21:00:00"
583,38,"2018-05-07 05:00:00"
593,57,"2018-05-07 15:00:00"
614,54,"2018-05-08 12:00:00"
607,48,"2018-05-08 05:00:00"
635,44,"2018-05-09 09:00:00"
697,26,"2018-05-11 23:00:00"
622,58,"2018-05-08 20:00:00"
645,84,"2018-05-09 19:00:00"
594,63,"2018-05-07 16:00:00"
590,52,"2018-05-07 12:00:00"
586,40,"2018-05-07 08:00:00"
642,57,"2018-05-09 16:00:00"
598,65,"2018-05-07 20:00:00"
612,52,"2018-05-08 10:00:00"
605,35,"2018-05-08 03:00:00"
625,24,"2018-05-08 23:00:00"
709,40,"2018-05-12 11:00:00"
661,46,"2018-05-10 11:00:00"
617,54,"2018-05-08 15:00:00"
676,21,"2018-05-11 02:00:00"
654,29,"2018-05-10 04:00:00"
610,72,"2018-05-08 08:00:00"
584,45,"2018-05-07 06:00:00"
603,35,"2018-05-08 01:00:00"
682,49,"2018-05-11 08:00:00"
600,45,"2018-05-07 22:00:00"
630,36,"2018-05-09 04:00:00"
639,45,"2018-05-09 13:00:00"
730,43,"2018-05-13 08:00:00"
608,53,"2018-05-08 06:00:00"
620,67,"2018-05-08 18:00:00"
592,50,"2018-05-07 14:00:00"
722,23,"2018-05-13 00:00:00"
615,59,"2018-05-08 13:00:00"
588,31,"2018-05-07 10:00:00"
665,57,"2018-05-10 15:00:00"
627,25,"2018-05-09 01:00:00"
596,67,"2018-05-07 18:00:00"
606,40,"2018-05-08 04:00:00"
633,43,"2018-05-09 07:00:00"
602,29,"2018-05-08 00:00:00"
720,24,"2018-05-12 22:00:00"
623,42,"2018-05-08 21:00:00"
613,52,"2018-05-08 11:00:00"
649,29,"2018-05-09 23:00:00"
604,36,"2018-05-08 02:00:00"
626,20,"2018-05-09 00:00:00"
672,34,"2018-05-10 22:00:00"
658,40,"2018-05-10 08:00:00"
618,65,"2018-05-08 16:00:00"
611,69,"2018-05-08 09:00:00"
636,43,"2018-05-09 10:00:00"
651,25,"2018-05-10 01:00:00"
705,38,"2018-05-12 07:00:00"
609,63,"2018-05-08 07:00:00"
646,60,"2018-05-09 20:00:00"
643,75,"2018-05-09 17:00:00"
640,44,"2018-05-09 14:00:00"
628,23,"2018-05-09 02:00:00"
621,71,"2018-05-08 19:00:00"
616,65,"2018-05-08 14:00:00"
670,58,"2018-05-10 20:00:00"
631,40,"2018-05-09 05:00:00"
624,31,"2018-05-08 22:00:00"
674,29,"2018-05-11 00:00:00"
698,19,"2018-05-12 00:00:00"
727,27,"2018-05-13 05:00:00"
662,40,"2018-05-10 12:00:00"
634,41,"2018-05-09 08:00:00"
619,55,"2018-05-08 17:00:00"
668,67,"2018-05-10 18:00:00"
655,40,"2018-05-10 05:00:00"
699,20,"2018-05-12 01:00:00"
678,27,"2018-05-11 04:00:00"
650,27,"2018-05-10 00:00:00"
637,41,"2018-05-09 11:00:00"
702,28,"2018-05-12 04:00:00"
629,25,"2018-05-09 03:00:00"
685,43,"2018-05-11 11:00:00"
652,22,"2018-05-10 02:00:00"
681,48,"2018-05-11 07:00:00"
641,50,"2018-05-09 15:00:00"
647,55,"2018-05-09 21:00:00"
632,45,"2018-05-09 06:00:00"
644,79,"2018-05-09 18:00:00"
663,44,"2018-05-10 13:00:00"
659,40,"2018-05-10 09:00:00"
721,22,"2018-05-12 23:00:00"
708,42,"2018-05-12 10:00:00"
638,35,"2018-05-09 12:00:00"
714,49,"2018-05-12 16:00:00"
666,51,"2018-05-10 16:00:00"
732,52,"2018-05-13 10:00:00"
675,25,"2018-05-11 01:00:00"
725,14,"2018-05-13 03:00:00"
656,49,"2018-05-10 06:00:00"
712,38,"2018-05-12 14:00:00"
704,31,"2018-05-12 06:00:00"
684,48,"2018-05-11 10:00:00"
653,21,"2018-05-10 03:00:00"
648,53,"2018-05-09 22:00:00"
718,42,"2018-05-12 20:00:00"
680,54,"2018-05-11 06:00:00"
660,38,"2018-05-10 10:00:00"
700,22,"2018-05-12 02:00:00"
671,45,"2018-05-10 21:00:00"
673,30,"2018-05-10 23:00:00"
664,41,"2018-05-10 14:00:00"
669,67,"2018-05-10 19:00:00"
677,25,"2018-05-11 03:00:00"
691,53,"2018-05-11 17:00:00"
690,54,"2018-05-11 16:00:00"
657,46,"2018-05-10 07:00:00"
689,52,"2018-05-11 15:00:00"
692,51,"2018-05-11 18:00:00"
667,60,"2018-05-10 17:00:00"
707,43,"2018-05-12 09:00:00"
688,47,"2018-05-11 14:00:00"
683,46,"2018-05-11 09:00:00"
716,54,"2018-05-12 18:00:00"
694,44,"2018-05-11 20:00:00"
693,53,"2018-05-11 19:00:00"
687,46,"2018-05-11 13:00:00"
679,38,"2018-05-11 05:00:00"
711,38,"2018-05-12 13:00:00"
695,36,"2018-05-11 21:00:00"
724,20,"2018-05-13 02:00:00"
686,39,"2018-05-11 12:00:00"
723,19,"2018-05-13 01:00:00"
701,23,"2018-05-12 03:00:00"
719,31,"2018-05-12 21:00:00"
696,33,"2018-05-11 22:00:00"
710,34,"2018-05-12 12:00:00"
703,33,"2018-05-12 05:00:00"
706,41,"2018-05-12 08:00:00"
713,49,"2018-05-12 15:00:00"
717,44,"2018-05-12 19:00:00"
729,43,"2018-05-13 07:00:00"
728,36,"2018-05-13 06:00:00"
726,21,"2018-05-13 04:00:00"
715,52,"2018-05-12 17:00:00"
733,42,"2018-05-13 11:00:00"
731,52,"2018-05-13 09:00:00"
737,33,"2018-05-13 15:00:00"
741,52,"2018-05-13 19:00:00"
