"id","cnt","ts"
373,40,"2018-04-13 16:05:00"
427,38,"2018-04-13 20:35:00"
366,44,"2018-04-13 15:30:00"
349,54,"2018-04-13 14:05:00"
358,45,"2018-04-13 14:50:00"
416,52,"2018-04-13 19:40:00"
387,38,"2018-04-13 17:15:00"
374,39,"2018-04-13 16:10:00"
402,47,"2018-04-13 18:30:00"
367,45,"2018-04-13 15:35:00"
381,53,"2018-04-13 16:45:00"
406,45,"2018-04-13 18:50:00"
393,51,"2018-04-13 17:45:00"
398,45,"2018-04-13 18:10:00"
375,37,"2018-04-13 16:15:00"
413,46,"2018-04-13 19:25:00"
388,35,"2018-04-13 17:20:00"
382,50,"2018-04-13 16:50:00"
410,46,"2018-04-13 19:10:00"
433,36,"2018-04-13 21:05:00"
394,45,"2018-04-13 17:50:00"
430,35,"2018-04-13 20:50:00"
403,49,"2018-04-13 18:35:00"
399,46,"2018-04-13 18:15:00"
389,36,"2018-04-13 17:25:00"
419,48,"2018-04-13 19:55:00"
407,47,"2018-04-13 18:55:00"
429,37,"2018-04-13 20:45:00"
414,48,"2018-04-13 19:30:00"
424,37,"2018-04-13 20:20:00"
411,40,"2018-04-13 19:15:00"
404,45,"2018-04-13 18:40:00"
417,55,"2018-04-13 19:45:00"
408,52,"2018-04-13 19:00:00"
422,36,"2018-04-13 20:10:00"
420,44,"2018-04-13 20:00:00"
426,35,"2018-04-13 20:30:00"
431,31,"2018-04-13 20:55:00"
428,37,"2018-04-13 20:40:00"
432,36,"2018-04-13 21:00:00"
425,37,"2018-04-13 20:25:00"
434,38,"2018-04-13 21:10:00"
451,22,"2018-04-13 22:35:00"
479,23,"2018-04-14 00:55:00"
450,21,"2018-04-13 22:30:00"
470,24,"2018-04-14 00:10:00"
498,21,"2018-04-14 02:30:00"
435,39,"2018-04-13 21:15:00"
480,24,"2018-04-14 01:00:00"
572,39,"2018-04-14 08:40:00"
452,22,"2018-04-13 22:40:00"
552,41,"2018-04-14 07:00:00"
548,30,"2018-04-14 06:40:00"
436,31,"2018-04-13 21:20:00"
471,25,"2018-04-14 00:15:00"
481,23,"2018-04-14 01:05:00"
453,23,"2018-04-13 22:45:00"
522,16,"2018-04-14 04:30:00"
437,31,"2018-04-13 21:25:00"
512,16,"2018-04-14 03:40:00"
499,17,"2018-04-14 02:35:00"
472,21,"2018-04-14 00:20:00"
482,20,"2018-04-14 01:10:00"
438,33,"2018-04-13 21:30:00"
454,25,"2018-04-13 22:50:00"
473,22,"2018-04-14 00:25:00"
531,25,"2018-04-14 05:15:00"
483,16,"2018-04-14 01:15:00"
439,32,"2018-04-13 21:35:00"
455,27,"2018-04-13 22:55:00"
474,16,"2018-04-14 00:30:00"
543,33,"2018-04-14 06:15:00"
500,14,"2018-04-14 02:40:00"
440,29,"2018-04-13 21:40:00"
456,23,"2018-04-13 23:00:00"
523,14,"2018-04-14 04:35:00"
475,16,"2018-04-14 00:35:00"
441,28,"2018-04-13 21:45:00"
513,18,"2018-04-14 03:45:00"
484,19,"2018-04-14 01:20:00"
457,22,"2018-04-13 23:05:00"
442,26,"2018-04-13 21:50:00"
476,15,"2018-04-14 00:40:00"
501,14,"2018-04-14 02:45:00"
538,29,"2018-04-14 05:50:00"
458,22,"2018-04-13 23:10:00"
443,29,"2018-04-13 21:55:00"
485,19,"2018-04-14 01:25:00"
477,16,"2018-04-14 00:45:00"
486,19,"2018-04-14 01:30:00"
444,34,"2018-04-13 22:00:00"
459,23,"2018-04-13 23:15:00"
478,17,"2018-04-14 00:50:00"
568,43,"2018-04-14 08:20:00"
524,17,"2018-04-14 04:40:00"
502,17,"2018-04-14 02:50:00"
445,36,"2018-04-13 22:05:00"
460,22,"2018-04-13 23:20:00"
514,19,"2018-04-14 03:50:00"
487,18,"2018-04-14 01:35:00"
446,31,"2018-04-13 22:10:00"
461,18,"2018-04-13 23:25:00"
556,45,"2018-04-14 07:20:00"
462,18,"2018-04-13 23:30:00"
532,27,"2018-04-14 05:20:00"
447,31,"2018-04-13 22:15:00"
463,18,"2018-04-13 23:35:00"
488,21,"2018-04-14 01:40:00"
503,22,"2018-04-14 02:55:00"
489,19,"2018-04-14 01:45:00"
448,29,"2018-04-13 22:20:00"
464,16,"2018-04-13 23:40:00"
515,19,"2018-04-14 03:55:00"
525,24,"2018-04-14 04:45:00"
465,17,"2018-04-13 23:45:00"
449,23,"2018-04-13 22:25:00"
490,18,"2018-04-14 01:50:00"
539,32,"2018-04-14 05:55:00"
504,23,"2018-04-14 03:00:00"
466,16,"2018-04-13 23:50:00"
560,35,"2018-04-14 07:40:00"
491,16,"2018-04-14 01:55:00"
505,24,"2018-04-14 03:05:00"
467,19,"2018-04-13 23:55:00"
516,23,"2018-04-14 04:00:00"
