"id","cnt","ts"
92,77,"2018-06-15 18:15:00"
117,73,"2018-06-15 20:20:00"
86,76,"2018-06-15 17:45:00"
74,82,"2018-06-15 16:45:00"
80,54,"2018-06-15 17:15:00"
104,143,"2018-06-15 19:15:00"
127,71,"2018-06-15 21:10:00"
121,74,"2018-06-15 20:40:00"
109,74,"2018-06-15 19:40:00"
93,76,"2018-06-15 18:20:00"
87,74,"2018-06-15 17:50:00"
81,56,"2018-06-15 17:20:00"
99,70,"2018-06-15 18:50:00"
136,67,"2018-06-15 21:55:00"
114,82,"2018-06-15 20:05:00"
82,56,"2018-06-15 17:25:00"
105,132,"2018-06-15 19:20:00"
94,62,"2018-06-15 18:25:00"
88,66,"2018-06-15 17:55:00"
100,64,"2018-06-15 18:55:00"
130,53,"2018-06-15 21:25:00"
118,77,"2018-06-15 20:25:00"
110,84,"2018-06-15 19:45:00"
89,53,"2018-06-15 18:00:00"
95,64,"2018-06-15 18:30:00"
106,67,"2018-06-15 19:25:00"
101,76,"2018-06-15 19:00:00"
125,79,"2018-06-15 21:00:00"
122,63,"2018-06-15 20:45:00"
115,82,"2018-06-15 20:10:00"
111,84,"2018-06-15 19:50:00"
107,63,"2018-06-15 19:30:00"
119,80,"2018-06-15 20:30:00"
138,61,"2018-06-15 22:05:00"
128,69,"2018-06-15 21:15:00"
116,73,"2018-06-15 20:15:00"
133,65,"2018-06-15 21:40:00"
123,62,"2018-06-15 20:50:00"
162,60,"2018-06-16 00:05:00"
131,64,"2018-06-15 21:30:00"
126,75,"2018-06-15 21:05:00"
135,68,"2018-06-15 21:50:00"
129,52,"2018-06-15 21:20:00"
153,53,"2018-06-15 23:20:00"
143,58,"2018-06-15 22:30:00"
137,65,"2018-06-15 22:00:00"
141,60,"2018-06-15 22:20:00"
140,63,"2018-06-15 22:15:00"
182,50,"2018-06-16 01:45:00"
171,42,"2018-06-16 00:50:00"
152,59,"2018-06-15 23:15:00"
210,62,"2018-06-16 04:05:00"
191,42,"2018-06-16 02:30:00"
144,55,"2018-06-15 22:35:00"
163,59,"2018-06-16 00:10:00"
227,63,"2018-06-16 05:30:00"
154,55,"2018-06-15 23:25:00"
261,67,"2018-06-16 08:20:00"
145,56,"2018-06-15 22:40:00"
247,55,"2018-06-16 07:10:00"
172,54,"2018-06-16 00:55:00"
174,62,"2018-06-16 01:05:00"
164,52,"2018-06-16 00:15:00"
183,51,"2018-06-16 01:50:00"
155,55,"2018-06-15 23:30:00"
146,63,"2018-06-15 22:45:00"
201,54,"2018-06-16 03:20:00"
192,41,"2018-06-16 02:35:00"
173,62,"2018-06-16 01:00:00"
147,70,"2018-06-15 22:50:00"
165,54,"2018-06-16 00:20:00"
156,57,"2018-06-15 23:35:00"
175,55,"2018-06-16 01:10:00"
274,78,"2018-06-16 09:25:00"
148,67,"2018-06-15 22:55:00"
257,67,"2018-06-16 08:00:00"
184,56,"2018-06-16 01:55:00"
211,62,"2018-06-16 04:10:00"
157,65,"2018-06-15 23:40:00"
166,58,"2018-06-16 00:25:00"
149,69,"2018-06-15 23:00:00"
235,60,"2018-06-16 06:10:00"
220,56,"2018-06-16 04:55:00"
193,39,"2018-06-16 02:40:00"
176,49,"2018-06-16 01:15:00"
158,66,"2018-06-15 23:45:00"
150,67,"2018-06-15 23:05:00"
202,50,"2018-06-16 03:25:00"
167,55,"2018-06-16 00:30:00"
185,52,"2018-06-16 02:00:00"
151,63,"2018-06-15 23:10:00"
228,68,"2018-06-16 05:35:00"
159,66,"2018-06-15 23:50:00"
177,42,"2018-06-16 01:20:00"
168,51,"2018-06-16 00:35:00"
194,48,"2018-06-16 02:45:00"
160,64,"2018-06-15 23:55:00"
242,71,"2018-06-16 06:45:00"
212,60,"2018-06-16 04:15:00"
186,42,"2018-06-16 02:05:00"
178,44,"2018-06-16 01:25:00"
169,44,"2018-06-16 00:40:00"
161,62,"2018-06-16 00:00:00"
203,43,"2018-06-16 03:30:00"
265,84,"2018-06-16 08:40:00"
195,49,"2018-06-16 02:50:00"
179,42,"2018-06-16 01:30:00"
170,41,"2018-06-16 00:45:00"
221,59,"2018-06-16 05:00:00"
187,40,"2018-06-16 02:10:00"
253,47,"2018-06-16 07:40:00"
229,67,"2018-06-16 05:40:00"
204,42,"2018-06-16 03:35:00"
180,41,"2018-06-16 01:35:00"
213,55,"2018-06-16 04:20:00"
196,46,"2018-06-16 02:55:00"
188,39,"2018-06-16 02:15:00"
236,64,"2018-06-16 06:15:00"
181,40,"2018-06-16 01:40:00"
248,63,"2018-06-16 07:15:00"
205,43,"2018-06-16 03:40:00"
189,46,"2018-06-16 02:20:00"
222,59,"2018-06-16 05:05:00"
197,42,"2018-06-16 03:00:00"
284,64,"2018-06-16 10:15:00"
214,50,"2018-06-16 04:25:00"
243,71,"2018-06-16 06:50:00"
230,65,"2018-06-16 05:45:00"
190,44,"2018-06-16 02:25:00"
206,47,"2018-06-16 03:45:00"
198,47,"2018-06-16 03:05:00"
279,90,"2018-06-16 09:50:00"
237,67,"2018-06-16 06:20:00"
223,59,"2018-06-16 05:10:00"
215,56,"2018-06-16 04:30:00"
207,51,"2018-06-16 03:50:00"
199,54,"2018-06-16 03:10:00"
277,69,"2018-06-16 09:40:00"
258,55,"2018-06-16 08:05:00"
262,57,"2018-06-16 08:25:00"
231,62,"2018-06-16 05:50:00"
249,65,"2018-06-16 07:20:00"
200,56,"2018-06-16 03:15:00"
216,58,"2018-06-16 04:35:00"
208,54,"2018-06-16 03:55:00"
224,52,"2018-06-16 05:15:00"
269,65,"2018-06-16 09:00:00"
238,63,"2018-06-16 06:25:00"
244,66,"2018-06-16 06:55:00"
217,61,"2018-06-16 04:40:00"
209,60,"2018-06-16 04:00:00"
254,60,"2018-06-16 07:45:00"
232,47,"2018-06-16 05:55:00"
225,59,"2018-06-16 05:20:00"
272,69,"2018-06-16 09:15:00"
218,53,"2018-06-16 04:45:00"
266,83,"2018-06-16 08:45:00"
239,61,"2018-06-16 06:30:00"
250,72,"2018-06-16 07:25:00"
233,49,"2018-06-16 06:00:00"
226,63,"2018-06-16 05:25:00"
219,54,"2018-06-16 04:50:00"
245,55,"2018-06-16 07:00:00"
259,70,"2018-06-16 08:10:00"
255,65,"2018-06-16 07:50:00"
240,49,"2018-06-16 06:35:00"
234,48,"2018-06-16 06:05:00"
281,81,"2018-06-16 10:00:00"
263,45,"2018-06-16 08:30:00"
246,50,"2018-06-16 07:05:00"
251,71,"2018-06-16 07:30:00"
275,78,"2018-06-16 09:30:00"
241,59,"2018-06-16 06:40:00"
299,66,"2018-06-16 11:30:00"
260,72,"2018-06-16 08:15:00"
256,68,"2018-06-16 07:55:00"
270,74,"2018-06-16 09:05:00"
252,57,"2018-06-16 07:35:00"
267,81,"2018-06-16 08:50:00"
264,68,"2018-06-16 08:35:00"
283,66,"2018-06-16 10:10:00"
273,77,"2018-06-16 09:20:00"
312,56,"2018-06-16 12:35:00"
278,78,"2018-06-16 09:45:00"
268,67,"2018-06-16 08:55:00"
276,82,"2018-06-16 09:35:00"
271,74,"2018-06-16 09:10:00"
280,89,"2018-06-16 09:55:00"
313,71,"2018-06-16 12:40:00"
308,77,"2018-06-16 12:15:00"
282,78,"2018-06-16 10:05:00"
298,64,"2018-06-16 11:25:00"
285,70,"2018-06-16 10:20:00"
414,73,"2018-06-16 21:05:00"
374,56,"2018-06-16 17:45:00"
311,56,"2018-06-16 12:30:00"
348,80,"2018-06-16 15:35:00"
337,73,"2018-06-16 14:40:00"
286,72,"2018-06-16 10:25:00"
297,71,"2018-06-16 11:20:00"
325,71,"2018-06-16 13:40:00"
411,58,"2018-06-16 20:50:00"
388,59,"2018-06-16 18:55:00"
314,70,"2018-06-16 12:45:00"
287,72,"2018-06-16 10:30:00"
300,79,"2018-06-16 11:35:00"
358,62,"2018-06-16 16:25:00"
338,74,"2018-06-16 14:45:00"
326,70,"2018-06-16 13:45:00"
288,65,"2018-06-16 10:35:00"
417,75,"2018-06-16 21:20:00"
367,167,"2018-06-16 17:10:00"
301,81,"2018-06-16 11:40:00"
315,79,"2018-06-16 12:50:00"
349,86,"2018-06-16 15:40:00"
289,56,"2018-06-16 10:40:00"
327,67,"2018-06-16 13:50:00"
394,58,"2018-06-16 19:25:00"
302,73,"2018-06-16 11:45:00"
382,55,"2018-06-16 18:25:00"
339,81,"2018-06-16 14:50:00"
290,65,"2018-06-16 10:45:00"
316,79,"2018-06-16 12:55:00"
375,59,"2018-06-16 17:50:00"
359,68,"2018-06-16 16:30:00"
303,74,"2018-06-16 11:50:00"
291,67,"2018-06-16 10:50:00"
328,62,"2018-06-16 13:55:00"
350,76,"2018-06-16 15:45:00"
317,68,"2018-06-16 13:00:00"
292,74,"2018-06-16 10:55:00"
304,92,"2018-06-16 11:55:00"
340,77,"2018-06-16 14:55:00"
399,69,"2018-06-16 19:50:00"
329,79,"2018-06-16 14:00:00"
293,76,"2018-06-16 11:00:00"
318,70,"2018-06-16 13:05:00"
368,166,"2018-06-16 17:15:00"
305,93,"2018-06-16 12:00:00"
294,76,"2018-06-16 11:05:00"
360,68,"2018-06-16 16:35:00"
351,70,"2018-06-16 15:50:00"
319,73,"2018-06-16 13:10:00"
306,93,"2018-06-16 12:05:00"
341,80,"2018-06-16 15:00:00"
295,72,"2018-06-16 11:10:00"
330,82,"2018-06-16 14:05:00"
447,35,"2018-06-16 23:50:00"
389,66,"2018-06-16 19:00:00"
376,52,"2018-06-16 17:55:00"
320,67,"2018-06-16 13:15:00"
307,94,"2018-06-16 12:10:00"
296,73,"2018-06-16 11:15:00"
404,53,"2018-06-16 20:15:00"
369,152,"2018-06-16 17:20:00"
331,75,"2018-06-16 14:10:00"
342,69,"2018-06-16 15:05:00"
309,80,"2018-06-16 12:20:00"
352,71,"2018-06-16 15:55:00"
321,63,"2018-06-16 13:20:00"
361,124,"2018-06-16 16:40:00"
383,47,"2018-06-16 18:30:00"
310,70,"2018-06-16 12:25:00"
332,66,"2018-06-16 14:15:00"
408,65,"2018-06-16 20:35:00"
322,51,"2018-06-16 13:25:00"
343,63,"2018-06-16 15:10:00"
446,40,"2018-06-16 23:45:00"
353,70,"2018-06-16 16:00:00"
377,50,"2018-06-16 18:00:00"
333,43,"2018-06-16 14:20:00"
323,50,"2018-06-16 13:30:00"
362,126,"2018-06-16 16:45:00"
344,64,"2018-06-16 15:15:00"
370,133,"2018-06-16 17:25:00"
420,59,"2018-06-16 21:35:00"
400,80,"2018-06-16 19:55:00"
324,71,"2018-06-16 13:35:00"
334,59,"2018-06-16 14:25:00"
354,76,"2018-06-16 16:05:00"
395,58,"2018-06-16 19:30:00"
384,50,"2018-06-16 18:35:00"
345,67,"2018-06-16 15:20:00"
390,64,"2018-06-16 19:05:00"
335,62,"2018-06-16 14:30:00"
363,149,"2018-06-16 16:50:00"
378,57,"2018-06-16 18:05:00"
355,75,"2018-06-16 16:10:00"
346,80,"2018-06-16 15:25:00"
371,103,"2018-06-16 17:30:00"
336,65,"2018-06-16 14:35:00"
412,69,"2018-06-16 20:55:00"
364,148,"2018-06-16 16:55:00"
356,75,"2018-06-16 16:15:00"
347,81,"2018-06-16 15:30:00"
415,65,"2018-06-16 21:10:00"
385,55,"2018-06-16 18:40:00"
405,54,"2018-06-16 20:20:00"
372,69,"2018-06-16 17:35:00"
379,65,"2018-06-16 18:10:00"
365,156,"2018-06-16 17:00:00"
357,70,"2018-06-16 16:20:00"
396,55,"2018-06-16 19:35:00"
391,63,"2018-06-16 19:10:00"
401,78,"2018-06-16 20:00:00"
373,55,"2018-06-16 17:40:00"
386,62,"2018-06-16 18:45:00"
366,161,"2018-06-16 17:05:00"
380,67,"2018-06-16 18:15:00"
409,57,"2018-06-16 20:40:00"
427,39,"2018-06-16 22:10:00"
425,48,"2018-06-16 22:00:00"
392,61,"2018-06-16 19:15:00"
418,78,"2018-06-16 21:25:00"
387,63,"2018-06-16 18:50:00"
381,68,"2018-06-16 18:20:00"
397,59,"2018-06-16 19:40:00"
423,59,"2018-06-16 21:50:00"
402,77,"2018-06-16 20:05:00"
406,68,"2018-06-16 20:25:00"
393,57,"2018-06-16 19:20:00"
413,73,"2018-06-16 21:00:00"
398,61,"2018-06-16 19:45:00"
410,54,"2018-06-16 20:45:00"
443,52,"2018-06-16 23:30:00"
416,63,"2018-06-16 21:15:00"
403,68,"2018-06-16 20:10:00"
407,68,"2018-06-16 20:30:00"
421,54,"2018-06-16 21:40:00"
444,51,"2018-06-16 23:35:00"
419,73,"2018-06-16 21:30:00"
442,48,"2018-06-16 23:25:00"
426,40,"2018-06-16 22:05:00"
424,53,"2018-06-16 21:55:00"
448,36,"2018-06-16 23:55:00"
422,55,"2018-06-16 21:45:00"
445,41,"2018-06-16 23:40:00"
428,51,"2018-06-16 22:15:00"
563,89,"2018-06-17 09:30:00"
515,51,"2018-06-17 05:30:00"
475,51,"2018-06-17 02:10:00"
441,47,"2018-06-16 23:20:00"
487,41,"2018-06-17 03:10:00"
429,58,"2018-06-16 22:20:00"
462,37,"2018-06-17 01:05:00"
550,60,"2018-06-17 08:25:00"
507,41,"2018-06-17 04:50:00"
449,44,"2018-06-17 00:00:00"
430,55,"2018-06-16 22:25:00"
498,50,"2018-06-17 04:05:00"
463,36,"2018-06-17 01:10:00"
476,55,"2018-06-17 02:15:00"
580,84,"2018-06-17 10:55:00"
450,48,"2018-06-17 00:05:00"
431,54,"2018-06-16 22:30:00"
575,66,"2018-06-17 10:30:00"
488,39,"2018-06-17 03:15:00"
541,77,"2018-06-17 07:40:00"
464,38,"2018-06-17 01:15:00"
523,58,"2018-06-17 06:10:00"
477,50,"2018-06-17 02:20:00"
432,136,"2018-06-16 22:35:00"
451,47,"2018-06-17 00:10:00"
516,52,"2018-06-17 05:35:00"
508,44,"2018-06-17 04:55:00"
499,43,"2018-06-17 04:10:00"
433,136,"2018-06-16 22:40:00"
465,45,"2018-06-17 01:20:00"
489,36,"2018-06-17 03:20:00"
452,44,"2018-06-17 00:15:00"
478,49,"2018-06-17 02:25:00"
434,135,"2018-06-16 22:45:00"
536,45,"2018-06-17 07:15:00"
530,45,"2018-06-17 06:45:00"
466,46,"2018-06-17 01:25:00"
453,51,"2018-06-17 00:20:00"
435,126,"2018-06-16 22:50:00"
554,71,"2018-06-17 08:45:00"
546,64,"2018-06-17 08:05:00"
500,44,"2018-06-17 04:15:00"
479,28,"2018-06-17 02:30:00"
490,42,"2018-06-17 03:25:00"
436,53,"2018-06-16 22:55:00"
467,45,"2018-06-17 01:30:00"
454,54,"2018-06-17 00:25:00"
509,51,"2018-06-17 05:00:00"
437,58,"2018-06-16 23:00:00"
524,60,"2018-06-17 06:15:00"
455,56,"2018-06-17 00:30:00"
517,53,"2018-06-17 05:40:00"
468,41,"2018-06-17 01:35:00"
480,31,"2018-06-17 02:35:00"
438,57,"2018-06-16 23:05:00"
491,40,"2018-06-17 03:30:00"
456,59,"2018-06-17 00:35:00"
501,43,"2018-06-17 04:20:00"
439,49,"2018-06-16 23:10:00"
469,33,"2018-06-17 01:40:00"
566,81,"2018-06-17 09:45:00"
481,37,"2018-06-17 02:40:00"
457,47,"2018-06-17 00:40:00"
440,44,"2018-06-16 23:15:00"
510,54,"2018-06-17 05:05:00"
574,63,"2018-06-17 10:25:00"
470,38,"2018-06-17 01:45:00"
531,43,"2018-06-17 06:50:00"
492,40,"2018-06-17 03:35:00"
458,45,"2018-06-17 00:45:00"
542,66,"2018-06-17 07:45:00"
502,48,"2018-06-17 04:25:00"
482,38,"2018-06-17 02:45:00"
471,46,"2018-06-17 01:50:00"
518,57,"2018-06-17 05:45:00"
459,44,"2018-06-17 00:50:00"
525,51,"2018-06-17 06:20:00"
537,52,"2018-06-17 07:20:00"
493,41,"2018-06-17 03:40:00"
511,45,"2018-06-17 05:10:00"
483,38,"2018-06-17 02:50:00"
472,48,"2018-06-17 01:55:00"
460,45,"2018-06-17 00:55:00"
503,44,"2018-06-17 04:30:00"
558,84,"2018-06-17 09:05:00"
551,67,"2018-06-17 08:30:00"
461,40,"2018-06-17 01:00:00"
494,48,"2018-06-17 03:45:00"
473,45,"2018-06-17 02:00:00"
484,36,"2018-06-17 02:55:00"
519,57,"2018-06-17 05:50:00"
532,50,"2018-06-17 06:55:00"
512,38,"2018-06-17 05:15:00"
474,43,"2018-06-17 02:05:00"
504,46,"2018-06-17 04:35:00"
485,39,"2018-06-17 03:00:00"
526,49,"2018-06-17 06:25:00"
495,55,"2018-06-17 03:50:00"
547,62,"2018-06-17 08:10:00"
561,71,"2018-06-17 09:20:00"
486,35,"2018-06-17 03:05:00"
520,56,"2018-06-17 05:55:00"
505,41,"2018-06-17 04:40:00"
496,54,"2018-06-17 03:55:00"
513,36,"2018-06-17 05:20:00"
538,64,"2018-06-17 07:25:00"
543,65,"2018-06-17 07:50:00"
527,49,"2018-06-17 06:30:00"
497,51,"2018-06-17 04:00:00"
506,38,"2018-06-17 04:45:00"
533,49,"2018-06-17 07:00:00"
514,42,"2018-06-17 05:25:00"
521,55,"2018-06-17 06:00:00"
555,63,"2018-06-17 08:50:00"
576,68,"2018-06-17 10:35:00"
564,89,"2018-06-17 09:35:00"
548,59,"2018-06-17 08:15:00"
528,53,"2018-06-17 06:35:00"
539,79,"2018-06-17 07:30:00"
522,57,"2018-06-17 06:05:00"
534,48,"2018-06-17 07:05:00"
552,68,"2018-06-17 08:35:00"
544,71,"2018-06-17 07:55:00"
529,52,"2018-06-17 06:40:00"
578,72,"2018-06-17 10:45:00"
571,79,"2018-06-17 10:10:00"
535,46,"2018-06-17 07:10:00"
559,88,"2018-06-17 09:10:00"
540,81,"2018-06-17 07:35:00"
569,88,"2018-06-17 10:00:00"
549,59,"2018-06-17 08:20:00"
556,59,"2018-06-17 08:55:00"
545,73,"2018-06-17 08:00:00"
553,73,"2018-06-17 08:40:00"
562,77,"2018-06-17 09:25:00"
567,86,"2018-06-17 09:50:00"
565,84,"2018-06-17 09:40:00"
560,78,"2018-06-17 09:15:00"
557,76,"2018-06-17 09:00:00"
573,67,"2018-06-17 10:20:00"
577,69,"2018-06-17 10:40:00"
579,83,"2018-06-17 10:50:00"
570,86,"2018-06-17 10:05:00"
568,87,"2018-06-17 09:55:00"
572,69,"2018-06-17 10:15:00"
712,72,"2018-06-17 21:55:00"
644,74,"2018-06-17 16:15:00"
634,78,"2018-06-17 15:25:00"
596,69,"2018-06-17 12:15:00"
610,62,"2018-06-17 13:25:00"
581,85,"2018-06-17 11:00:00"
653,81,"2018-06-17 17:00:00"
724,50,"2018-06-17 22:55:00"
623,76,"2018-06-17 14:30:00"
597,74,"2018-06-17 12:20:00"
582,82,"2018-06-17 11:05:00"
718,66,"2018-06-17 22:25:00"
692,78,"2018-06-17 20:15:00"
611,72,"2018-06-17 13:30:00"
669,81,"2018-06-17 18:20:00"
635,73,"2018-06-17 15:30:00"
583,75,"2018-06-17 11:10:00"
598,73,"2018-06-17 12:25:00"
645,67,"2018-06-17 16:20:00"
624,77,"2018-06-17 14:35:00"
612,78,"2018-06-17 13:35:00"
687,92,"2018-06-17 19:50:00"
584,67,"2018-06-17 11:15:00"
662,74,"2018-06-17 17:45:00"
654,66,"2018-06-17 17:05:00"
599,74,"2018-06-17 12:30:00"
636,79,"2018-06-17 15:35:00"
625,78,"2018-06-17 14:40:00"
585,65,"2018-06-17 11:20:00"
613,85,"2018-06-17 13:40:00"
600,76,"2018-06-17 12:35:00"
676,75,"2018-06-17 18:55:00"
682,99,"2018-06-17 19:25:00"
586,67,"2018-06-17 11:25:00"
646,71,"2018-06-17 16:25:00"
704,67,"2018-06-17 21:15:00"
614,81,"2018-06-17 13:45:00"
601,81,"2018-06-17 12:40:00"
587,73,"2018-06-17 11:30:00"
670,83,"2018-06-17 18:25:00"
626,80,"2018-06-17 14:45:00"
637,76,"2018-06-17 15:40:00"
655,74,"2018-06-17 17:10:00"
602,80,"2018-06-17 12:45:00"
588,74,"2018-06-17 11:35:00"
615,74,"2018-06-17 13:50:00"
663,67,"2018-06-17 17:50:00"
627,76,"2018-06-17 14:50:00"
647,70,"2018-06-17 16:30:00"
589,82,"2018-06-17 11:40:00"
603,76,"2018-06-17 12:50:00"
707,61,"2018-06-17 21:30:00"
638,76,"2018-06-17 15:45:00"
616,66,"2018-06-17 13:55:00"
590,81,"2018-06-17 11:45:00"
697,92,"2018-06-17 20:40:00"
604,68,"2018-06-17 12:55:00"
628,78,"2018-06-17 14:55:00"
677,82,"2018-06-17 19:00:00"
656,79,"2018-06-17 17:15:00"
591,82,"2018-06-17 11:50:00"
617,75,"2018-06-17 14:00:00"
605,75,"2018-06-17 13:00:00"
648,66,"2018-06-17 16:35:00"
639,75,"2018-06-17 15:50:00"
592,72,"2018-06-17 11:55:00"
629,73,"2018-06-17 15:00:00"
671,79,"2018-06-17 18:30:00"
618,86,"2018-06-17 14:05:00"
606,77,"2018-06-17 13:05:00"
664,70,"2018-06-17 17:55:00"
593,69,"2018-06-17 12:00:00"
693,80,"2018-06-17 20:20:00"
683,97,"2018-06-17 19:30:00"
657,87,"2018-06-17 17:20:00"
630,77,"2018-06-17 15:05:00"
594,69,"2018-06-17 12:05:00"
607,76,"2018-06-17 13:10:00"
619,93,"2018-06-17 14:10:00"
640,73,"2018-06-17 15:55:00"
649,63,"2018-06-17 16:40:00"
595,69,"2018-06-17 12:10:00"
688,93,"2018-06-17 19:55:00"
608,66,"2018-06-17 13:15:00"
701,63,"2018-06-17 21:00:00"
620,94,"2018-06-17 14:15:00"
631,77,"2018-06-17 15:10:00"
665,65,"2018-06-17 18:00:00"
641,74,"2018-06-17 16:00:00"
609,63,"2018-06-17 13:20:00"
658,83,"2018-06-17 17:25:00"
650,68,"2018-06-17 16:45:00"
621,86,"2018-06-17 14:20:00"
632,76,"2018-06-17 15:15:00"
678,84,"2018-06-17 19:05:00"
672,76,"2018-06-17 18:35:00"
642,75,"2018-06-17 16:05:00"
622,84,"2018-06-17 14:25:00"
710,76,"2018-06-17 21:45:00"
633,71,"2018-06-17 15:20:00"
666,71,"2018-06-17 18:05:00"
651,75,"2018-06-17 16:50:00"
659,78,"2018-06-17 17:30:00"
643,72,"2018-06-17 16:10:00"
723,48,"2018-06-17 22:50:00"
684,96,"2018-06-17 19:35:00"
689,94,"2018-06-17 20:00:00"
673,77,"2018-06-17 18:40:00"
652,82,"2018-06-17 16:55:00"
679,93,"2018-06-17 19:10:00"
660,74,"2018-06-17 17:35:00"
667,74,"2018-06-17 18:10:00"
705,61,"2018-06-17 21:20:00"
694,83,"2018-06-17 20:25:00"
698,89,"2018-06-17 20:45:00"
674,77,"2018-06-17 18:45:00"
661,75,"2018-06-17 17:40:00"
668,79,"2018-06-17 18:15:00"
685,93,"2018-06-17 19:40:00"
721,54,"2018-06-17 22:40:00"
680,96,"2018-06-17 19:15:00"
702,58,"2018-06-17 21:05:00"
690,86,"2018-06-17 20:05:00"
715,57,"2018-06-17 22:10:00"
675,82,"2018-06-17 18:50:00"
713,64,"2018-06-17 22:00:00"
708,68,"2018-06-17 21:35:00"
695,90,"2018-06-17 20:30:00"
686,86,"2018-06-17 19:45:00"
681,98,"2018-06-17 19:20:00"
699,84,"2018-06-17 20:50:00"
691,66,"2018-06-17 20:10:00"
717,66,"2018-06-17 22:20:00"
711,76,"2018-06-17 21:50:00"
703,63,"2018-06-17 21:10:00"
696,86,"2018-06-17 20:35:00"
706,57,"2018-06-17 21:25:00"
700,76,"2018-06-17 20:55:00"
720,63,"2018-06-17 22:35:00"
709,72,"2018-06-17 21:40:00"
722,52,"2018-06-17 22:45:00"
714,57,"2018-06-17 22:05:00"
719,69,"2018-06-17 22:30:00"
716,58,"2018-06-17 22:15:00"
725,43,"2018-06-17 23:00:00"
855,73,"2018-06-18 09:50:00"
824,100,"2018-06-18 07:15:00"
763,61,"2018-06-18 02:10:00"
741,46,"2018-06-18 00:20:00"
811,86,"2018-06-18 06:10:00"
726,44,"2018-06-17 23:05:00"
795,76,"2018-06-18 04:50:00"
775,38,"2018-06-18 03:10:00"
750,53,"2018-06-18 01:05:00"
742,48,"2018-06-18 00:25:00"
