"id","ts","min","max","avg","sum","cnt"
54,"2018-04-14 13:00:00",0,1855,17,13417,753
15,"2018-04-12 04:00:00",0,869,5,15897,2728
42,"2018-04-14 01:00:00",0,877,30,10921,360
27,"2018-04-13 10:00:00",0,1024,5,10561,1999
40,"2018-04-13 23:00:00",0,872,27,8511,314
22,"2018-04-12 11:00:00",0,856,7,8869,1211
28,"2018-04-13 11:00:00",0,880,8,11656,1409
20,"2018-04-12 09:00:00",0,886,3,8539,2169
56,"2018-04-14 15:00:00",0,860,13,9775,717
53,"2018-04-14 12:00:00",0,874,9,9684,986
29,"2018-04-13 12:00:00",0,871,13,12204,889
21,"2018-04-12 10:00:00",0,869,3,6674,1695
50,"2018-04-14 09:00:00",0,1850,10,11087,1058
30,"2018-04-13 13:00:00",0,901,11,18991,1710
48,"2018-04-14 07:00:00",0,6007,13,13973,1025
45,"2018-04-14 04:00:00",0,871,33,9483,287
31,"2018-04-13 14:00:00",0,888,15,13357,865
76,"2018-04-15 11:00:00",0,873,4,10611,2277
32,"2018-04-13 15:00:00",0,868,9,8934,959
73,"2018-04-15 08:00:00",0,1643,14,13082,900
33,"2018-04-13 16:00:00",0,1113,11,12329,1118
62,"2018-04-14 21:00:00",0,17255,52,30786,585
44,"2018-04-14 03:00:00",0,870,28,9089,321
34,"2018-04-13 17:00:00",0,9066,71,85694,1193
52,"2018-04-14 11:00:00",0,12258,36,25760,707
57,"2018-04-14 16:00:00",0,876,10,10441,1034
35,"2018-04-13 18:00:00",0,18273,54,70749,1292
39,"2018-04-13 22:00:00",0,24731,377,186317,494
36,"2018-04-13 19:00:00",0,900,10,10876,1079
38,"2018-04-13 21:00:00",0,5020,54,34467,630
46,"2018-04-14 05:00:00",0,867,15,10662,685
67,"2018-04-15 02:00:00",0,2652,88,13295,150
68,"2018-04-15 03:00:00",0,2282,52,12649,243
60,"2018-04-14 19:00:00",0,3598,8,13139,1539
82,"2018-04-15 17:00:00",0,1105,4,10416,2176
81,"2018-04-15 16:00:00",0,869,7,11502,1576
58,"2018-04-14 17:00:00",0,895,7,10531,1475
74,"2018-04-15 09:00:00",0,862,5,11300,1936
72,"2018-04-15 07:00:00",0,3763,9,12400,1340
80,"2018-04-15 15:00:00",0,2591,9,14451,1571
69,"2018-04-15 04:00:00",0,871,49,9005,181
64,"2018-04-14 23:00:00",0,894,13,8942,642
77,"2018-04-15 12:00:00",0,11664,19,24515,1266
70,"2018-04-15 05:00:00",0,874,23,10313,439
78,"2018-04-15 13:00:00",0,1013,6,10080,1487
83,"2018-04-15 18:00:00",0,5456,8,18292,2052
85,"2018-04-15 20:00:00",0,29693,268,466351,1737
84,"2018-04-15 19:00:00",0,860,5,10641,1788
86,"2018-04-15 21:00:00",0,1046,10,10267,1024
90,"2018-04-16 01:00:00",0,884,12,9988,826
88,"2018-04-15 23:00:00",0,6393,11,13772,1202
87,"2018-04-15 22:00:00",0,900,13,10886,792
89,"2018-04-16 00:00:00",0,2563,15,14329,929
92,"2018-04-16 03:00:00",0,943,14,13330,951
91,"2018-04-16 02:00:00",0,872,14,8748,597
93,"2018-04-16 04:00:00",0,885,8,9864,1190
95,"2018-04-16 06:00:00",0,2177,8,12634,1504
94,"2018-04-16 05:00:00",0,874,6,10590,1621
99,"2018-04-16 10:00:00",0,58096,292,321666,1098
96,"2018-04-16 07:00:00",0,15048,13,26043,1980
97,"2018-04-16 08:00:00",0,8559,13,16910,1233
98,"2018-04-16 09:00:00",0,13582,47,56823,1198
101,"2018-04-16 12:00:00",0,887,9,9327,966
100,"2018-04-16 11:00:00",0,3480,8,16192,1806
137,"2018-04-18 00:00:00",0,882,9,9340,938
138,"2018-04-18 01:00:00",0,4341,16,15264,948
120,"2018-04-17 07:00:00",0,860,8,8692,1037
115,"2018-04-17 02:00:00",0,869,13,10283,748
106,"2018-04-16 17:00:00",0,4035,6,13938,1999
128,"2018-04-17 15:00:00",0,874,8,9252,1124
166,"2018-04-19 05:00:00",0,2097,6,11840,1941
133,"2018-04-17 20:00:00",0,1746,11,15538,1335
103,"2018-04-16 14:00:00",0,5227,12,15399,1216
125,"2018-04-17 12:00:00",0,11945,28,39360,1402
185,"2018-04-20 00:00:00",0,884,7,7704,1057
160,"2018-04-18 23:00:00",0,3805,46,20697,444
139,"2018-04-18 02:00:00",0,915,11,11162,941
117,"2018-04-17 04:00:00",0,13457,21,21272,979
122,"2018-04-17 09:00:00",0,4067,13,14948,1125
108,"2018-04-16 19:00:00",0,1688,4,10479,2540
110,"2018-04-16 21:00:00",0,921,9,10286,1065
132,"2018-04-17 19:00:00",0,21254,12,29137,2251
105,"2018-04-16 16:00:00",0,2737,9,16842,1770
163,"2018-04-19 02:00:00",0,6569,23,14850,642
112,"2018-04-16 23:00:00",0,872,17,13873,806
175,"2018-04-19 14:00:00",0,909,11,10938,959
102,"2018-04-16 13:00:00",0,10070,19,24388,1220
154,"2018-04-18 17:00:00",0,5408,9,13447,1423
144,"2018-04-18 07:00:00",0,860,9,9983,1085
140,"2018-04-18 03:00:00",0,1418,11,11848,1009
155,"2018-04-18 18:00:00",0,877,5,10408,1902
119,"2018-04-17 06:00:00",0,861,6,11133,1813
127,"2018-04-17 14:00:00",0,1815,11,12536,1109
114,"2018-04-17 01:00:00",0,1830,12,9151,718
131,"2018-04-17 18:00:00",0,5005,9,16932,1833
124,"2018-04-17 11:00:00",0,2823,10,12827,1218
107,"2018-04-16 18:00:00",0,2716,6,15028,2348
104,"2018-04-16 15:00:00",0,6042,9,18258,1834
153,"2018-04-18 16:00:00",0,4042,14,15694,1092
147,"2018-04-18 10:00:00",0,1689,11,14434,1249
149,"2018-04-18 12:00:00",0,2123,33,71887,2169
116,"2018-04-17 03:00:00",0,882,12,9734,749
109,"2018-04-16 20:00:00",0,5229,18,23165,1275
170,"2018-04-19 09:00:00",0,883,5,8373,1610
141,"2018-04-18 04:00:00",0,906,7,9347,1259
111,"2018-04-16 22:00:00",0,898,13,11007,826
121,"2018-04-17 08:00:00",0,870,8,9534,1143
156,"2018-04-18 19:00:00",0,1826,6,13015,1971
145,"2018-04-18 08:00:00",0,876,8,11963,1355
130,"2018-04-17 17:00:00",0,868,7,11594,1589
152,"2018-04-18 15:00:00",0,896,4,8613,1735
118,"2018-04-17 05:00:00",0,859,5,10701,1855
113,"2018-04-17 00:00:00",0,878,13,10623,778
126,"2018-04-17 13:00:00",0,4452,10,12804,1169
174,"2018-04-19 13:00:00",0,4461,13,14443,1100
167,"2018-04-19 06:00:00",0,880,3,7792,2040
123,"2018-04-17 10:00:00",0,899,9,10338,1146
142,"2018-04-18 05:00:00",0,912,6,11353,1684
136,"2018-04-17 23:00:00",0,1354,10,10821,1034
129,"2018-04-17 16:00:00",0,937,5,10961,1968
162,"2018-04-19 01:00:00",0,1118,25,9938,384
157,"2018-04-18 20:00:00",0,23194,139,224403,1606
135,"2018-04-17 22:00:00",0,2057,10,10848,1025
151,"2018-04-18 14:00:00",0,1858,15,13718,896
161,"2018-04-19 00:00:00",0,5854,41,15593,375
194,"2018-04-20 09:00:00",0,9612,13,29264,2236
148,"2018-04-18 11:00:00",0,5274,34,74055,2153
169,"2018-04-19 08:00:00",0,3433,9,14199,1448
134,"2018-04-17 21:00:00",0,882,8,9998,1227
146,"2018-04-18 09:00:00",0,864,10,13138,1207
143,"2018-04-18 06:00:00",0,871,8,14357,1692
184,"2018-04-19 23:00:00",0,894,13,12384,887
158,"2018-04-18 21:00:00",0,44382,463,462274,997
171,"2018-04-19 10:00:00",0,15962,18,25577,1414
183,"2018-04-19 22:00:00",0,924,21,18661,864
150,"2018-04-18 13:00:00",0,5760,21,26452,1213
159,"2018-04-18 22:00:00",0,1979,13,10267,739
177,"2018-04-19 16:00:00",0,890,8,9740,1086
173,"2018-04-19 12:00:00",0,897,11,12096,1072
180,"2018-04-19 19:00:00",0,3345,11,17996,1594
168,"2018-04-19 07:00:00",0,1707,4,11388,2436
165,"2018-04-19 04:00:00",0,893,6,9325,1338
164,"2018-04-19 03:00:00",0,890,12,11265,906
176,"2018-04-19 15:00:00",0,887,7,9214,1230
172,"2018-04-19 11:00:00",0,1588,8,13315,1527
182,"2018-04-19 21:00:00",0,2107,9,14433,1463
181,"2018-04-19 20:00:00",0,5005,15,18062,1198
178,"2018-04-19 17:00:00",0,7943,10,19201,1866
179,"2018-04-19 18:00:00",0,888,6,10617,1713
190,"2018-04-20 05:00:00",0,6632,14,23788,1591
192,"2018-04-20 07:00:00",0,1230,5,10209,1778
189,"2018-04-20 04:00:00",0,884,9,10304,1129
186,"2018-04-20 01:00:00",0,901,10,9710,918
188,"2018-04-20 03:00:00",0,2113,12,11465,907
187,"2018-04-20 02:00:00",0,893,11,10037,884
191,"2018-04-20 06:00:00",0,882,6,12461,1816
193,"2018-04-20 08:00:00",0,892,6,10692,1572
195,"2018-04-20 10:00:00",0,8856,17,33828,1921
198,"2018-04-20 13:00:00",0,13695,14,27411,1888
196,"2018-04-20 11:00:00",0,5868,7,15789,2150
197,"2018-04-20 12:00:00",0,9539,20,39906,1989
199,"2018-04-20 14:00:00",0,1560,8,12798,1574
201,"2018-04-20 16:00:00",0,1255,8,9261,1154
200,"2018-04-20 15:00:00",0,1621,8,9532,1082
202,"2018-04-20 17:00:00",0,12165,24,38057,1585
213,"2018-04-21 04:00:00",0,894,23,9366,399
254,"2018-04-22 22:00:00",0,887,10,9483,894
225,"2018-04-21 16:00:00",0,893,8,10065,1165
228,"2018-04-21 19:00:00",0,3460,9,17127,1766
256,"2018-04-23 00:00:00",0,3757,21,19438,885
206,"2018-04-20 21:00:00",0,876,11,9980,843
232,"2018-04-21 23:00:00",0,2770,22,20345,900
294,"2018-04-24 14:00:00",0,2556,11,15218,1374
290,"2018-04-24 10:00:00",0,4964,8,14792,1788
248,"2018-04-22 16:00:00",0,912,4,12171,2566
218,"2018-04-21 09:00:00",0,6898,14,15785,1117
242,"2018-04-22 10:00:00",0,9317,16,24871,1539
210,"2018-04-21 01:00:00",0,873,24,9791,393
220,"2018-04-21 11:00:00",0,910,11,15116,1299
203,"2018-04-20 18:00:00",0,8424,22,39424,1715
263,"2018-04-23 07:00:00",0,7460,11,25287,2215
216,"2018-04-21 07:00:00",0,869,9,10371,1097
222,"2018-04-21 13:00:00",0,1782,12,11673,918
207,"2018-04-20 22:00:00",0,1012,17,9440,542
250,"2018-04-22 18:00:00",0,3184,4,12217,2826
259,"2018-04-23 03:00:00",0,2097,14,13548,931
246,"2018-04-22 14:00:00",0,2315,11,15999,1418
231,"2018-04-21 22:00:00",0,7014,18,18779,996
214,"2018-04-21 05:00:00",0,902,8,8836,1082
211,"2018-04-21 02:00:00",0,883,27,9865,357
208,"2018-04-20 23:00:00",0,2120,26,10425,387
270,"2018-04-23 14:00:00",0,901,6,10432,1575
227,"2018-04-21 18:00:00",0,6045,11,17153,1556
224,"2018-04-21 15:00:00",0,1438,14,16797,1137
204,"2018-04-20 19:00:00",0,9116,8,18912,2313
253,"2018-04-22 21:00:00",0,1247,7,11833,1487
243,"2018-04-22 11:00:00",0,892,4,7474,1506
284,"2018-04-24 04:00:00",0,883,20,16124,788
237,"2018-04-22 04:00:00",0,1128,10,9624,940
268,"2018-04-23 12:00:00",0,954,4,9791,2006
236,"2018-04-22 03:00:00",0,2097,14,12336,854
230,"2018-04-21 21:00:00",0,5005,16,15619,946
240,"2018-04-22 08:00:00",0,879,5,2189,398
238,"2018-04-22 05:00:00",0,4904,11,15578,1391
209,"2018-04-21 00:00:00",0,883,13,7597,550
235,"2018-04-22 02:00:00",0,3826,27,19792,723
212,"2018-04-21 03:00:00",0,1943,18,9784,542
219,"2018-04-21 10:00:00",0,892,7,10060,1436
217,"2018-04-21 08:00:00",0,1699,5,9884,1734
205,"2018-04-20 20:00:00",0,3773,12,13231,1028
226,"2018-04-21 17:00:00",0,894,6,9018,1415
221,"2018-04-21 12:00:00",0,1367,15,17621,1121
215,"2018-04-21 06:00:00",0,4534,10,14523,1441
282,"2018-04-24 02:00:00",0,883,13,9704,714
272,"2018-04-23 16:00:00",0,9351,9,25286,2742
223,"2018-04-21 14:00:00",0,5263,18,22913,1208
252,"2018-04-22 20:00:00",0,1264,5,8823,1561
278,"2018-04-23 22:00:00",0,1134,16,14626,893
262,"2018-04-23 06:00:00",0,1233,6,11002,1738
229,"2018-04-21 20:00:00",0,917,9,11637,1202
234,"2018-04-22 01:00:00",0,3439,27,20310,731
260,"2018-04-23 04:00:00",0,1728,7,12451,1761
233,"2018-04-22 00:00:00",0,888,25,14251,556
244,"2018-04-22 12:00:00",0,6383,11,16716,1458
249,"2018-04-22 17:00:00",0,761,4,9731,2060
247,"2018-04-22 15:00:00",0,29699,22,45172,1969
275,"2018-04-23 19:00:00",0,4539,7,19165,2588
274,"2018-04-23 18:00:00",0,29556,15,49188,3094
269,"2018-04-23 13:00:00",0,6371,15,21105,1381
239,"2018-04-22 06:00:00",0,875,7,2717,340
251,"2018-04-22 19:00:00",0,1392,6,11292,1827
245,"2018-04-22 13:00:00",0,2391,6,11209,1635
241,"2018-04-22 09:00:00",0,2068,8,8755,1059
283,"2018-04-24 03:00:00",0,1248,17,9313,522
266,"2018-04-23 10:00:00",0,2625,8,13548,1634
265,"2018-04-23 09:00:00",0,6319,11,18327,1601
255,"2018-04-22 23:00:00",0,907,11,9578,817
264,"2018-04-23 08:00:00",0,3096,6,13106,1916
261,"2018-04-23 05:00:00",0,5005,7,13621,1829
258,"2018-04-23 02:00:00",0,1677,17,16726,960
257,"2018-04-23 01:00:00",0,888,9,7723,782
273,"2018-04-23 17:00:00",0,7127,6,17888,2568
280,"2018-04-24 00:00:00",0,1236,11,9389,805
267,"2018-04-23 11:00:00",0,3572,5,13799,2338
276,"2018-04-23 20:00:00",0,3606,4,13477,3186
285,"2018-04-24 05:00:00",0,15098,18,30726,1680
271,"2018-04-23 15:00:00",0,968,6,12252,1817
281,"2018-04-24 01:00:00",0,872,14,10510,708
277,"2018-04-23 21:00:00",0,1089,9,8814,907
279,"2018-04-23 23:00:00",0,1818,13,10146,766
293,"2018-04-24 13:00:00",0,19971,34,68726,2002
287,"2018-04-24 07:00:00",0,867,5,11443,2026
286,"2018-04-24 06:00:00",0,1117,6,13151,2001
288,"2018-04-24 08:00:00",0,878,5,9043,1553
289,"2018-04-24 09:00:00",0,868,6,12992,1898
292,"2018-04-24 12:00:00",0,1885,10,12068,1149
291,"2018-04-24 11:00:00",0,886,11,9821,890
296,"2018-04-24 16:00:00",0,2540,8,14002,1713
295,"2018-04-24 15:00:00",0,2165,8,12665,1488
298,"2018-04-24 18:00:00",0,2073,5,11737,1963
297,"2018-04-24 17:00:00",0,889,4,9346,1873
301,"2018-04-24 21:00:00",0,882,18,10369,576
299,"2018-04-24 19:00:00",0,29396,31,62113,1968
300,"2018-04-24 20:00:00",0,9235,11,18575,1562
302,"2018-04-24 22:00:00",0,879,29,8294,282
303,"2018-04-24 23:00:00",0,1614,40,12814,319
313,"2018-04-25 09:00:00",0,9692,19,33782,1766
350,"2018-04-26 22:00:00",0,955,14,13166,910
325,"2018-04-25 21:00:00",0,2688,8,11625,1333
392,"2018-04-28 16:00:00",0,2773,8,8953,1055
390,"2018-04-28 14:00:00",0,12106,43,22825,519
364,"2018-04-27 12:00:00",0,1232,6,11467,1640
343,"2018-04-26 15:00:00",0,6081,17,29302,1651
307,"2018-04-25 03:00:00",0,879,37,9007,242
332,"2018-04-26 04:00:00",0,1246,8,10810,1318
347,"2018-04-26 19:00:00",0,6062,12,20262,1631
318,"2018-04-25 14:00:00",0,31546,39,63533,1594
320,"2018-04-25 16:00:00",0,29182,23,44841,1874
311,"2018-04-25 07:00:00",0,868,6,10966,1658
308,"2018-04-25 04:00:00",0,882,13,10807,773
372,"2018-04-27 20:00:00",0,875,8,8557,1047
316,"2018-04-25 12:00:00",0,1122,4,9307,1864
355,"2018-04-27 03:00:00",0,13529,42,23796,559
351,"2018-04-26 23:00:00",0,884,18,9823,528
322,"2018-04-25 18:00:00",0,2127,5,12014,2114
360,"2018-04-27 08:00:00",0,2628,8,14152,1606
306,"2018-04-25 02:00:00",0,1253,53,10723,200
344,"2018-04-26 16:00:00",0,14912,13,30449,2188
327,"2018-04-25 23:00:00",0,893,10,10599,966
314,"2018-04-25 10:00:00",0,1709,5,9678,1692
331,"2018-04-26 03:00:00",0,2092,15,10641,701
329,"2018-04-26 01:00:00",0,882,15,8610,553
369,"2018-04-27 17:00:00",0,11417,20,21853,1083
324,"2018-04-25 20:00:00",0,4134,7,13031,1693
304,"2018-04-25 00:00:00",0,909,53,10601,199
309,"2018-04-25 05:00:00",0,1869,8,11816,1398
371,"2018-04-27 19:00:00",0,873,6,9775,1479
305,"2018-04-25 01:00:00",0,901,44,9716,216
352,"2018-04-27 00:00:00",0,873,20,11510,557
348,"2018-04-26 20:00:00",0,6757,16,16350,1011
312,"2018-04-25 08:00:00",0,876,6,10662,1599
353,"2018-04-27 01:00:00",0,874,16,10683,661
377,"2018-04-28 01:00:00",0,919,23,9158,393
345,"2018-04-26 17:00:00",0,3687,9,16651,1703
338,"2018-04-26 10:00:00",0,965,6,10892,1587
337,"2018-04-26 09:00:00",0,937,6,8931,1416
319,"2018-04-25 15:00:00",0,2144,9,12483,1334
317,"2018-04-25 13:00:00",0,49894,52,77493,1486
336,"2018-04-26 08:00:00",0,863,10,13021,1185
321,"2018-04-25 17:00:00",0,4787,11,20904,1809
315,"2018-04-25 11:00:00",0,7574,10,20042,1853
326,"2018-04-25 22:00:00",0,2229,19,14986,784
310,"2018-04-25 06:00:00",0,889,6,9993,1664
373,"2018-04-27 21:00:00",0,1818,17,10531,599
335,"2018-04-26 07:00:00",0,9792,14,20285,1369
339,"2018-04-26 11:00:00",0,18396,40,34980,864
363,"2018-04-27 11:00:00",0,891,5,8816,1668
323,"2018-04-25 19:00:00",0,8188,8,22434,2610
334,"2018-04-26 06:00:00",0,1290,11,17339,1533
388,"2018-04-28 12:00:00",0,878,12,9338,725
330,"2018-04-26 02:00:00",0,8136,27,18269,668
328,"2018-04-26 00:00:00",0,902,11,8384,761
340,"2018-04-26 12:00:00",0,6258,22,28515,1275
361,"2018-04-27 09:00:00",0,876,6,9522,1536
374,"2018-04-27 22:00:00",0,870,21,8840,406
333,"2018-04-26 05:00:00",0,874,12,15290,1253
341,"2018-04-26 13:00:00",0,867,9,10406,1062
385,"2018-04-28 09:00:00",0,923,8,7961,892
346,"2018-04-26 18:00:00",0,7660,15,25272,1616
349,"2018-04-26 21:00:00",0,965,11,10048,878
342,"2018-04-26 14:00:00",0,8707,20,28272,1389
370,"2018-04-27 18:00:00",0,1233,6,7950,1322
356,"2018-04-27 04:00:00",0,861,12,9929,803
357,"2018-04-27 05:00:00",0,864,5,11726,2088
354,"2018-04-27 02:00:00",0,892,18,9808,542
376,"2018-04-28 00:00:00",0,1824,44,11575,263
367,"2018-04-27 15:00:00",0,896,7,9796,1356
366,"2018-04-27 14:00:00",0,914,6,9530,1444
358,"2018-04-27 06:00:00",0,4284,9,20870,2316
365,"2018-04-27 13:00:00",0,3771,11,15067,1327
380,"2018-04-28 04:00:00",0,5237,34,20282,596
359,"2018-04-27 07:00:00",0,917,6,12283,1800
362,"2018-04-27 10:00:00",0,35235,31,48311,1547
368,"2018-04-27 16:00:00",0,2916,9,12829,1287
383,"2018-04-28 07:00:00",0,901,16,16955,1008
378,"2018-04-28 02:00:00",0,5766,40,13751,342
382,"2018-04-28 06:00:00",0,2097,13,10977,794
375,"2018-04-27 23:00:00",0,1747,36,11005,305
381,"2018-04-28 05:00:00",0,892,12,10782,861
379,"2018-04-28 03:00:00",0,1231,29,10272,352
384,"2018-04-28 08:00:00",0,870,9,6690,692
394,"2018-04-28 18:00:00",0,1123,12,11862,972
387,"2018-04-28 11:00:00",0,862,12,8706,721
386,"2018-04-28 10:00:00",0,5005,16,14951,880
389,"2018-04-28 13:00:00",0,6851,40,30938,768
391,"2018-04-28 15:00:00",0,905,12,12237,944
395,"2018-04-28 19:00:00",0,1413,10,10689,1006
393,"2018-04-28 17:00:00",0,891,9,14350,1521
396,"2018-04-28 20:00:00",0,876,10,7846,741
399,"2018-04-28 23:00:00",0,861,37,10477,278
397,"2018-04-28 21:00:00",0,13509,31,22444,720
398,"2018-04-28 22:00:00",0,874,29,10406,353
400,"2018-04-29 00:00:00",0,884,45,10115,222
402,"2018-04-29 02:00:00",0,861,50,8306,163
401,"2018-04-29 01:00:00",0,870,43,7955,181
403,"2018-04-29 03:00:00",0,873,44,7957,178
404,"2018-04-29 04:00:00",0,19058,74,28845,385
410,"2018-04-29 10:00:00",0,19143,36,29173,791
427,"2018-04-30 03:00:00",0,872,13,9621,708
423,"2018-04-29 23:00:00",0,889,7,9265,1320
444,"2018-04-30 20:00:00",0,864,6,9771,1604
414,"2018-04-29 14:00:00",0,890,8,10577,1232
406,"2018-04-29 06:00:00",0,82435,111,94867,849
433,"2018-04-30 09:00:00",0,1795,13,15925,1201
421,"2018-04-29 21:00:00",0,871,8,9579,1131
411,"2018-04-29 11:00:00",0,876,12,8983,719
419,"2018-04-29 19:00:00",0,862,6,10292,1507
407,"2018-04-29 07:00:00",0,1992,11,11510,968
445,"2018-04-30 21:00:00",0,1267,16,10797,661
429,"2018-04-30 05:00:00",0,2811,9,13110,1413
417,"2018-04-29 17:00:00",0,881,9,10041,1101
425,"2018-04-30 01:00:00",0,945,18,10230,562
424,"2018-04-30 00:00:00",0,870,13,9135,686
412,"2018-04-29 12:00:00",0,870,12,10651,885
432,"2018-04-30 08:00:00",0,5005,23,21734,929
415,"2018-04-29 15:00:00",0,1227,9,12978,1342
408,"2018-04-29 08:00:00",0,860,9,10310,1075
446,"2018-04-30 22:00:00",0,881,21,9508,447
426,"2018-04-30 02:00:00",0,2757,21,12653,579
439,"2018-04-30 15:00:00",0,8124,15,23320,1492
438,"2018-04-30 14:00:00",0,912,8,8876,1106
437,"2018-04-30 13:00:00",0,875,9,9870,1082
422,"2018-04-29 22:00:00",0,873,7,10695,1372
428,"2018-04-30 04:00:00",0,78985,112,90741,808
409,"2018-04-29 09:00:00",0,14976,48,39494,807
413,"2018-04-29 13:00:00",0,874,11,7977,665
420,"2018-04-29 20:00:00",0,1692,7,10212,1334
440,"2018-04-30 16:00:00",0,893,8,9685,1178
418,"2018-04-29 18:00:00",0,909,7,9671,1336
436,"2018-04-30 12:00:00",0,877,9,11095,1216
405,"2018-04-29 05:00:00",0,2069,29,15605,537
431,"2018-04-30 07:00:00",0,878,10,10297,964
416,"2018-04-29 16:00:00",0,5110,10,14990,1365
441,"2018-04-30 17:00:00",0,2013,5,13407,2392
435,"2018-04-30 11:00:00",0,917,19,13449,705
442,"2018-04-30 18:00:00",0,872,6,11090,1699
447,"2018-04-30 23:00:00",0,11996,44,22180,503
430,"2018-04-30 06:00:00",0,907,5,9691,1726
434,"2018-04-30 10:00:00",0,2077,15,16669,1057
443,"2018-04-30 19:00:00",0,10288,15,23987,1569
473,"2018-05-02 01:00:00",0,858,10,8363,832
462,"2018-05-01 14:00:00",0,907,6,9349,1402
450,"2018-05-01 02:00:00",0,909,41,11445,276
487,"2018-05-03 05:00:00",0,874,6,12321,1794
520,"2018-05-04 14:00:00",0,886,10,11495,1102
448,"2018-05-01 00:00:00",0,880,26,9963,373
454,"2018-05-01 06:00:00",0,872,9,9648,1070
458,"2018-05-01 10:00:00",0,1630,7,10723,1434
468,"2018-05-01 20:00:00",0,2080,8,12279,1401
474,"2018-05-02 02:00:00",0,896,12,10416,839
505,"2018-05-03 23:00:00",0,930,6,12723,1884
497,"2018-05-03 15:00:00",0,884,7,9085,1153
469,"2018-05-01 21:00:00",0,887,8,10263,1204
463,"2018-05-01 15:00:00",0,7761,17,28011,1581
459,"2018-05-01 11:00:00",0,4400,10,17891,1727
455,"2018-05-01 07:00:00",0,1086,6,10928,1630
451,"2018-05-01 03:00:00",0,1400,60,17271,285
491,"2018-05-03 09:00:00",0,895,7,12833,1787
475,"2018-05-02 03:00:00",0,905,10,8448,791
510,"2018-05-04 04:00:00",0,21696,36,39681,1102
470,"2018-05-01 22:00:00",0,872,7,8184,1122
449,"2018-05-01 01:00:00",0,5300,46,15575,336
507,"2018-05-04 01:00:00",0,4328,21,16641,792
464,"2018-05-01 16:00:00",0,6909,14,20850,1458
460,"2018-05-01 12:00:00",0,1953,7,17841,2378
456,"2018-05-01 08:00:00",0,22912,31,51602,1613
452,"2018-05-01 04:00:00",0,2909,59,13465,226
453,"2018-05-01 05:00:00",0,2014,16,12531,760
488,"2018-05-03 06:00:00",0,946,5,12074,2400
479,"2018-05-02 07:00:00",0,1215,7,10795,1392
476,"2018-05-02 04:00:00",0,906,10,11141,1113
471,"2018-05-01 23:00:00",0,7487,16,15881,977
511,"2018-05-04 05:00:00",0,77062,35,88528,2522
465,"2018-05-01 17:00:00",0,38175,46,101183,2170
457,"2018-05-01 09:00:00",0,31187,36,63951,1751
461,"2018-05-01 13:00:00",0,860,3,8396,2288
539,"2018-05-05 09:00:00",0,12839,17,24026,1385
480,"2018-05-02 08:00:00",0,877,5,8959,1514
477,"2018-05-02 05:00:00",0,867,5,10757,1959
521,"2018-05-04 15:00:00",0,15937,50,35189,696
472,"2018-05-02 00:00:00",0,1398,15,11425,728
466,"2018-05-01 18:00:00",0,871,4,8727,1832
506,"2018-05-04 00:00:00",0,1120,11,10808,909
478,"2018-05-02 06:00:00",0,1685,4,10463,2165
494,"2018-05-03 12:00:00",0,870,8,13522,1628
519,"2018-05-04 13:00:00",0,1721,10,11108,1103
467,"2018-05-01 19:00:00",0,1091,5,12842,2440
512,"2018-05-04 06:00:00",0,13014,7,17423,2406
